FECHA_DE_RECEPCION;HORA_DE_RECEPCION;SECCION_ID;SECCION;ANOMALIA_ID;ANOMALIA;TIPO_DE_VIAL_ID;TIPO_DE_VIAL;NOMBRE_DE_VIAL;NUMERO;DISTRITO_ID;DISTRITO;BARRIO_ID;BARRIO;CODIGO_POSTAL
29/07/2016;20:46:27;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;292;AVENIDA;GENERAL PERON;1;6;TETUAN;602;CUATRO CAMINOS;28020
29/07/2016;20:48:58;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PUEBLA;20;1;CENTRO;105;UNIVERSIDAD;28004
29/07/2016;20:50:32;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;292;AVENIDA;GENERAL PERON;1;6;TETUAN;602;CUATRO CAMINOS;28020
29/07/2016;20:51:03;57;BICICLETA PUBLICA;3564;ANCLAJE: NO SE CONSIGUE ENGANCHAR/METER BICI;291;CALLE;IBIZA;62;3;RETIRO;304;IBIZA;28009
29/07/2016;20:51:44;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3462;RETIRADA SACO ESCOMBROS INSTAL. SIN AUTORIZ. O INCORRECTAM.;291;CALLE;TORREMOLINOS;2;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;28018
29/07/2016;20:54:14;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;BRUNO GARCIA;11;11;CARABANCHEL;1104;VISTA ALEGRE;28025
29/07/2016;20:59:59;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;LA HIRUELA;2;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28035
29/07/2016;21:00:40;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;LA HIRUELA;1;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28035
29/07/2016;21:10:53;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;CERRO DE GARABITAS;7;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
29/07/2016;21:12:40;65;ZONAS VERDES Y BOCAS DE RIEGO;3762;ROTURA DE BOCA DE RIEGO EN VIA PUBLICA;292;AVENIDA;ABRANTES;285;11;CARABANCHEL;1107;ABRANTES;28025
29/07/2016;21:13:06;2;ALUMBRADO PUBLICO EXTERIOR;3744;ALUMBRADO - 01. FAROLA APAGADA (1 FAROLA);291;CALLE;SAN FILIBERTO;8;12;USERA;1205;MOSCARDO;28026
29/07/2016;21:17:52;63;FUENTES DE BEBER/HIDRANTES (BOMBEROS);3753;FUENTE DE BEBER INCIDENCIA EN GRIFO/PERDIDAS DE AGUA;291;CALLE;VILLALONSO;1;17;VILLAVERDE;1701;SAN ANDRES;28021
29/07/2016;21:23:06;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PUERTO DEL MONASTERIO;1;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
29/07/2016;21:27:42;65;ZONAS VERDES Y BOCAS DE RIEGO;1993;DIFUSOR/ASPERSOR ROTO;291;CALLE;ZAZUAR;1;18;VILLA DE VALLECAS;1802;SANTA EUGENIA;28031
29/07/2016;21:28:20;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;MONFORTE DE LEMOS;153;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
29/07/2016;21:28:31;65;ZONAS VERDES Y BOCAS DE RIEGO;3762;ROTURA DE BOCA DE RIEGO EN VIA PUBLICA;291;CALLE;CAMINO VIEJO DE LEGANES;285;11;CARABANCHEL;1107;ABRANTES;28025
29/07/2016;21:30:38;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3368;ROTO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;ARENAL;16;1;CENTRO;106;SOL;28013
29/07/2016;21:47:40;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;294;PASEO;ACACIAS;51;2;ARGANZUELA;202;ACACIAS;28005
29/07/2016;21:48:29;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;291;CALLE;SANTA ISABEL;32;1;CENTRO;102;EMBAJADORES;28012
29/07/2016;21:49:52;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ATOCHA;1;1;CENTRO;106;SOL;28012
29/07/2016;22:03:06;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3461;RETIRADA SACO ESCOMBROS LLENO;291;CALLE;MESON DE PAREDES;55;1;CENTRO;102;EMBAJADORES;28012
29/07/2016;22:10:39;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;CLARA DEL REY;59;5;CHAMARTIN;502;PROSPERIDAD;28002
29/07/2016;22:13:15;57;BICICLETA PUBLICA;3683;USUARIO. TARJETA DE USUARIO ROBADA;308;CAMINO;VALDERRIBAS;12;13;PUENTE DE VALLECAS;1306;NUMANCIA;28038
29/07/2016;22:14:41;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;294;PASEO;SANTA MARIA DE LA CABEZA;1;2;ARGANZUELA;206;PALOS DE MOGUER;28045
29/07/2016;22:19:35;59;SER;3600;PAGOS EN EFECTIVO. DEVOLUCION DINERO POR CANCELACION AUTORIZ;291;CALLE;ANDRES MELLADO;17;7;CHAMBERI;701;GAZTAMBIDE;28015
29/07/2016;22:20:42;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;PUERTO DE SANTA MARIA;10;16;HORTALEZA;1602;PIOVERA;28043
29/07/2016;22:22:19;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;LORENZO SOLANO TENDERO;1;15;CIUDAD LINEAL;1506;SAN JUAN BAUTISTA;28043
29/07/2016;22:25:26;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;VALDERRODRIGO;1;9;MONCLOA-ARAVACA;904;VALDEZARZA;28035
29/07/2016;22:35:04;2;ALUMBRADO PUBLICO EXTERIOR;3744;ALUMBRADO - 01. FAROLA APAGADA (1 FAROLA);291;CALLE;SAN TELESFORO;7;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;28017
29/07/2016;22:46:00;14;EXTERNO;1986;EXTERNO;291;CALLE;VALMOJADO;181;10;LATINA;1004;ALUCHE;-1
29/07/2016;22:47:16;57;BICICLETA PUBLICA;3684;USUARIO. TARJETA DE USUARIO PERDIDA O DETERIORADA;291;CALLE;VELAZQUEZ;75;4;SALAMANCA;406;CASTELLANA;28006
29/07/2016;22:59:26;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;291;CALLE;ANTONIO MAURA;1;3;RETIRO;305;LOS JERONIMOS;28014
29/07/2016;22:59:48;65;ZONAS VERDES Y BOCAS DE RIEGO;3618;APP. MOVIL/WEB AVISOS ZONAS VERDES;291;CALLE;VENANCIO MARTIN;25;13;PUENTE DE VALLECAS;1306;NUMANCIA;-1
29/07/2016;23:21:20;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;EL ESPAÑOLETO;3;7;CHAMBERI;704;ALMAGRO;28010
29/07/2016;23:34:07;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;294;PASEO;CHOPERA;14;2;ARGANZUELA;203;CHOPERA;28045
29/07/2016;23:42:35;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MARQUES DE JURA REAL;24;11;CARABANCHEL;1101;COMILLAS;28019
29/07/2016;23:45:56;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;VENTOSA;23;1;CENTRO;101;PALACIO;28005
29/07/2016;23:47:09;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;308;CAMINO;VENTA DEL PAJARO;1;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;28018
29/07/2016;23:48:42;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3378;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 120 L;293;GLORIETA;LOPEZ DE HOYOS;3;5;CHAMARTIN;501;EL VISO;28002
29/07/2016;23:48:51;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;SORT;1;9;MONCLOA-ARAVACA;903;CIUDAD UNIVERSITARIA;28040
29/07/2016;23:49:34;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;296;TRAVESIA;VISTILLAS;1;1;CENTRO;101;PALACIO;28005
29/07/2016;23:58:06;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;MENDEZ ALVARO;7;2;ARGANZUELA;207;ATOCHA;28045
30/07/2016;00:03:12;57;BICICLETA PUBLICA;3686;USUARIO. BICI AVERIADA TRAYECTO. NO POSIBLE ANCLAR BICI;292;AVENIDA;CIUDAD DE BARCELONA;1;3;RETIRO;301;PACIFICO;28007
30/07/2016;00:07:51;57;BICICLETA PUBLICA;3573;USUARIO. TARJETA DE USUARIO. EL SISTEMA NO LA RECONOCE;291;CALLE;SANTA ENGRACIA;168;7;CHAMBERI;705;RIOS ROSAS;28003
30/07/2016;00:10:51;65;ZONAS VERDES Y BOCAS DE RIEGO;1996;ROTURA DE GOTERO DE RIEGO EN ZONA VERDE;295;PLAZA;ANGUIANO;4;15;CIUDAD LINEAL;1506;SAN JUAN BAUTISTA;28043
30/07/2016;00:15:09;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;LEGANITOS;19;1;CENTRO;101;PALACIO;28013
30/07/2016;00:15:23;57;BICICLETA PUBLICA;3690;USUARIO. PROBLEMAS EN LA APP BICIMAD SISTEMA ANDROID;291;CALLE;EMILIO ORTUÑO;5;13;PUENTE DE VALLECAS;1306;NUMANCIA;28038
30/07/2016;00:29:57;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MARTIN DE VARGAS;4;2;ARGANZUELA;202;ACACIAS;28005
30/07/2016;00:35:51;60;MOV-AGUA Y ALCANTARILLADO;3622;INTERNET;291;CALLE;BATALLA DEL SALADO;17;2;ARGANZUELA;206;PALOS DE MOGUER;-1
30/07/2016;00:36:56;22;PAVIMENTOS;1845;OTROS;292;AVENIDA;AMERICA;25;5;CHAMARTIN;502;PROSPERIDAD;28002
30/07/2016;00:52:18;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;291;CALLE;JUAN BRAVO;50;4;SALAMANCA;405;LISTA;28006
30/07/2016;00:53:10;57;BICICLETA PUBLICA;3686;USUARIO. BICI AVERIADA TRAYECTO. NO POSIBLE ANCLAR BICI;291;CALLE;ALFONSO XII;1;3;RETIRO;305;LOS JERONIMOS;28014
30/07/2016;00:57:10;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;ELOY GONZALO;25;7;CHAMBERI;703;TRAFALGAR;-1
30/07/2016;01:01:18;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;EL FERROL;2;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
30/07/2016;01:08:18;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;294;PASEO;OLMOS;1;2;ARGANZUELA;202;ACACIAS;28005
30/07/2016;01:12:12;57;BICICLETA PUBLICA;3695;TOTEM. PANTALLA TACTIL NO FUNCIONA;291;CALLE;FUENCARRAL;106;1;CENTRO;104;JUSTICIA;28004
30/07/2016;01:17:35;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;292;AVENIDA;MENENDEZ PELAYO;38;3;RETIRO;301;PACIFICO;28007
30/07/2016;01:47:53;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;PEÑA DE FRANCIA;1;1;CENTRO;102;EMBAJADORES;28005
30/07/2016;02:25:55;65;ZONAS VERDES Y BOCAS DE RIEGO;1996;ROTURA DE GOTERO DE RIEGO EN ZONA VERDE;291;CALLE;VICENTE BLASCO IBAÑEZ;4;16;HORTALEZA;1606;VALDEFUENTES;28050
30/07/2016;02:38:54;65;ZONAS VERDES Y BOCAS DE RIEGO;3762;ROTURA DE BOCA DE RIEGO EN VIA PUBLICA;291;CALLE;MELILLA;19;2;ARGANZUELA;202;ACACIAS;28005
30/07/2016;02:40:14;57;BICICLETA PUBLICA;3692;TOTEM. TARJETA DE USUARIO ATASCADA/ATRAPADA;295;PLAZA;RAMALES;5;1;CENTRO;101;PALACIO;28013
30/07/2016;02:42:47;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;SANDALIO LOPEZ;27;8;FUENCARRAL-EL PARDO;806;VALVERDE;28034
30/07/2016;02:48:15;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SANDALIO LOPEZ;27;8;FUENCARRAL-EL PARDO;806;VALVERDE;28034
30/07/2016;02:50:25;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;291;CALLE;SOL;1;4;SALAMANCA;403;FUENTE DEL BERRO;28028
30/07/2016;03:22:20;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
30/07/2016;03:31:17;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;291;CALLE;SAN VICENTE FERRER;62;1;CENTRO;105;UNIVERSIDAD;28015
30/07/2016;03:46:06;65;ZONAS VERDES Y BOCAS DE RIEGO;1996;ROTURA DE GOTERO DE RIEGO EN ZONA VERDE;291;CALLE;ENRIQUE DE ORO;3;11;CARABANCHEL;1106;BUENAVISTA;28054
30/07/2016;03:53:34;65;ZONAS VERDES Y BOCAS DE RIEGO;3762;ROTURA DE BOCA DE RIEGO EN VIA PUBLICA;291;CALLE;INDALECIO FERNANDEZ;21;12;USERA;1202;ORCASUR;28041
30/07/2016;04:09:11;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;LUIS VELEZ DE GUEVARA;6;1;CENTRO;102;EMBAJADORES;-1
30/07/2016;04:58:54;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;294;PASEO;DELICIAS;92;2;ARGANZUELA;205;DELICIAS;28045
30/07/2016;05:03:59;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;PASTORA IMPERIO;1;5;CHAMARTIN;506;CASTILLA;28036
30/07/2016;05:05:04;43;R CUBO/CONT (PAPEL/VIDRIO) NUEVO SUMINISTRO A;3459;CONTENEDOR VIDRIO (IGLU VERDE);292;AVENIDA;LAS SUERTES;69;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
30/07/2016;05:13:49;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;LUIS DE ZULUETA;4;11;CARABANCHEL;1105;PUERTA BONITA;28044
30/07/2016;05:17:52;65;ZONAS VERDES Y BOCAS DE RIEGO;1996;ROTURA DE GOTERO DE RIEGO EN ZONA VERDE;291;CALLE;GUILLERMO PINGARRON;1;13;PUENTE DE VALLECAS;1305;PORTAZGO;28018
30/07/2016;05:36:49;2;ALUMBRADO PUBLICO EXTERIOR;3749;ALUMBRADO - 06. INCIDENCIA EN FAROLA;291;CALLE;ANTONIO MACHADO;1;9;MONCLOA-ARAVACA;903;CIUDAD UNIVERSITARIA;28035
30/07/2016;05:42:21;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;PINTOR MORENO CARBONERO;3;4;SALAMANCA;404;GUINDALERA;28028
30/07/2016;05:44:47;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;DOCTOR BLANCO SOLER;5;10;LATINA;1007;LAS AGUILAS;28044
30/07/2016;05:46:31;5;ARBOLADO VIARIO;2661;SOLICITUD DE INSPECCION DE ARBOL;294;PASEO;YESERIAS;1;2;ARGANZUELA;202;ACACIAS;28005
30/07/2016;05:48:39;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;LUIS VILLA;3;4;SALAMANCA;402;GOYA;28009
30/07/2016;05:55:52;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;ARGUMOSA;1;1;CENTRO;102;EMBAJADORES;28012
30/07/2016;05:58:35;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;CONVENIO;45;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
30/07/2016;06:01:19;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PONFERRADA;44;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
30/07/2016;06:03:06;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3358;AVERIADO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;MAYOR;46;1;CENTRO;101;PALACIO;28013
30/07/2016;06:07:56;65;ZONAS VERDES Y BOCAS DE RIEGO;3762;ROTURA DE BOCA DE RIEGO EN VIA PUBLICA;291;CALLE;ARTURO SORIA;50;15;CIUDAD LINEAL;1504;CONCEPCION;28027
30/07/2016;06:10:39;65;ZONAS VERDES Y BOCAS DE RIEGO;1994;ROTURA DE BOCA DE RIEGO DENTRO DE ZONA VERDE;291;CALLE;ARTURO SORIA;39;15;CIUDAD LINEAL;1504;CONCEPCION;28027
30/07/2016;06:13:37;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;ROSA;1;1;CENTRO;102;EMBAJADORES;28012
30/07/2016;06:17:05;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SANTA ISABEL;36;1;CENTRO;102;EMBAJADORES;28012
30/07/2016;06:17:42;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3447;LIMPIEZA PINTADAS V.PUBLICA/Z. VERDES (MUROS/FACHADAS..);291;CALLE;ROSA;8;1;CENTRO;102;EMBAJADORES;28012
30/07/2016;06:18:12;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;HIGUERAS;40;10;LATINA;1003;LUCERO;28047
30/07/2016;06:18:16;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;CARRIL DEL CONDE;80;16;HORTALEZA;1603;CANILLAS;28043
30/07/2016;06:19:21;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;SANTA ISABEL;36;1;CENTRO;102;EMBAJADORES;28012
30/07/2016;06:19:49;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;ROSA;1;1;CENTRO;102;EMBAJADORES;28012
30/07/2016;06:21:53;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;RIO IGUAZU;9;13;PUENTE DE VALLECAS;1305;PORTAZGO;28018
30/07/2016;06:25:04;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;SAN GRACIANO;9;12;USERA;1205;MOSCARDO;28026
30/07/2016;06:27:34;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SAN GRACIANO;9;12;USERA;1205;MOSCARDO;28026
30/07/2016;06:28:49;22;PAVIMENTOS;1849;SOCAVON EN CALZADA;292;AVENIDA;CARABANCHEL ALTO;5;11;CARABANCHEL;1106;BUENAVISTA;28044
30/07/2016;06:31:02;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;295;PLAZA;CONSTITUCION;0;8;FUENCARRAL-EL PARDO;808;EL GOLOSO;0
30/07/2016;06:34:59;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;ARROYO DE POZUELO;1;9;MONCLOA-ARAVACA;907;ARAVACA;28023
30/07/2016;06:35:09;65;ZONAS VERDES Y BOCAS DE RIEGO;1993;DIFUSOR/ASPERSOR ROTO;291;CALLE;OÑA;71;16;HORTALEZA;1606;VALDEFUENTES;28050
30/07/2016;06:37:09;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PADILLA;1;4;SALAMANCA;406;CASTELLANA;28006
30/07/2016;06:37:57;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;MACUAJE;3;16;HORTALEZA;1604;PINAR DEL REY;28033
30/07/2016;06:40:06;49;R CUBO/CONT (TODO TIPO) CAMBIO UBICACION A;3455;CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;SANTA SUSANA;38;16;HORTALEZA;1604;PINAR DEL REY;28033
30/07/2016;06:43:12;65;ZONAS VERDES Y BOCAS DE RIEGO;3762;ROTURA DE BOCA DE RIEGO EN VIA PUBLICA;292;AVENIDA;GENERAL FANJUL;2;10;LATINA;1007;LAS AGUILAS;28044
30/07/2016;06:43:27;63;FUENTES DE BEBER/HIDRANTES (BOMBEROS);3753;FUENTE DE BEBER INCIDENCIA EN GRIFO/PERDIDAS DE AGUA;292;AVENIDA;DOCTOR GARCIA TAPIA;1;14;MORATALAZ;1404;MEDIA LEGUA;28030
30/07/2016;06:45:09;17;MARQUESINAS DE AUTOBUSES;2034;OTRAS INCIDENCIAS;291;CALLE;SANTA SUSANA;8;16;HORTALEZA;1604;PINAR DEL REY;28033
30/07/2016;06:50:21;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;DOS DE MAYO;2;1;CENTRO;105;UNIVERSIDAD;28004
30/07/2016;06:51:14;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;LEGANITOS;19;1;CENTRO;101;PALACIO;28013
30/07/2016;06:51:47;65;ZONAS VERDES Y BOCAS DE RIEGO;3762;ROTURA DE BOCA DE RIEGO EN VIA PUBLICA;291;CALLE;RAFAEL FINAT;1;10;LATINA;1007;LAS AGUILAS;28044
30/07/2016;06:55:39;65;ZONAS VERDES Y BOCAS DE RIEGO;1993;DIFUSOR/ASPERSOR ROTO;294;PASEO;SANTA MARIA DE LA CABEZA;157;12;USERA;1205;MOSCARDO;28026
30/07/2016;06:57:10;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;AQUITANIA;2;20;SAN BLAS;2004;ARCOS;28032
30/07/2016;06:59:07;37;L PAPELERAS VACIADO/REPAR/REPOS/BOLSAS EXC CANINOS E;3327;VACIADO PAPELERA;291;CALLE;AQUITANIA;2;20;SAN BLAS;2004;ARCOS;28032
30/07/2016;06:59:50;58;SEÑALIZACION;3589;VERTICAL. REPOSICION / REPARACION DE SEÑAL.;291;CALLE;BERNARDINO DE PANTORBA;18;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
30/07/2016;07:02:46;63;FUENTES DE BEBER/HIDRANTES (BOMBEROS);3753;FUENTE DE BEBER INCIDENCIA EN GRIFO/PERDIDAS DE AGUA;292;AVENIDA;DOCTOR GARCIA TAPIA;1;14;MORATALAZ;1404;MEDIA LEGUA;28030
30/07/2016;07:08:33;50;MOBILIARIO URBANO;3489;BANCO DESANCLADO;291;CALLE;COBOS DE SEGOVIA;7;2;ARGANZUELA;201;IMPERIAL;28005
30/07/2016;07:09:12;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;MAGALLANES;38;7;CHAMBERI;702;ARAPILES;28015
30/07/2016;07:09:59;59;SER;3601;PARQUIMETRO. FUERA DE SERVICIO;291;CALLE;AYALA;31;4;SALAMANCA;401;RECOLETOS;28001
30/07/2016;07:11:03;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;DOCTOR CASTELO;29;3;RETIRO;304;IBIZA;28009
30/07/2016;07:11:33;65;ZONAS VERDES Y BOCAS DE RIEGO;1996;ROTURA DE GOTERO DE RIEGO EN ZONA VERDE;291;CALLE;ARROYO DE POZUELO;1;9;MONCLOA-ARAVACA;907;ARAVACA;28023
30/07/2016;07:11:45;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;NICOLAS USERA;20;12;USERA;1205;MOSCARDO;28026
