NUNCUESTI;P0;P1;P2A;P2B;P3A;P3B;P3C;P3D;P3E;P3F;P3G;P3H;P3I;P3J;P3K;P3L;P3M;P4A;P4B;P5;P141;P142;P151;P152;P161;P162;P163;P164;P165;P166;P167;P168;P169;P1610;P1611;P1612;P1613;P1614;P1615;P1616;P1617;P17;P29;P301;P302;P31;P32LIT;P32;P33;P34;P35;P361;P362;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;SECCION;BARRIO;CODBARRIO;DISTRITO
11867790;1;5;3;3;4;8;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;11;2;1;2;2;2;2;2;2;6;2;7;2;7;3;2;2;2;1;55;4;1;peru;604;1;1;4;;6;1;7;1;1;99;1;5;99;6;3;3;110;Universidad;15;1
11295643;1;5;2;2;2;3;2;2;2;2;2;2;8;3;3;3;3;2;3;1;2;1;3;2;5;2;0;11;2;6;6;7;4;6;8;7;10;6;5;4;2;2;2;77;5;1; ;724;1;4;4;;2;3;;2;2;2;1;3;5;99;3;3;64;Moscardó;125;12
10614685;1;5;4;4;3;4;3;3;8;2;3;4;3;3;3;4;3;4;4;3;3;2;3;2;6;0;0;3;0;3;1;1;2;2;5;3;4;4;2;2;4;2;2;20;1;1; ;724;1;2;6;;3;6;;1;1;3;2;3;3;8;1;3;121;Berruguete;66;6
10876000;1;5;3;3;4;2;3;1;2;2;4;4;2;2;3;8;3;4;3;1;4;4;3;3;11;11;11;5;0;4;0;6;6;2;5;6;0;0;0;0;0;2;1;20;1;1; ;724;1;2;6;;4;6;;1;1;5;2;3;4;2;1;3;88;Pavones;141;14
11380023;1;5;2;2;1;3;2;1;1;1;2;1;2;8;4;4;4;3;3;1;3;3;3;2;3;3;1;11;3;3;3;3;3;3;4;8;6;4;6;4;1;2;1;60;4;1; ;724;1;1;3;;2;1;7;1;1;99;1;3;98;99;3;3;81;Zofio;126;12
11478289;1;5;3;3;3;2;2;1;2;1;2;3;3;2;4;4;3;4;4;2;3;3;3;2;7;1;0;6;3;5;5;6;5;4;6;5;7;5;5;4;4;2;2;55;4;1;colombiana;170;1;2;1;;2;4;8;2;2;1;1;4;4;2;2;3;12;Recoletos;41;4
11898710;1;2;3;2;3;2;2;2;2;2;2;2;2;2;3;3;3;4;3;2;3;3;3;2;7;5;0;7;8;2;2;3;2;3;3;2;3;3;2;3;7;2;1;32;2;1; ;724;1;1;3;;6;4;5;1;1;1;1;4;5;99;1;3;69;Castillejos;63;6
10873503;1;5;3;3;2;3;2;2;1;2;3;3;3;2;3;3;3;4;4;1;3;2;3;2;3;0;0;11;0;0;0;0;0;0;2;8;0;3;8;0;0;2;2;66;5;1; ;724;1;2;6;;6;2;;1;1;2;1;4;5;4;2;3;11;Peñagrande;83;8
11103489;1;5;3;3;2;2;2;8;2;1;2;3;8;2;3;3;3;4;3;1;2;2;3;3;5;11;11;7;0;5;0;5;4;0;10;10;2;10;8;6;7;2;2;51;3;1; ;724;1;1;4;;6;1;3;1;1;99;1;4;99;99;2;3;105;Palomas;161;16
11103492;1;5;4;4;3;2;3;2;2;2;2;3;3;2;4;2;2;4;4;2;3;3;3;3;3;2;0;2;0;0;0;3;0;0;8;7;0;0;0;0;0;2;1;69;5;1; ;724;1;1;3;;6;2;;1;1;99;1;3;7;1;2;3;105;Palomas;161;16
11761686;1;5;4;3;3;8;3;3;1;2;2;3;8;3;3;3;3;5;4;3;4;4;3;3;3;1;0;5;0;1;3;5;8;6;8;10;5;6;7;3;3;2;1;52;3;1; ;724;1;1;4;;6;1;3;1;1;99;9;9;99;99;2;9;54;Hispanoamérica;54;5
11256253;1;5;4;4;2;3;2;1;1;3;3;3;3;8;3;3;3;4;4;1;3;2;3;2;8;4;1;8;7;6;5;7;9;8;7;9;4;4;3;3;6;2;2;60;4;1; ;724;1;1;4;;5;1;2;1;1;99;1;3;4;2;2;3;45;Embajadores;12;1
11442172;1;5;3;3;2;8;2;2;2;1;2;2;3;3;3;3;3;3;3;1;3;3;3;2;4;2;0;3;1;2;2;2;3;3;3;8;2;3;3;3;2;2;2;67;5;1; ;724;1;2;1;;3;4;8;2;2;2;1;3;98;99;2;3;53;Fuente del Berro;43;4
11134231;1;5;4;4;3;4;4;1;1;1;2;3;8;8;8;3;8;4;4;1;4;3;3;2;0;0;0;2;0;1;0;2;2;0;5;8;0;7;2;8;0;2;2;75;5;1; ;724;1;1;4;;2;7;;1;2;5;2;3;7;1;2;3;59;Piovera;162;16
11132443;1;5;2;2;2;1;1;1;1;8;1;3;3;1;1;1;1;3;3;1;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;5;5;6;7;7;10;2;1;23;1;1; ;724;1;1;4;;3;4;7;2;1;1;1;5;2;6;3;1;34;San Fermín;123;12
11295652;1;3;2;3;2;3;3;2;2;2;2;3;2;2;3;4;4;3;3;2;3;2;3;2;9;2;0;11;2;3;5;3;4;4;3;7;3;7;3;4;11;1;1;42;2;1;peru;604;1;1;4;;3;4;8;1;1;2;1;3;5;6;2;3;79;Zofio;126;12
11411476;1;5;3;3;2;3;2;2;2;2;2;3;2;3;3;3;3;5;4;1;3;3;3;8;1;1;1;2;1;1;1;2;2;2;2;8;2;3;3;1;2;1;2;61;4;1; ;724;1;1;4;;4;2;;1;1;99;1;3;99;99;2;3;104;Legazpi;24;2
11596528;1;2;3;2;3;3;2;2;2;2;2;3;3;3;2;2;3;5;4;2;4;4;3;3;0;0;0;2;0;0;4;0;4;2;2;2;0;4;5;2;0;2;1;26;1;1; ;724;1;2;6;;5;6;;1;1;7;2;2;3;3;2;3;168;Mirasierra;87;8
11392625;1;3;2;2;2;3;1;2;2;2;2;2;2;2;3;3;3;4;4;1;2;2;3;2;11;11;3;9;2;4;4;3;4;4;2;8;2;2;7;2;2;1;2;70;5;1; ;724;1;3;1;;5;2;;1;1;4;2;3;3;10;2;2;58;Fuente del Berro;43;4
11295662;1;5;3;3;3;3;2;2;2;2;3;3;3;3;3;3;3;4;4;3;3;3;3;3;5;5;0;5;2;3;4;2;4;2;6;4;4;4;5;5;6;2;2;44;2;1;argentina;32;2;1;4;;4;4;8;1;1;2;1;3;5;9;2;3;79;Zofio;126;12
11598511;1;5;3;3;3;2;3;2;1;1;4;2;2;1;3;4;4;4;4;3;3;2;3;2;7;6;0;11;0;2;2;3;0;0;5;6;0;5;6;8;0;2;1;45;3;1; ;724;1;2;1;;5;1;3;1;1;3;3;8;6;1;2;3;118;Vallehermoso;76;7
11536169;1;5;4;4;2;3;2;3;8;1;4;4;4;2;3;4;4;4;5;2;4;3;4;2;8;11;0;11;0;3;0;9;0;10;3;10;4;8;5;5;2;2;1;66;5;1; ;724;1;1;4;;3;2;;1;1;99;1;3;99;99;2;3;90;Almagro;74;7
11198946;1;2;4;4;4;4;3;3;2;3;4;2;3;2;2;4;4;4;4;2;4;4;4;4;3;11;0;4;1;1;1;2;2;1;4;7;4;5;5;5;6;2;1;21;1;2; ;724;1;2;6;;6;6;;1;1;98;2;3;3;7;1;3;17;Argüelles;92;9
11295651;1;4;3;3;2;3;3;3;2;2;1;3;3;2;3;3;3;3;4;3;3;3;3;3;7;4;0;4;1;5;5;6;8;7;6;7;8;5;6;4;2;2;1;53;3;1; ;724;1;2;1;;4;1;5;1;2;99;1;4;6;1;2;3;64;Moscardó;125;12
11695480;1;5;3;2;3;3;2;1;2;2;2;2;2;3;2;3;4;4;3;3;3;3;3;2;4;3;2;6;7;5;6;6;7;3;5;6;5;6;4;3;5;2;2;65;5;1; ;724;1;1;3;;5;2;;1;1;99;2;3;3;2;2;3;38;Ciudad Universitaria;93;9
11442169;1;5;3;3;3;3;3;2;2;1;2;3;3;2;3;3;3;4;4;1;3;3;2;8;4;1;0;11;1;2;3;5;3;4;6;8;6;4;4;3;2;2;2;78;5;1;inglesa;826;1;3;1;;6;4;5;2;2;99;2;3;99;99;2;3;53;Fuente del Berro;43;4
10258980;1;3;3;3;3;4;2;2;8;2;3;3;8;2;3;4;4;4;4;2;3;3;3;3;7;3;3;7;3;5;3;5;7;5;2;3;6;6;2;2;4;2;1;50;3;1;francia;250;1;3;1;;6;1;1;1;1;99;3;3;7;6;2;1;8;Palacio;11;1
11248725;1;5;3;3;2;3;2;2;1;2;3;3;3;2;2;3;3;4;4;1;3;3;3;3;2;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;2;1;63;4;1; ;724;1;1;4;;2;2;;1;1;3;2;3;3;2;2;3;103;Arcos;205;20
10655271;1;5;3;3;3;2;2;1;1;1;1;3;8;2;3;3;3;3;4;2;3;3;3;3;3;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;11;2;1;33;2;1; ;724;1;2;1;;4;4;5;1;1;2;1;3;98;99;1;3;5;Comillas;111;11
11117089;1;5;3;3;2;2;3;1;1;1;2;1;1;2;2;1;1;2;3;1;2;1;1;1;7;8;0;7;2;9;6;6;6;8;7;10;4;5;4;4;11;2;2;55;4;1; ;724;1;2;6;;5;1;3;1;1;3;1;3;3;99;2;3;65;San Isidro;113;11
11442179;1;5;3;3;3;2;2;2;2;1;2;3;3;2;3;3;4;4;4;2;3;3;3;2;1;2;0;3;2;2;3;3;4;3;2;7;3;4;3;5;6;2;1;44;2;1; ;724;1;2;6;;4;1;5;1;2;99;1;3;5;5;2;3;12;Recoletos;41;4
10667919;1;5;3;3;2;2;2;1;2;2;2;2;2;1;2;2;3;4;3;1;3;2;3;2;5;4;11;4;1;5;5;6;5;6;4;5;7;5;7;6;5;2;2;47;3;1; ;724;1;4;2;;5;1;4;1;1;98;1;4;3;3;3;2;175;San Juán Bautista;156;15
10729301;1;5;3;3;3;3;2;1;8;1;3;3;8;3;3;3;3;4;4;3;2;1;1;1;2;2;0;11;9;11;11;5;11;2;4;9;11;5;11;5;1;1;2;64;4;1; ;724;1;1;4;;4;1;4;9;9;99;9;9;99;99;1;9;215;Los Cármenes;101;10
10875906;1;3;4;3;3;3;2;2;3;2;3;3;4;4;4;8;8;4;4;8;4;8;3;8;0;0;0;11;11;11;0;11;11;0;0;5;0;0;0;0;0;2;1;71;5;1; ;724;1;4;1;;4;2;;1;1;5;2;3;8;1;5;1;31;Media Legua;144;14
11130141;1;5;4;4;3;3;2;3;8;2;3;3;3;8;3;3;3;4;4;2;4;3;3;3;2;0;0;11;0;0;0;0;0;0;2;7;0;4;5;1;0;2;2;37;2;1; ;724;1;1;4;;5;1;3;1;1;5;1;4;98;99;2;3;110;Butarque;173;17
11478291;1;4;3;3;2;2;2;2;2;1;1;2;1;2;2;3;3;3;3;3;3;3;3;2;3;2;0;2;1;1;3;4;3;3;4;10;5;5;5;5;3;2;2;32;2;1;peru;604;1;2;1;;4;1;8;1;1;2;2;4;5;6;2;3;12;Recoletos;41;4
11000308;1;5;3;3;3;3;2;2;2;1;3;3;3;8;3;3;3;4;4;1;3;3;2;1;0;0;0;3;0;4;0;2;0;0;1;8;0;7;7;5;0;2;1;48;3;1; ;724;1;1;4;;3;1;8;1;1;3;1;4;4;4;1;3;34;Canillas;163;16
11592365;1;5;3;3;3;3;3;2;2;2;2;2;2;1;2;2;3;4;3;8;3;3;3;2;1;1;0;2;2;1;2;2;4;4;3;3;3;4;4;5;3;2;1;43;2;1; ;724;1;2;1;;5;1;3;1;1;4;2;4;7;1;3;3;23;Timón;214;21
11592373;1;5;3;3;2;2;2;1;2;1;2;1;2;2;3;3;3;3;3;1;3;3;3;3;2;3;0;7;1;2;2;2;3;2;3;5;2;3;3;5;5;2;1;25;1;1; ;724;1;2;1;;4;1;3;1;1;4;1;4;5;99;2;3;30;Timón;214;21
11592369;1;5;3;3;2;3;3;1;1;1;2;3;3;2;3;3;3;4;4;2;3;3;3;3;2;3;0;1;1;1;1;1;3;1;3;1;2;2;1;1;2;2;2;39;2;1; ;724;1;1;4;;5;4;4;1;1;2;1;3;98;6;2;3;23;Timón;214;21
10875706;1;5;3;3;3;3;3;3;3;2;3;3;3;8;3;3;3;4;4;2;3;3;3;3;2;1;12;3;12;3;6;5;5;4;12;7;2;4;5;5;7;2;2;32;2;1; ;724;1;2;6;;6;4;4;1;1;99;1;3;99;99;2;3;19;Pacifico;31;3
11501886;1;2;3;3;3;2;3;2;2;1;1;2;2;2;2;2;3;4;3;2;3;3;3;3;2;1;0;2;1;1;2;1;0;2;3;10;2;2;3;4;0;2;2;30;2;1; ;724;1;2;3;;6;1;4;1;1;3;3;3;5;6;1;3;29;Goya;42;4
11074596;1;5;2;3;3;3;3;8;2;2;3;8;8;8;3;3;4;2;4;3;3;3;3;3;0;0;1;4;0;0;0;6;2;3;0;4;0;2;0;2;0;2;2;65;5;1; ;724;1;3;1;;4;2;;2;2;3;2;2;8;1;5;3;11;Palomas;161;16
11813983;1;3;3;3;2;3;2;3;1;2;2;8;8;8;3;3;3;3;3;1;3;2;3;2;2;2;0;2;2;2;2;2;3;2;4;8;3;3;4;4;2;2;2;51;3;1;brasil;76;1;4;6;;4;1;8;1;1;98;2;4;99;99;1;3;110;Universidad;15;1
11074715;1;9;1;2;1;3;1;1;1;2;2;2;1;8;2;3;3;1;2;1;3;1;3;1;8;11;11;11;1;10;10;10;10;10;10;10;8;7;7;6;3;2;1;43;2;1; ;724;1;1;4;;6;4;3;1;1;99;1;4;5;99;1;3;48;Almendrales;124;12
11794854;1;5;3;3;2;3;2;2;1;1;3;3;3;2;2;2;2;3;3;2;3;3;3;3;8;7;0;11;0;7;2;7;7;6;8;8;2;2;2;2;8;1;1;48;3;1;ecuador;218;1;1;4;;4;1;2;1;2;99;1;4;5;6;4;3;91;Valdeacederas;65;6
11132444;1;5;3;3;3;3;3;1;8;2;2;2;2;8;3;1;3;3;4;1;3;3;3;3;9;10;2;8;1;9;9;7;10;10;10;10;9;8;9;10;10;2;1;16;1;1; ;724;1;1;6;;2;6;;1;2;98;2;3;8;8;1;3;34;San Fermín;123;12
11259880;1;5;1;3;2;3;2;1;1;2;2;2;3;1;4;4;4;2;3;2;1;1;2;1;7;3;0;7;2;6;6;7;7;9;8;9;8;7;6;6;6;2;1;70;5;1; ;724;1;1;3;;2;2;;2;2;2;1;3;98;99;3;3;66;Moscardó;125;12
11609513;1;5;3;3;3;3;2;1;1;1;2;3;3;3;3;3;3;4;4;2;3;3;3;2;6;2;0;7;2;2;3;4;2;4;3;8;4;6;5;5;9;2;1;37;2;1; ;724;1;1;4;;6;1;2;1;1;99;1;3;99;99;2;3;27;Corralejos;215;21
11794859;1;5;3;3;2;2;2;1;3;1;3;3;2;2;3;3;3;4;4;3;4;4;4;4;10;8;0;11;1;1;1;6;0;1;5;2;2;1;2;1;0;2;1;30;2;1; ;724;1;3;6;;3;1;2;2;2;2;1;4;5;6;1;3;91;Valdeacederas;65;6
11442171;1;5;3;3;2;3;2;2;2;1;3;2;3;2;3;3;3;3;3;3;3;3;3;8;4;2;1;5;1;2;3;3;4;2;3;4;3;3;4;5;5;2;2;79;5;1; ;724;1;1;1;;2;3;;2;2;2;2;3;5;99;2;3;53;Fuente del Berro;43;4
11490755;1;5;2;3;2;3;3;2;2;2;3;3;3;3;8;3;3;3;3;3;3;2;3;3;3;0;0;4;0;1;2;2;2;2;2;7;2;2;1;2;1;2;1;54;3;1; ;724;1;1;5;;2;4;7;2;2;2;1;4;98;9;2;2;24;Ambroz;192;19
11442173;1;5;3;3;2;3;2;1;2;1;2;2;2;2;3;3;3;4;4;3;3;3;3;2;6;3;0;4;1;2;2;4;3;3;5;8;6;5;4;4;1;1;1;50;3;1; ;724;1;1;4;;4;4;5;2;2;2;1;4;3;3;3;3;53;Fuente del Berro;43;4
11836871;1;5;4;4;3;3;3;2;2;2;3;4;4;2;3;3;3;4;4;3;4;2;4;2;2;0;0;0;0;0;0;0;3;1;1;4;2;2;2;2;0;2;2;70;5;1; ;724;1;1;4;;4;2;;1;1;4;2;2;99;99;3;3;157;Campamento;105;10
11442174;1;4;3;3;3;3;2;2;2;1;1;2;8;2;3;3;3;4;3;1;3;3;3;3;4;2;0;4;1;3;4;3;2;2;2;4;2;2;6;4;2;2;1;40;2;1; ;724;1;2;3;;6;1;3;1;1;3;1;3;98;9;2;3;53;Fuente del Berro;43;4
11815879;1;5;4;4;2;3;2;2;2;2;3;3;1;8;3;3;3;4;4;2;3;3;3;3;2;0;1;3;1;2;1;2;2;2;2;5;2;3;3;3;1;2;2;28;1;1; ;724;1;2;6;;6;1;3;1;1;3;1;4;98;99;2;3;168;Las Águilas;107;10
10986422;1;4;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;4;4;3;3;3;3;3;2;5;5;6;6;6;7;6;6;6;8;8;5;7;6;8;9;2;2;67;5;1; ;724;1;4;2;;2;3;;2;2;2;1;3;98;99;3;3;83;Quintana;153;15
11737967;1;5;3;3;3;3;1;8;8;3;3;3;8;8;8;3;3;4;4;8;3;3;3;3;2;2;0;2;2;1;2;2;2;2;3;4;2;2;4;3;1;2;1;80;5;1; ;724;1;1;3;;2;2;;2;2;4;2;2;5;6;2;3;53;Hispanoamérica;54;5
11592364;1;5;3;3;3;3;2;2;2;1;2;2;1;2;3;3;3;4;3;2;3;3;3;2;3;1;0;2;2;1;1;2;2;2;2;1;3;1;2;3;1;2;2;58;4;1; ;724;1;1;3;;3;4;8;1;2;2;1;4;4;99;2;3;23;Timón;214;21
11490769;1;5;3;3;3;3;3;2;2;2;3;3;3;3;3;3;3;4;4;2;3;3;3;3;8;2;2;6;2;1;2;2;5;6;5;9;2;5;5;3;2;2;1;72;5;1; ;724;1;1;3;;2;2;;2;2;2;2;4;98;9;2;3;23;Ambroz;192;19
11898700;1;2;3;3;2;3;2;3;2;2;2;3;8;2;3;3;3;3;3;2;3;3;3;3;1;2;0;11;2;2;2;2;1;1;4;7;2;2;7;2;1;2;2;28;1;1; ;724;1;1;3;;6;1;3;1;1;3;1;3;5;6;2;3;72;Almenara;64;6
11222771;1;5;3;3;3;2;2;3;2;3;3;3;3;1;3;3;3;4;4;2;3;3;2;1;5;0;0;11;0;0;0;6;0;0;0;7;0;0;0;2;0;2;2;43;2;1;bolivia;68;2;1;4;;3;1;5;1;1;2;2;3;98;6;2;3;68;Rejas;206;20
11575087;1;5;3;3;2;2;1;1;1;1;3;3;8;2;3;2;3;3;5;3;3;2;3;2;3;2;0;3;11;3;2;2;4;3;5;7;2;4;4;3;3;2;2;45;3;1; ;724;1;2;1;;3;1;6;1;1;2;2;4;99;99;2;3;126;Puerta Bonita;115;11
11380025;1;5;2;3;2;3;2;3;3;2;2;3;3;3;3;3;3;4;4;3;3;1;3;2;9;8;1;5;7;6;7;8;6;6;6;6;6;3;4;4;2;1;1;55;4;1; ;724;1;1;4;;2;1;2;1;1;99;2;3;99;99;1;3;81;Zofio;126;12
11601700;1;5;3;3;3;3;3;3;8;2;3;3;3;3;3;3;3;4;4;3;3;3;3;3;2;2;0;3;2;2;2;2;4;3;4;6;3;3;3;3;2;2;1;48;3;1;ecuador;218;2;1;4;;3;1;8;1;1;2;1;5;99;6;3;3;126;Puerta Bonita;115;11
11491252;1;5;3;3;3;3;2;2;3;2;3;4;3;8;3;3;3;4;4;3;3;3;3;8;2;2;0;4;0;0;0;4;0;10;7;10;10;7;9;9;0;2;1;73;5;1; ;724;1;4;2;;4;2;;1;1;4;2;3;5;1;4;2;110;Valverde;86;8
11259879;1;5;3;3;2;3;2;1;1;1;2;3;2;2;2;4;4;4;3;3;3;2;2;1;5;2;0;4;2;4;5;5;4;9;8;5;5;6;4;5;6;2;2;61;4;1; ;724;1;2;6;;4;4;8;1;1;1;1;4;5;9;3;3;82;Vista Alegre;114;11
11077774;1;5;3;3;2;2;2;1;2;2;3;3;3;3;3;3;3;3;3;2;3;1;3;1;10;7;0;8;11;8;8;8;10;10;10;10;2;2;3;3;11;2;2;63;4;1; ;724;1;2;3;;4;4;8;1;1;1;1;5;99;99;2;3;60;San Isidro;113;11
11016405;1;5;3;3;3;3;3;1;1;1;1;2;2;2;3;3;3;3;3;2;3;8;3;8;1;3;0;2;3;4;4;5;5;6;5;4;6;6;6;8;8;2;2;78;5;1; ;724;1;1;1;;2;3;;2;2;1;1;4;1;3;3;3;125;San Pascual;155;15
10986436;1;4;3;3;3;3;2;1;1;2;3;2;2;2;3;3;3;4;4;2;3;3;3;3;2;2;0;4;3;3;3;4;4;7;6;7;5;7;7;6;5;2;2;42;2;1; ;724;1;2;3;;5;1;3;1;1;2;1;3;7;1;2;3;106;Concepción;154;15
10655276;1;4;3;3;3;3;2;1;1;3;3;3;8;8;3;3;3;4;4;3;3;3;3;3;7;6;11;8;8;4;11;8;6;2;6;5;6;4;4;4;6;2;1;79;5;1; ;724;1;4;2;;5;4;3;1;2;2;2;3;98;99;2;3;5;Comillas;111;11
11259887;1;4;2;3;3;3;3;2;2;1;3;3;3;2;3;3;4;3;4;3;2;1;3;3;6;2;0;7;2;4;3;4;3;3;7;7;8;4;5;5;11;2;2;20;1;1; ;724;1;1;4;;4;4;8;1;1;2;3;2;5;6;2;3;66;Moscardó;125;12
11055200;1;5;2;2;2;2;2;3;3;3;3;3;2;2;1;2;3;3;3;3;2;1;3;1;8;7;11;8;11;7;6;5;6;5;7;10;6;6;6;7;8;2;2;45;3;1; ;724;1;1;4;;5;1;4;1;1;99;2;3;99;99;2;3;46;Casco Histórico de Vicálvaro;191;19
11200494;1;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;8;3;2;2;2;4;5;6;3;4;5;4;3;7;6;6;9;6;7;4;7;8;2;1;46;3;1;rumania;642;1;2;6;;2;1;7;1;1;99;2;3;99;6;9;3;28;Santa Eugenia;182;18
10986428;1;5;3;3;3;3;2;1;2;2;2;2;2;3;3;3;3;4;3;1;3;4;3;3;2;2;0;6;3;2;2;3;3;3;5;3;3;3;5;3;3;2;1;62;4;1; ;724;1;1;3;;4;4;8;1;1;2;1;3;99;99;2;3;106;Concepción;154;15
11836872;1;5;3;3;2;4;3;3;8;3;4;4;3;8;3;3;4;4;4;2;4;4;4;3;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;74;5;1; ;724;1;1;3;;6;2;;1;1;4;2;3;5;1;2;3;157;Campamento;105;10
11295648;1;4;3;3;3;3;3;2;2;2;3;3;3;2;3;3;3;4;3;2;3;3;3;3;5;6;0;3;3;3;3;3;3;3;3;7;6;5;3;3;7;2;1;40;2;1;domimnicano;214;2;1;4;;4;4;2;1;2;2;1;3;5;7;1;3;64;Moscardó;125;12
10841047;1;5;2;3;1;3;8;1;8;1;3;3;8;3;3;3;3;4;4;3;3;2;3;2;7;1;1;5;2;6;6;5;4;6;6;9;6;3;6;6;1;2;2;55;4;1; ;724;1;2;6;;3;4;7;2;2;2;1;2;3;6;2;2;3;Los Cármenes;101;10
11077773;1;5;3;3;2;3;3;2;2;1;2;3;3;3;3;3;3;3;3;2;3;3;3;2;7;2;0;5;0;3;5;4;4;4;6;10;5;5;2;2;11;2;2;37;2;1; ;724;1;2;3;;6;1;2;1;1;3;1;4;1;10;3;3;60;San Isidro;113;11
11295650;1;5;3;3;3;3;3;2;2;1;2;3;3;2;3;3;3;4;4;3;3;3;3;3;10;10;0;3;0;5;5;5;1;1;8;7;10;7;4;3;10;1;1;27;1;1;dominicano;214;1;1;3;;3;4;7;1;1;1;1;4;4;6;1;3;64;Moscardó;125;12
11130132;1;1;3;3;3;3;2;3;8;3;3;4;8;8;4;4;4;4;4;3;4;3;4;3;4;0;0;6;0;3;3;2;1;3;3;4;0;2;5;3;0;2;2;34;2;1; ;724;1;1;3;;5;1;5;1;1;3;3;3;4;6;2;3;107;Butarque;173;17
11024078;1;5;3;3;3;3;2;1;3;3;3;3;3;1;2;3;3;4;4;2;3;2;9;9;2;2;0;4;0;5;2;4;8;5;5;7;6;5;6;2;11;2;2;53;3;1; ;724;1;1;4;;2;1;6;1;1;99;2;3;99;99;2;3;4;Casco Histórico de Vicálvaro;191;19
11490763;1;5;3;3;3;3;3;3;2;2;3;4;4;3;3;3;4;5;4;2;4;3;3;2;3;1;1;3;2;4;4;5;3;3;4;4;4;3;6;2;3;2;1;52;3;1;peru;604;1;1;4;;5;1;7;1;1;3;1;4;5;4;2;3;26;Ambroz;192;19
11836868;1;5;4;4;3;3;3;2;2;2;3;3;3;2;3;3;3;4;4;3;4;4;4;4;5;0;0;4;0;3;3;3;3;2;4;6;2;2;2;1;2;2;1;41;2;1; ;724;1;3;6;;6;1;3;1;1;4;2;3;5;4;2;3;157;Campamento;105;10
11576014;1;5;3;3;3;3;3;2;8;3;3;3;2;3;3;3;3;4;4;2;3;2;3;2;3;1;1;3;1;1;2;2;2;2;2;3;2;3;3;2;1;2;2;58;4;1; ;724;1;4;2;;3;1;6;1;2;3;1;2;98;9;3;2;97;Pinar del Rey;164;16
10655272;1;5;3;2;2;8;3;2;1;1;3;2;1;1;3;3;3;3;3;1;3;2;3;2;8;1;2;2;2;2;2;2;2;8;8;8;4;8;8;7;11;2;1;55;4;1; ;724;1;1;4;;3;4;8;1;1;2;1;3;98;9;3;3;5;Comillas;111;11
10262073;1;4;4;3;3;2;2;2;3;3;3;3;3;2;3;2;2;4;4;2;3;2;4;3;3;0;0;3;4;0;0;0;4;0;4;4;0;4;0;0;3;2;1;24;1;1; ;724;1;2;1;;6;1;3;1;1;5;3;4;98;99;2;3;9;Casa de Campo;91;9
11570818;1;5;4;4;3;4;3;3;8;3;4;4;4;8;4;4;4;5;4;3;4;4;4;3;2;2;1;2;1;3;0;1;4;8;4;4;3;3;2;9;1;2;1;70;5;1; ;724;1;2;1;;6;2;;1;1;5;2;3;7;1;2;3;119;Vallehermoso;76;7
11815875;1;5;4;4;3;4;4;2;2;3;3;2;3;3;3;3;3;5;5;3;4;3;4;3;3;0;1;1;1;1;1;1;3;2;6;10;2;1;1;1;1;2;2;54;3;1; ;724;1;1;4;;4;7;;1;2;3;2;3;5;6;2;3;168;Las Águilas;107;10
10946087;1;4;4;4;3;2;2;3;3;3;3;4;3;2;4;3;4;4;3;2;4;4;4;3;2;0;0;5;0;2;1;1;0;0;1;1;0;1;1;0;0;2;2;25;1;2; ;724;1;2;6;;6;6;;1;1;1;1;3;3;6;1;3;10;Gaztambide;71;7
11515555;1;5;4;4;4;3;3;2;8;3;3;3;3;3;3;4;4;4;4;3;4;4;4;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;20;1;1;ecuador;218;1;2;6;;4;6;;1;1;98;2;3;98;8;1;3;18;Ambroz;192;19
10581548;1;5;2;3;2;3;2;8;1;1;8;1;8;8;3;3;8;3;3;1;3;8;3;8;11;11;11;5;11;0;0;4;5;0;2;9;1;4;4;11;11;1;2;86;5;1; ;724;1;2;6;;4;2;;2;2;3;1;4;5;10;3;2;13;Casco Historico de Vallecas;181;18
11493615;1;5;2;4;1;2;1;1;1;1;2;1;1;1;2;1;1;1;3;1;2;1;2;1;9;10;0;0;0;10;0;10;10;10;0;10;0;10;0;9;9;1;2;47;3;1; ;724;1;1;4;;4;1;8;1;1;99;1;4;99;99;3;3;157;Portazgo;135;13
11000306;1;5;4;4;2;2;3;2;8;1;3;1;3;8;3;3;3;4;4;2;4;3;4;3;1;0;0;5;0;2;0;2;3;2;4;5;2;3;3;3;1;2;2;46;3;1; ;724;1;1;4;;3;1;8;1;2;3;2;4;5;6;2;3;34;Canillas;163;16
10617591;1;5;3;3;2;2;2;2;2;2;1;2;1;8;1;2;1;3;3;1;2;1;2;1;10;11;11;8;9;8;7;8;8;8;9;10;1;8;6;4;1;2;2;54;3;1; ;724;1;1;3;;4;7;;2;2;2;1;4;2;6;2;3;28;Puerta del Ángel;102;10
