CÛdigo;;Nombre;Provincia
05;0013;Adanero;¡vila
05;0028;Adrada (La);¡vila
05;0052;Albornos;¡vila
05;0071;Aldeanueva de Santa Cruz;¡vila
05;0087;Aldeaseca;¡vila
05;0104;Aldehuela (La);¡vila
05;0126;Amavida;¡vila
05;0132;Arenal (El);¡vila
05;0147;Arenas de San Pedro;¡vila
05;0150;Arevalillo;¡vila
05;0163;ArÇvalo;¡vila
05;0179;Aveinte;¡vila
05;0185;Avellaneda;¡vila
05;0198;¡vila;¡vila
05;0219;Barco de ¡vila (El);¡vila
05;0224;Barraco (El);¡vila
05;0230;Barrom†n;¡vila
05;0245;Becedas;¡vila
05;0258;Becedillas;¡vila
05;0261;Bercial de Zapardiel;¡vila
05;0277;Berlanas (Las);¡vila
05;0296;Bernuy-Zapardiel;¡vila
05;0300;Berrocalejo de Aragona;¡vila
05;0338;Blascomill†n;¡vila
05;0343;BlasconuÒo de Matacabras;¡vila
05;0356;Blascosancho;¡vila
05;0369;BohodÛn (El);¡vila
05;0375;Bohoyo;¡vila
05;0381;Bonilla de la Sierra;¡vila
05;0394;Brabos;¡vila
05;0408;Bularros;¡vila
05;0415;Burgohondo;¡vila
05;0420;Cabezas de Alambre;¡vila
05;0436;Cabezas del Pozo;¡vila
05;0441;Cabezas del Villar;¡vila
05;0454;Cabizuela;¡vila
05;0467;Canales;¡vila
05;0473;Candeleda;¡vila
05;0489;Cantiveros;¡vila
05;0492;CardeÒosa;¡vila
05;0512;Carrera (La);¡vila
05;0527;Casas del Puerto;¡vila
05;0533;Casasola;¡vila
05;0548;Casavieja;¡vila
05;0551;Casillas;¡vila
05;0564;Castellanos de Zapardiel;¡vila
05;0570;Cebreros;¡vila
05;0586;Cepeda la Mora;¡vila
05;0678;ChamartÌn;¡vila
05;0599;Cill†n;¡vila
05;0603;Cisla;¡vila
05;0610;Colilla (La);¡vila
05;0625;Collado de Contreras;¡vila
05;0631;Collado del MirÛn;¡vila
05;0646;Constanzana;¡vila
05;0659;Crespos;¡vila
05;0662;Cuevas del Valle;¡vila
05;9035;Diego del Carpio;¡vila
05;0697;Donjimeno;¡vila
05;0701;Donvidas;¡vila
05;0723;Espinosa de los Caballeros;¡vila
05;0739;Flores de ¡vila;¡vila
05;0744;Fontiveros;¡vila
05;0757;Fresnedilla;¡vila
05;0760;Fresno (El);¡vila
05;0776;Fuente el Sa£z;¡vila
05;0782;Fuentes de AÒo;¡vila
05;0795;Gallegos de Altamiros;¡vila
05;0809;Gallegos de Sobrinos;¡vila
05;0816;Garganta del Villar;¡vila
05;0821;Gavilanes;¡vila
05;0837;GemuÒo;¡vila
05;0855;Gil GarcÌa;¡vila
05;0842;Gilbuena;¡vila
05;0868;GimialcÛn;¡vila
05;0874;Gotarrendura;¡vila
05;0880;Grandes y San MartÌn;¡vila
05;0893;Guisando;¡vila
05;0907;Gutierre-MuÒoz;¡vila
05;0929;Hernansancho;¡vila
05;0935;HerradÛn de Pinares;¡vila
05;0940;Herreros de Suso;¡vila
05;0953;Higuera de las DueÒas;¡vila
05;0966;Hija de Dios (La);¡vila
05;0972;Horcajada (La);¡vila
05;0991;Horcajo de las Torres;¡vila
05;1005;Hornillo (El);¡vila
05;1027;Hoyo de Pinares (El);¡vila
05;1012;Hoyocasero;¡vila
05;1033;Hoyorredondo;¡vila
05;1064;Hoyos de Miguel MuÒoz;¡vila
05;1048;Hoyos del Collado;¡vila
05;1051;Hoyos del Espino;¡vila
05;1070;Hurtumpascual;¡vila
05;1086;Junciana;¡vila
05;1099;Langa;¡vila
05;1103;LanzahÌta;¡vila
05;1131;Llanos de Tormes (Los);¡vila
05;1125;Losar del Barco (El);¡vila
05;1146;Madrigal de las Altas Torres;¡vila
05;1159;Maello;¡vila
05;1162;Malpartida de Corneja;¡vila
05;1178;Mamblas;¡vila
05;1184;Mancera de Arriba;¡vila
05;1197;Manjab†lago;¡vila
05;1201;MarlÌn;¡vila
05;1218;Martiherrero;¡vila
05;1223;MartÌnez;¡vila
05;1239;Mediana de Voltoya;¡vila
05;1244;Medinilla;¡vila
05;1257;MengamuÒoz;¡vila
05;1260;Mesegar de Corneja;¡vila
05;1276;Mijares;¡vila
05;1282;MingorrÌa;¡vila
05;1295;MirÛn (El);¡vila
05;1309;Mironcillo;¡vila
05;1316;MirueÒa de los Infanzones;¡vila
05;1321;Mombeltr†n;¡vila
05;1337;Monsalupe;¡vila
05;1342;Moraleja de Matacabras;¡vila
05;1355;MuÒana;¡vila
05;1368;MuÒico;¡vila
05;1380;MuÒogalindo;¡vila
05;1393;MuÒogrande;¡vila
05;1407;MuÒomer del Peco;¡vila
05;1414;MuÒopepe;¡vila
05;1429;MuÒosancho;¡vila
05;1435;MuÒotello;¡vila
05;1440;Narrillos del µlamo;¡vila
05;1453;Narrillos del Rebollar;¡vila
05;1491;Narros de SaldueÒa;¡vila
05;1472;Narros del Castillo;¡vila
05;1488;Narros del Puerto;¡vila
05;1526;Nava de ArÇvalo;¡vila
05;1532;Nava del Barco;¡vila
05;1511;Navacepedilla de Corneja;¡vila
05;1547;Navadijos;¡vila
05;1550;Navaescurial;¡vila
05;1563;Navahondilla;¡vila
05;1579;Navalacruz;¡vila
05;1585;Navalmoral;¡vila
05;1598;Navalonguilla;¡vila
05;1602;Navalosa;¡vila
05;1619;Navalperal de Pinares;¡vila
05;1624;Navalperal de Tormes;¡vila
05;1630;Navaluenga;¡vila
05;1645;Navaquesera;¡vila
05;1658;Navarredonda de Gredos;¡vila
05;1661;Navarredondilla;¡vila
05;1677;Navarrevisca;¡vila
05;1683;Navas del MarquÇs (Las);¡vila
05;1696;Navatalgordo;¡vila
05;1700;Navatejares;¡vila
05;1717;Neila de San Miguel;¡vila
05;1722;Niharra;¡vila
05;1738;Ojos-Albos;¡vila
05;1743;Orbita;¡vila
05;1756;Oso (El);¡vila
05;1769;Padiernos;¡vila
05;1775;Pajares de Adaja;¡vila
05;1781;Palacios de Goda;¡vila
05;1794;Papatrigo;¡vila
05;1808;Parral (El);¡vila
05;1815;Pascualcobo;¡vila
05;1820;Pedro Bernardo;¡vila
05;1836;Pedro-RodrÌguez;¡vila
05;1841;Peguerinos;¡vila
05;1854;PeÒalba de ¡vila;¡vila
05;1867;PiedrahÌta;¡vila
05;1873;Piedralaves;¡vila
05;1889;Poveda;¡vila
05;1892;Poyales del Hoyo;¡vila
05;1906;Pozanco;¡vila
05;1913;Pradosegar;¡vila
05;1928;Puerto Castilla;¡vila
05;1934;Rasueros;¡vila
05;1949;Riocabado;¡vila
05;1952;RiofrÌo;¡vila
05;1965;Rivilla de Barajas;¡vila
05;1971;Salobral;¡vila
05;1987;SalvadiÛs;¡vila
05;1990;San BartolomÇ de BÇjar;¡vila
05;2004;San BartolomÇ de Corneja;¡vila
05;2011;San BartolomÇ de Pinares;¡vila
05;2063;San Esteban de los Patos;¡vila
05;2085;San Esteban de Zapardiel;¡vila
05;2079;San Esteban del Valle;¡vila
05;2098;San GarcÌa de Ingelmos;¡vila
05;9014;San Juan de Gredos;¡vila
05;2102;San Juan de la Encinilla;¡vila
05;2119;San Juan de la Nava;¡vila
05;2124;San Juan del Molinillo;¡vila
05;2130;San Juan del Olmo;¡vila
05;2145;San Lorenzo de Tormes;¡vila
05;2158;San MartÌn de la Vega del Alberche;¡vila
05;2161;San MartÌn del Pimpollar;¡vila
05;2177;San Miguel de Corneja;¡vila
05;2183;San Miguel de Serrezuela;¡vila
05;2196;San Pascual;¡vila
05;2200;San Pedro del Arroyo;¡vila
05;2315;San Vicente de ArÇvalo;¡vila
05;2047;Sanchidri†n;¡vila
05;2050;Sanchorreja;¡vila
05;2222;Santa Cruz de Pinares;¡vila
05;2217;Santa Cruz del Valle;¡vila
05;2269;Santa MarÌa de los Caballeros;¡vila
05;2243;Santa MarÌa del Arroyo;¡vila
05;2256;Santa MarÌa del Berrocal;¡vila
05;9029;Santa MarÌa del Cubillo;¡vila
05;2275;Santa MarÌa del TiÇtar;¡vila
05;2281;Santiago del Collado;¡vila
05;9040;Santiago del Tormes;¡vila
05;2294;Santo Domingo de las Posadas;¡vila
05;2308;Santo TomÇ de Zabarcos;¡vila
05;2320;Serrada (La);¡vila
05;2336;Serranillos;¡vila
05;2341;Sigeres;¡vila
05;2354;Sinlabajos;¡vila
05;2367;Solana de ¡vila;¡vila
05;2373;Solana de Rioalmar;¡vila
05;2389;Solosancho;¡vila
05;2392;Sotalbo;¡vila
05;2406;Sotillo de la Adrada;¡vila
05;2413;Tiemblo (El);¡vila
05;2428;TiÒosillos;¡vila
05;2434;TolbaÒos;¡vila
05;2449;Tormellas;¡vila
05;2452;Tornadizos de ¡vila;¡vila
05;2471;Torre (La);¡vila
05;2465;TÛrtoles;¡vila
05;2490;UmbrÌas;¡vila
05;2510;Vadillo de la Sierra;¡vila
05;2525;Valdecasa;¡vila
05;2531;Vega de Santa MarÌa;¡vila
05;2546;Velayos;¡vila
05;2562;Villaflor;¡vila
05;2578;Villafranca de la Sierra;¡vila
05;9053;Villanueva de ¡vila;¡vila
05;2584;Villanueva de GÛmez;¡vila
05;2597;Villanueva del Aceral;¡vila
05;2601;Villanueva del Campillo;¡vila
05;2618;Villar de Corneja;¡vila
05;2623;Villarejo del Valle;¡vila
05;2639;Villatoro;¡vila
05;2644;ViÒegra de MoraÒa;¡vila
05;2657;Vita;¡vila
05;2660;Zapardiel de la CaÒada;¡vila
05;2676;Zapardiel de la Ribera;¡vila
09;0011;Abajas;Burgos
09;0032;Adrada de Haza;Burgos
09;0063;Aguas C†ndidas;Burgos
09;0079;Aguilar de Bureba;Burgos
09;0098;Albillos;Burgos
09;0102;Alcocero de Mola;Burgos
09;0119;Alfoz de Bricia;Burgos
09;9070;Alfoz de QuintanadueÒas;Burgos
09;0124;Alfoz de Santa Gadea;Burgos
09;0130;Altable;Burgos
09;0145;Altos (Los);Burgos
09;0161;Ameyugo;Burgos
09;0177;Anguix;Burgos
09;0183;Aranda de Duero;Burgos
09;0196;Arandilla;Burgos
09;0200;Arauzo de Miel;Burgos
09;0217;Arauzo de Salce;Burgos
09;0222;Arauzo de Torre;Burgos
09;0238;Arcos;Burgos
09;0243;Arenillas de Riopisuerga;Burgos
09;0256;Arija;Burgos
09;0269;ArlanzÛn;Burgos
09;0275;Arraya de Oca;Burgos
09;0294;Atapuerca;Burgos
09;0308;Ausines (Los);Burgos
09;0320;Avellanosa de MuÒÛ;Burgos
09;0336;BahabÛn de Esgueva;Burgos
09;0341;Balbases (Los);Burgos
09;0354;BaÒos de Valdearados;Burgos
09;0367;BaÒuelos de Bureba;Burgos
09;0373;Barbadillo de Herreros;Burgos
09;0389;Barbadillo del Mercado;Burgos
09;0392;Barbadillo del Pez;Burgos
09;0413;Barrio de MuÒÛ;Burgos
09;0434;Barrios de Bureba (Los);Burgos
09;0449;Barrios de Colina;Burgos
09;0452;Basconcillos del Tozo;Burgos
09;0465;BascuÒana;Burgos
09;0471;Belbimbre;Burgos
09;0487;Belorado;Burgos
09;0503;Berberana;Burgos
09;0510;Berlangas de Roa;Burgos
09;0525;Berzosa de Bureba;Burgos
09;0546;BozoÛ;Burgos
09;0559;Brazacorta;Burgos
09;0562;Briviesca;Burgos
09;0578;Bugedo;Burgos
09;0584;Buniel;Burgos
09;0597;Burgos;Burgos
09;0601;Busto de Bureba;Burgos
09;0618;CabaÒes de Esgueva;Burgos
09;0623;CabezÛn de la Sierra;Burgos
09;0644;Caleruega;Burgos
09;0657;Campillo de Aranda;Burgos
09;0660;Campolara;Burgos
09;0676;Canicosa de la Sierra;Burgos
09;0682;Cantabrana;Burgos
09;0709;Carazo;Burgos
09;0716;Carcedo de Bureba;Burgos
09;0721;Carcedo de Burgos;Burgos
09;0737;CardeÒadijo;Burgos
09;0742;CardeÒajimeno;Burgos
09;0755;CardeÒuela Riopico;Burgos
