RESPNUM,CCGID,BAREA,GATE,STRATA,CATEGORY,INTDATE,AIRLINE,FLIGHT,DEST,DESTGEO,DESTMARK,ARRTIME,DEPTIME,MINUTES,Q2PURP1,Q3GETTO1,Q3PARK,Q4BAGS,Q4BUY,Q4FOOD,Q5NOTBUY,Q6NOFOOD,Q7FLYPERYR,SAQ,Q8A_ART,Q8B_FOOD,Q8C_SHOP,Q8D_SIGNS,Q8E_WALK,Q8F_SCREENS,Q8G_INFOARR,Q8H_INFODEP,Q8I_ROAD,Q8J_PARK,Q8K_AIRTRAIN,Q8L_LTPARK,Q8M_RENTAL,Q8N_WHOLE,Q10A_CLNBOARD,Q10B_CLNPARK,Q10C_CLNAIRTRAIN,Q10D_CLNRENT,Q10E_CLNFOOD,Q10F_CLNBATH,Q11SAFE,Q12_USEWEB,Q13_RATEWEB,Q14WHEREDEPART,Q14RATEGETTO,Q15A_FIND,Q15B_SECURITY,Q16_PROBLEM,Q17REGION,Q18ZIP,Q18COUNTRY,HOME,Q19_AGE,Q20_SEX,Q21_INCOME,LANG
500,863,C,46,1,2,4,15,1106,55,3,3,6:15,7:50,95,1,4,,2,2,1,2,2,3,2,6,4,6,2,3,3,6,6,2,6,6,6,1,2,3,6,6,3,4,3,3,2,,5,4,4,1,1,3,01/01/53189 12:00:00 AM,US,11,5,2,4,1
501,864,C,46,1,2,4,15,1106,55,3,3,6:05,7:50,105,2,4,,2,1,1,2,2,3,2,5,4,4,5,5,5,4,4,5,4,5,4,4,4,5,4,5,4,5,5,5,1,4,1,5,5,4,2,1,01/01/94501 12:00:00 AM,US,3,7,2,2,1
502,865,C,46,1,2,4,15,1106,55,3,3,6:15,7:50,95,5,4,,1,2,1,2,2,1,2,3,6,3,4,6,4,4,6,6,6,6,6,6,4,5,6,6,6,5,0,4,2,,5,5,5,3,2,3,01/01/50501 12:00:00 AM,US,11,4,2,4,1
503,866,C,46,1,2,4,15,1106,55,3,3,6:30,7:50,80,1,9,,1,2,2,2,2,4,2,6,3,3,3,3,4,6,6,4,6,3,6,3,3,2,6,4,4,3,3,4,2,,6,4,4,3,2,3,01/01/55416 12:00:00 AM,US,11,6,1,4,1
504,867,C,46,1,2,4,15,1106,55,3,3,6:30,7:50,80,1,4,,1,2,1,2,2,1,2,3,2,3,3,3,3,6,3,6,6,6,6,6,3,6,6,6,6,3,6,3,2,,5,3,3,2,2,3,01/01/55744 12:00:00 AM,US,11,3,2,4,1
505,868,C,46,1,2,4,15,1106,55,3,3,6:30,7:50,80,6,7,,2,2,2,2,2,3,2,4,3,3,5,4,5,6,6,5,4,6,5,0,4,4,6,6,6,3,3,5,2,,3,4,5,3,2,1,01/01/94947 12:00:00 AM,US,6,5,1,4,1
506,869,C,46,1,2,4,15,1106,55,3,3,6:45,7:50,65,3,3,,0,1,0,0,2,1,2,4,4,4,4,4,4,4,4,6,6,6,6,6,5,5,6,6,6,6,6,4,2,,11,4,4,6,2,4,01/01/49339 12:00:00 AM,US,11,5,2,2,1
508,871,C,46,1,2,4,15,1106,55,3,3,6:00,7:50,110,1,9,,2,2,1,2,2,3,2,3,3,2,2,2,3,6,6,2,6,2,6,3,3,3,6,3,3,3,3,3,2,,1,4,4,4,2,3,01/01/55369 12:00:00 AM,US,11,6,2,3,1
509,872,C,46,1,2,4,15,1106,55,3,3,6:30,7:50,80,1,1,3,1,2,1,2,2,3,2,5,4,4,3,3,3,1,3,4,5,5,5,5,4,4,0,0,0,0,3,1,1,4,7,5,4,3,2,1,01/01/95014 12:00:00 AM,US,4,7,2,0,1
511,874,C,46,1,2,4,15,1106,55,3,3,5:30,7:50,140,2,6,,2,2,1,2,2,1,1,4,6,6,4,5,5,6,6,6,6,6,6,6,4,4,6,6,6,6,4,5,2,,5,5,5,5,2,3,01/01/28092 12:00:00 AM,US,12,5,1,3,1
512,875,C,46,1,2,4,15,1106,55,3,3,5:55,7:50,115,1,9,,1,2,1,2,2,5,1,6,4,3,3,2,3,6,6,1,3,3,6,3,0,3,4,4,3,4,3,4,2,,1,5,5,3,0,3,01/01/56329 12:00:00 AM,US,11,6,1,4,1
513,876,C,46,1,2,4,15,1106,55,3,3,6:10,7:50,100,1,7,,2,2,1,2,2,4,1,4,3,3,4,4,4,6,6,4,6,6,6,2,4,4,6,4,4,4,3,5,2,,5,4,5,5,2,3,01/01/55082 12:00:00 AM,US,11,4,1,4,1
514,877,C,46,1,2,4,15,1106,55,3,3,6:20,7:50,90,1,4,,1,2,2,2,2,2,1,4,6,4,4,6,4,6,6,4,6,4,6,4,4,5,6,5,5,6,4,5,2,,6,4,5,3,2,3,01/01/55398 12:00:00 AM,US,11,3,1,2,1
515,878,C,46,1,2,4,15,1106,55,3,3,6:30,7:50,80,1,6,,2,1,1,2,2,1,1,4,6,6,3,6,4,6,6,6,6,6,6,6,4,5,6,6,6,6,6,5,2,,5,5,4,4,2,3,01/01/55721 12:00:00 AM,US,11,6,2,3,1
516,879,C,46,1,2,4,15,1106,55,3,3,6:35,7:50,75,3,3,,2,2,2,1,1,2,1,3,3,2,4,6,4,6,6,6,6,6,6,6,3,4,6,6,6,4,4,5,2,,11,0,5,6,2,4,01/01/96734 12:00:00 AM,US,10,3,1,4,1
517,880,C,46,1,2,4,15,1106,55,3,3,6:30,7:50,80,6,2,,2,2,2,2,2,2,1,5,5,5,5,5,5,6,6,5,2,3,4,4,5,4,6,4,6,5,4,5,2,,1,5,5,5,2,1,01/01/94606 12:00:00 AM,US,3,4,2,1,1
518,925,C,45,1,2,5,15,854,26,3,3,5:40,7:00,80,2,7,,1,2,2,2,2,4,2,4,6,3,3,3,3,6,6,6,6,6,6,6,4,4,6,6,3,6,4,4,2,,12,0,4,4,2,3,01/01/48104 12:00:00 AM,US,11,0,0,0,1
520,927,C,45,1,2,5,15,854,26,3,3,5:50,7:00,70,1,4,,1,1,1,2,2,2,2,3,3,3,4,3,3,3,3,6,6,6,6,6,3,3,6,6,6,3,2,3,2,,5,4,4,4,2,3,01/01/2540 12:00:00 AM,US,12,3,2,0,1
521,928,C,45,1,2,5,15,854,26,3,3,5:35,7:00,85,2,4,,2,1,2,2,2,3,2,4,3,3,4,4,4,6,6,4,3,5,2,3,4,4,3,4,4,4,4,5,1,2,5,4,5,3,2,1,01/01/94110 12:00:00 AM,US,1,6,1,0,1
522,929,C,45,1,2,5,15,854,26,3,3,6:00,7:00,60,1,9,,2,0,0,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,2,,7,5,5,4,2,3,01/01/48108 12:00:00 AM,US,11,5,1,4,1
523,930,C,45,1,2,5,15,854,26,3,3,5:55,7:00,65,1,6,,2,2,2,2,2,1,2,6,6,6,4,4,3,6,6,6,6,6,6,6,4,4,6,6,6,6,6,5,2,,5,4,4,4,1,3,01/01/21208 12:00:00 AM,US,12,5,2,4,1
526,933,C,45,1,2,5,15,854,26,3,3,5:50,7:00,70,3,2,,2,2,2,2,2,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,,6,0,5,5,2,1,01/01/94025 12:00:00 AM,US,2,5,2,4,1
527,934,C,45,1,2,5,15,854,26,3,3,5:00,7:00,120,3,2,,0,0,1,2,2,1,2,6,6,6,5,5,5,6,5,5,5,6,6,6,5,4,5,6,6,6,4,5,1,4,2,5,5,5,2,1,01/01/94804 12:00:00 AM,US,5,3,1,3,1
529,936,C,45,1,2,5,15,854,26,3,3,6:40,7:00,20,2,9,,2,2,1,2,2,1,2,4,3,0,5,5,5,4,6,4,6,5,6,5,5,4,6,5,4,4,3,4,2,,5,0,4,3,2,3,,US,11,4,1,0,1
530,937,C,45,1,2,5,15,854,26,3,3,5:20,7:00,100,2,4,,1,1,1,2,2,3,2,3,3,3,3,3,3,3,3,4,4,4,4,6,3,3,6,3,6,4,4,5,2,,6,4,4,4,2,1,01/01/94080 12:00:00 AM,US,2,3,2,0,1
531,938,C,45,1,2,5,15,854,26,3,3,5:00,7:00,120,3,1,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,4,4,4,6,6,5,4,0,6,6,4,4,5,1,4,5,4,5,5,2,1,,US,1,6,1,2,1
532,939,C,45,1,2,5,15,854,26,3,3,5:30,7:00,90,1,4,,2,2,1,2,1,2,2,5,4,4,4,4,4,4,4,4,4,4,6,4,4,5,5,5,5,4,4,5,2,,5,5,5,4,2,3,01/01/2906 12:00:00 AM,US,12,5,1,4,1
533,940,C,45,1,2,5,15,854,26,3,3,5:40,7:00,80,6,2,,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,2,,1,5,5,5,2,1,01/01/94611 12:00:00 AM,US,3,3,2,1,1
534,941,C,45,1,2,5,15,854,26,3,3,5:30,7:00,90,3,1,4,1,1,2,2,2,3,2,6,4,4,4,4,4,6,6,4,6,6,4,6,4,4,6,6,6,4,5,3,2,,1,5,4,3,2,1,01/01/94587 12:00:00 AM,US,3,6,2,4,1
535,942,C,45,1,2,5,15,854,26,3,3,6:00,7:00,60,1,2,,1,2,2,2,2,2,2,4,6,4,4,4,5,6,6,4,3,6,6,3,4,4,6,6,6,6,2,4,2,,12,4,4,5,2,3,01/01/48105 12:00:00 AM,US,11,5,1,4,1
537,944,C,45,1,2,5,15,854,26,3,3,5:00,7:00,120,1,6,,1,2,2,2,2,1,1,6,6,6,4,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,5,2,,5,4,5,3,2,3,,US,11,6,1,3,1
539,946,C,45,1,2,5,15,854,26,3,3,5:30,7:00,90,2,2,,2,2,1,2,2,3,1,4,4,4,4,4,3,6,6,4,6,6,6,6,4,3,6,6,6,4,3,4,2,,2,4,5,3,2,1,01/01/94506 12:00:00 AM,US,5,6,2,2,1
541,948,C,45,1,2,5,15,854,26,3,3,5:15,7:00,105,3,6,,2,2,2,2,2,1,1,3,2,6,4,6,4,6,6,6,6,6,6,6,3,4,6,6,6,6,3,4,2,,5,4,5,5,2,1,01/01/94117 12:00:00 AM,US,1,3,1,0,1
542,949,C,45,1,2,5,15,854,26,3,3,4:45,7:00,135,1,4,,1,2,1,2,2,1,1,4,6,4,5,5,5,6,6,6,6,6,6,6,5,5,6,6,6,6,4,5,2,,5,5,5,5,2,3,01/01/48045 12:00:00 AM,US,11,6,2,4,1
543,715,D,51,2,1,5,35,84,99,2,2,9:30,11:00,90,1,4,,2,1,0,2,2,1,2,6,0,4,4,4,4,4,4,4,6,6,6,6,5,4,6,6,6,4,5,4,1,5,5,4,4,4,2,3,01/01/20852 12:00:00 AM,US,12,5,2,2,1
544,716,D,51,2,1,5,35,84,99,2,2,8:50,11:00,130,2,2,,1,2,1,2,2,2,1,4,5,4,5,3,4,6,6,3,6,2,6,6,4,5,6,3,6,4,5,4,1,4,1,5,5,3,2,3,01/01/20815 12:00:00 AM,US,12,7,2,4,1
545,717,D,51,2,1,5,35,84,99,2,2,8:35,11:00,145,2,4,,1,2,1,1,2,2,1,3,3,4,5,5,5,4,6,5,6,6,6,6,4,5,6,6,6,5,5,5,0,,5,5,5,3,2,3,01/01/21230 12:00:00 AM,US,12,4,1,2,1
546,718,D,51,2,1,5,35,84,99,2,2,8:30,11:00,150,2,2,,1,1,2,2,2,1,1,6,6,6,6,6,3,6,6,5,6,6,6,6,5,5,6,6,6,5,6,5,2,,1,5,5,5,2,1,01/01/94578 12:00:00 AM,US,3,5,2,2,1
547,719,D,51,2,1,5,35,84,99,2,2,9:45,11:00,75,1,1,1,0,0,0,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,3,2,,6,5,5,5,2,1,01/01/94025 12:00:00 AM,US,2,5,1,4,1
548,720,D,51,2,1,5,35,84,99,2,2,8:00,11:00,180,2,3,,2,2,1,2,2,2,2,6,4,6,4,4,4,6,6,6,6,6,6,6,4,3,6,6,6,4,3,3,2,,11,3,4,6,2,4,01/01/98021 12:00:00 AM,US,10,3,1,2,1
549,721,D,51,2,1,5,35,84,99,2,2,9:30,11:00,90,3,5,,1,1,2,1,2,3,2,5,4,5,4,5,4,6,6,6,6,5,6,6,4,5,6,5,6,5,5,5,2,,4,5,5,5,2,1,01/01/94559 12:00:00 AM,US,9,6,2,4,1
550,722,D,51,2,1,5,35,84,99,2,2,10:00,11:00,60,2,2,,0,1,0,1,2,1,2,4,4,3,4,4,4,6,6,4,6,6,6,6,4,5,6,6,6,6,5,4,2,,6,4,5,5,2,3,01/01/22033 12:00:00 AM,US,12,4,2,2,1
551,723,D,51,2,1,5,35,84,99,2,2,8:50,11:00,130,2,4,,1,1,1,1,2,2,2,4,4,3,4,4,4,6,6,6,6,6,6,6,5,5,6,6,6,5,5,4,2,,5,5,5,5,2,3,01/01/20019 12:00:00 AM,US,12,4,2,4,1
552,724,D,51,2,1,5,35,84,99,2,2,9:00,11:00,120,1,2,,1,1,2,2,2,3,2,4,4,4,5,5,4,4,4,4,5,6,6,2,4,5,5,6,3,4,4,4,1,3,5,4,4,4,2,1,01/01/94122 12:00:00 AM,US,1,4,0,4,1
553,725,D,51,2,1,5,35,84,99,2,2,9:30,11:00,90,1,12,,1,1,1,2,2,2,2,4,3,3,4,6,4,6,6,6,6,6,6,6,4,5,6,6,6,4,4,4,2,,7,4,5,4,2,1,01/01/95128 12:00:00 AM,US,4,4,2,2,1
554,726,D,51,2,1,5,35,84,99,2,2,9:00,11:00,120,1,9,,1,2,1,2,2,1,2,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,2,,4,0,5,5,2,3,01/01/21701 12:00:00 AM,US,12,3,1,3,1
555,727,D,51,2,1,5,35,84,99,2,2,8:00,11:00,180,2,3,,2,2,1,2,2,1,2,3,3,3,4,3,3,6,4,6,6,6,6,6,4,5,6,6,6,4,5,5,2,,11,4,4,6,2,4,01/01/17356 12:00:00 AM,US,12,5,1,3,1
556,728,D,51,2,1,5,35,84,99,2,2,9:00,11:00,120,1,5,,1,1,1,2,2,3,2,5,5,5,5,5,5,6,6,4,4,5,4,4,5,4,4,5,4,4,4,5,2,,1,5,5,4,2,1,01/01/94611 12:00:00 AM,US,3,5,2,4,1
557,729,D,51,2,1,5,35,84,99,2,2,10:00,11:00,60,8,9,,2,2,2,2,2,1,2,6,6,4,4,6,4,6,6,5,6,6,6,6,4,5,6,6,6,6,5,5,2,,5,0,4,4,2,3,01/01/22851 12:00:00 AM,US,12,6,2,0,1
559,731,D,51,2,1,5,35,84,99,2,2,9:45,11:00,75,1,4,,1,0,0,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,,7,4,5,5,2,1,01/01/95120 12:00:00 AM,US,4,4,1,4,1
560,732,D,51,2,1,5,35,84,99,2,2,8:45,11:00,135,2,7,,1,1,0,1,2,3,2,4,4,4,5,4,5,4,4,4,6,4,6,6,4,5,6,5,6,5,5,5,2,,6,5,5,5,2,2,01/01/95519 12:00:00 AM,US,10,5,2,3,1
561,733,D,51,2,1,5,35,84,99,2,2,9:00,11:00,120,1,2,,1,2,1,2,2,3,2,4,5,2,3,4,4,6,6,4,3,4,6,6,4,4,4,4,6,5,4,4,2,,3,5,4,4,2,1,,US,6,3,2,3,1
562,734,D,51,2,1,5,35,84,99,2,2,9:00,11:00,120,3,5,,1,1,2,2,2,1,2,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,6,5,6,6,5,5,1,5,2,5,5,5,2,3,01/01/20016 12:00:00 AM,US,12,3,1,0,1
563,735,D,51,2,1,5,35,84,99,2,2,9:30,11:00,90,3,2,,1,1,2,2,2,3,2,5,3,4,4,4,4,6,6,4,3,5,3,3,4,5,3,4,4,5,5,5,1,3,3,5,5,5,2,1,01/01/94549 12:00:00 AM,US,5,1,2,3,1
564,736,D,51,2,1,5,35,84,99,2,2,9:30,11:00,90,1,4,,1,1,1,2,2,3,1,3,5,5,5,5,5,6,6,3,6,6,6,6,3,5,6,6,6,5,6,4,2,,6,4,4,2,2,1,01/01/94404 12:00:00 AM,US,2,4,2,2,1
565,737,D,51,2,1,5,35,84,99,2,2,9:00,11:00,120,1,6,,1,1,1,2,2,1,1,6,4,4,5,5,5,6,6,5,6,6,6,6,5,5,6,6,6,5,5,5,2,,5,5,5,5,2,3,01/01/20003 12:00:00 AM,US,12,3,2,2,1
566,738,D,51,2,1,5,35,84,99,2,2,8:00,11:00,180,1,4,,1,1,1,2,2,1,2,4,4,4,4,4,4,6,4,4,6,6,6,6,4,5,6,6,6,5,5,5,2,,5,5,5,4,3,3,01/01/22204 12:00:00 AM,US,12,6,2,3,1
567,599,D,51,1,1,6,35,924,50,1,4,10:00,10:45,45,2,13,,1,2,2,2,2,3,2,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5,6,6,6,5,5,4,2,,3,5,5,0,2,1,01/01/94903 12:00:00 AM,US,6,7,2,3,1
568,600,D,51,1,1,6,35,924,50,1,4,9:20,10:45,85,3,2,,2,2,1,2,2,3,2,3,5,4,5,5,5,4,4,3,6,6,6,6,5,5,6,6,6,4,5,5,2,,5,5,5,4,2,3,01/01/90017 12:00:00 AM,US,10,3,2,2,1
569,601,D,51,1,1,6,35,924,50,1,4,9:45,10:45,60,3,9,,2,2,1,2,2,4,2,4,4,4,5,4,3,3,3,5,5,4,6,5,5,4,4,4,4,4,4,4,2,,6,5,5,3,2,3,01/01/90403 12:00:00 AM,US,10,3,1,4,1
570,602,D,51,1,1,6,35,924,50,1,4,9:30,10:45,75,1,2,,2,2,1,2,2,2,2,4,5,4,5,5,5,6,6,5,6,5,6,4,5,5,6,5,4,5,5,5,2,,3,5,5,5,2,3,01/01/91301 12:00:00 AM,US,10,4,2,4,1
571,603,D,51,1,1,6,35,924,50,1,4,9:00,10:45,105,1,8,,1,1,2,2,2,3,2,4,6,4,4,3,5,6,6,6,6,6,6,6,4,5,6,6,6,5,6,5,2,,9,3,5,4,2,3,01/01/90045 12:00:00 AM,US,10,4,1,3,1
572,604,D,51,1,1,6,35,924,50,1,4,9:35,10:45,70,2,2,,2,2,2,2,2,2,2,3,6,6,4,6,6,6,6,3,6,6,6,6,4,5,6,6,6,6,4,4,2,,5,4,5,4,2,3,01/01/90066 12:00:00 AM,US,10,3,2,2,1
573,605,D,51,1,1,6,35,924,50,1,4,9:10,10:45,95,1,2,,2,2,2,2,2,1,2,4,3,3,4,4,4,4,4,6,6,6,6,6,3,5,5,5,5,5,5,5,3,,5,3,4,0,2,3,,US,10,4,1,1,1
574,606,D,51,1,1,6,35,924,50,1,4,9:15,10:45,90,1,4,,2,1,1,2,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,5,1,4,12,5,5,3,2,1,01/01/94102 12:00:00 AM,US,1,4,2,4,1
575,607,D,51,1,1,6,35,924,50,1,4,9:16,10:45,89,3,2,,0,1,0,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,4,2,2,3,3,3,3,3,4,3,2,,6,5,4,4,2,1,01/01/94044 12:00:00 AM,US,2,6,2,4,1
576,608,D,51,1,1,6,35,924,50,1,4,9:30,10:45,75,5,5,,2,2,2,2,2,6,2,5,5,5,5,5,5,6,6,5,5,5,6,6,5,5,6,5,6,5,5,5,1,4,5,5,5,5,2,3,01/01/90007 12:00:00 AM,US,10,2,2,1,1
577,609,D,51,1,1,6,35,924,50,1,4,9:30,10:45,75,3,2,,1,1,1,1,2,2,2,6,4,4,5,5,5,5,5,4,6,6,6,6,4,5,6,6,6,5,5,5,2,,8,5,5,4,2,3,01/01/10312 12:00:00 AM,US,12,3,2,2,1
578,610,D,51,1,1,6,35,924,50,1,4,9:30,10:45,75,3,2,,2,1,1,2,2,2,2,4,5,4,5,5,5,4,4,5,6,5,6,6,5,5,5,5,6,5,5,5,2,,5,5,5,4,2,3,01/01/90036 12:00:00 AM,US,10,4,1,3,1
579,611,D,51,1,1,6,35,924,50,1,4,9:00,10:45,105,1,2,,2,2,2,2,2,4,2,5,6,4,4,4,4,6,6,4,4,6,6,6,4,5,6,6,6,5,5,5,2,,5,4,5,5,2,3,01/01/90503 12:00:00 AM,US,10,6,1,4,1
580,612,D,51,1,1,6,35,924,50,1,4,8:30,10:45,135,1,9,,1,1,2,2,2,1,2,4,6,3,3,3,3,6,6,4,5,4,6,3,4,5,4,4,3,6,5,5,2,,1,5,5,4,2,3,01/01/2458 12:00:00 AM,US,12,7,2,2,1
581,613,D,51,1,1,6,35,924,50,1,4,9:07,10:45,98,6,5,,2,2,1,2,2,4,2,5,3,2,4,4,4,3,4,4,3,4,6,6,5,5,3,5,6,5,4,5,2,,6,5,5,2,1,1,01/01/94010 12:00:00 AM,US,2,2,2,1,1
582,614,D,51,1,1,6,35,924,50,1,4,9:15,10:45,90,1,4,,2,2,1,2,2,2,2,4,3,3,4,3,4,6,6,6,6,6,6,6,4,5,6,6,6,4,4,5,2,,5,5,5,5,2,3,01/01/10021 12:00:00 AM,US,12,2,2,2,1
583,615,D,51,1,1,6,35,924,50,1,4,9:00,10:45,105,1,2,,2,1,1,1,1,4,2,5,5,4,4,5,5,4,4,3,4,4,3,4,5,5,5,5,4,5,5,5,2,,6,5,5,5,2,1,01/01/94010 12:00:00 AM,US,2,5,1,4,1
584,616,D,51,1,1,6,35,924,50,1,4,9:00,10:45,105,2,2,,1,2,1,2,2,5,1,5,5,4,5,5,4,6,6,5,4,4,3,6,5,5,6,6,6,5,5,5,2,,6,5,5,5,2,1,01/01/94044 12:00:00 AM,US,2,4,1,4,1
585,617,D,51,1,1,6,35,924,50,1,4,9:00,10:45,105,4,2,,2,2,2,1,2,3,1,3,6,3,4,5,5,6,6,3,6,6,6,6,4,5,6,6,6,6,4,4,2,,5,5,5,5,2,1,01/01/94118 12:00:00 AM,US,1,3,2,1,1
586,618,D,51,1,1,6,35,924,50,1,4,9:15,10:45,90,2,2,,2,1,1,2,2,3,1,4,4,4,4,6,4,6,6,4,6,6,6,6,4,5,6,6,6,6,5,3,2,,8,5,5,5,2,3,01/01/91303 12:00:00 AM,US,10,4,2,2,1
587,619,D,51,1,1,6,35,924,50,1,4,9:15,10:45,90,1,2,,2,2,2,2,2,1,1,5,6,6,5,4,3,6,6,5,6,6,6,6,4,5,6,6,6,6,5,6,2,,5,5,5,4,2,3,01/01/90036 12:00:00 AM,US,10,3,1,2,1
588,620,D,51,1,1,6,35,924,50,1,4,9:00,10:45,105,2,8,,2,2,2,2,2,2,1,5,4,4,3,3,3,6,6,3,1,0,0,0,4,4,3,4,6,4,4,5,3,,3,5,5,5,2,1,01/01/94941 12:00:00 AM,US,6,4,1,4,1
591,901,C,47,1,1,5,15,1480,4,2,4,6:45,8:25,100,2,2,,1,1,1,2,2,2,2,3,3,4,4,4,3,3,3,3,6,6,6,3,4,4,6,6,3,3,3,3,2,,1,4,4,4,2,3,,US,11,5,2,0,1
592,902,C,47,1,1,5,15,1480,4,2,4,6:30,8:25,115,1,4,,1,1,1,2,2,1,2,3,3,3,3,3,3,3,3,6,6,6,6,6,3,5,6,6,6,5,5,5,2,,5,0,5,5,2,3,01/01/22308 12:00:00 AM,US,12,4,1,2,1
594,904,C,47,1,1,5,15,1480,4,2,4,6:45,8:25,100,2,12,,1,2,1,2,2,1,2,6,3,6,5,6,4,6,6,4,6,6,6,6,4,5,6,6,6,5,4,5,2,,5,5,5,5,2,3,01/01/32821 12:00:00 AM,US,12,3,2,0,1
595,905,C,47,1,1,5,15,1480,4,2,4,6:00,8:25,145,3,11,,1,0,1,2,0,2,2,4,4,4,5,5,5,4,4,5,5,5,0,6,0,5,5,5,6,5,5,5,2,,2,5,0,0,2,1,,US,5,7,2,0,2
597,907,C,47,1,1,5,15,1480,4,2,4,7:00,8:25,85,2,9,,2,1,1,1,0,3,2,4,4,4,4,4,4,4,4,4,6,2,6,2,4,5,6,4,3,4,4,4,2,,5,3,4,4,2,3,01/01/30269 12:00:00 AM,US,12,7,1,4,1
600,910,C,47,1,1,5,15,1480,4,2,4,6:00,8:25,145,1,6,,1,1,1,1,2,2,2,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,,5,4,4,4,2,3,01/01/32312 12:00:00 AM,US,12,6,2,2,1
601,911,C,47,1,1,5,15,1480,4,2,4,6:40,8:25,105,1,1,3,2,2,1,2,2,3,2,3,4,4,2,4,4,3,3,4,4,4,4,0,4,5,5,5,5,5,5,4,2,,39,4,4,3,2,2,01/01/95222 12:00:00 AM,US,10,5,2,3,1
602,912,C,47,1,1,5,15,1480,4,2,4,6:50,8:25,95,1,9,,1,0,1,2,2,3,2,3,2,3,3,2,3,3,3,3,6,3,6,4,3,4,6,4,3,4,4,5,2,,12,5,2,3,2,3,01/01/30122 12:00:00 AM,US,12,4,1,2,1
604,914,C,47,1,1,5,15,1480,4,2,4,6:20,8:25,125,2,9,,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,6,6,3,3,,12,0,4,2,2,3,,US,12,3,1,0,1
605,915,C,47,1,1,5,15,1480,4,2,4,6:45,8:25,100,2,2,,1,2,2,2,2,2,2,4,1,3,3,3,3,2,2,3,1,3,1,1,2,5,6,3,3,3,4,4,2,,7,5,5,5,2,1,,US,4,3,2,2,1
606,916,C,47,1,1,5,15,1480,4,2,4,7:00,8:25,85,2,4,,1,2,2,2,2,1,2,4,6,6,4,6,4,6,6,6,6,6,6,6,4,5,6,6,6,6,6,4,2,,5,6,5,5,2,3,01/01/32821 12:00:00 AM,US,12,4,1,0,1
608,918,C,47,1,1,5,15,1480,4,2,4,6:00,8:25,145,3,2,,1,2,1,2,2,3,1,3,2,2,4,4,4,4,4,2,2,2,3,6,3,3,3,3,6,4,3,4,2,,15,4,3,4,2,2,01/01/95307 12:00:00 AM,US,10,3,2,3,1
609,919,C,47,1,1,5,15,1480,4,2,4,6:45,8:25,100,3,2,,2,1,1,2,2,4,2,6,5,5,5,4,4,4,4,4,3,6,6,3,4,4,4,6,4,4,4,5,2,,2,5,5,5,2,1,01/01/94531 12:00:00 AM,US,5,6,2,4,1
610,920,C,47,1,1,5,15,1480,4,2,4,6:30,8:25,115,2,9,,1,2,1,2,2,1,1,4,6,6,4,0,4,4,6,0,6,5,6,4,5,4,6,4,4,6,4,4,2,,8,4,4,4,2,3,,US,11,6,2,2,1
611,921,C,47,1,1,5,15,1480,4,2,4,6:30,8:25,115,2,7,,1,1,2,2,2,1,1,4,6,4,5,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,4,4,2,,17,5,4,4,2,2,01/01/95835 12:00:00 AM,US,10,5,2,0,1
613,923,C,47,1,1,5,15,1480,4,2,4,6:20,8:25,125,3,1,2,2,2,2,2,2,4,1,5,4,4,3,4,4,6,6,4,4,5,5,6,5,5,5,5,6,5,4,5,2,,2,5,4,4,1,1,01/01/94530 12:00:00 AM,US,5,5,2,4,1
615,463,G,98,3,3,1,33,926,32,6,4,17:00,18:57,117,1,1,3,2,1,1,2,2,5,2,4,3,3,4,4,4,3,3,4,4,6,4,2,4,4,3,6,2,3,3,4,2,,6,4,4,3,2,1,01/01/94062 12:00:00 AM,US,2,4,2,4,1
617,465,G,98,3,3,1,33,926,32,6,4,15:00,18:57,237,3,3,,2,2,1,1,2,1,1,5,3,6,3,4,5,6,6,6,6,6,6,6,3,4,6,6,6,5,5,5,2,,11,5,5,6,2,4,01/01/96002 12:00:00 AM,US,10,5,2,2,1
620,468,G,98,3,3,1,33,926,32,6,4,13:30,18:57,327,2,3,,1,1,1,2,2,3,1,3,2,5,4,4,3,2,6,6,6,6,6,6,4,5,6,6,6,1,6,5,2,,11,5,5,6,2,4,01/01/97223 12:00:00 AM,US,10,7,2,3,1
