Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Aircraft Version,Landing Count,Total Landed Weight,Year,Month
201109,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,900,72,10605600,2011,September
201109,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,900ER,72,11325600,2011,September
201109,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,200,1,198000,2011,September
201109,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,300,93,20832000,2011,September
201109,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,400,1,350000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,747,422,1,630000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,747,422,146,91980000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,422,31,19530000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,422,30,18900000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,-,1257,248886000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,300,194,58200000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,322,47,15040000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222,106,47170000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222B,3,1380000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,777,222B,58,26680000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,777,222B,89,40940000,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,131,589,81156543,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,131,56,7716072,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,131,34,4684758,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,1002,142482396,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,83,11802434,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,26,3697148,2011,September
201109,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,379,52222031,2011,September
201109,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A319,-,9,1240101,2011,September
201109,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,747,106221906,2011,September
201109,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,24,3412752,2011,September
201109,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,400,30,18900000,2011,September
201109,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,700,30,3876000,2011,September
201109,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,800,30,4389000,2011,September
201109,World Airways,WO,World Airways,WO,Domestic,US,Freighter,Wide Body,Boeing,747,400F,13,8190000,2011,September
201110,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,767,-,61,16592000,2011,October
201110,"ASTAR USA, LLC",,DHL Express (USA),,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-8,-,6,1650000,2011,October
201110,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,737,700,40,5120000,2011,October
201110,Air Berlin,AB,Air Berlin,AB,International,Europe,Passenger,Wide Body,Airbus,A330,200,6,2407446,2011,October
201110,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,112,2,275600,2011,October
201110,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,114,76,10222000,2011,October
201110,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,211,42,5972400,2011,October
201110,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,214,6,853200,2011,October
201110,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,211,22,3773000,2011,October
201110,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Regional Jet,Embraer,ERJ,190,93,9021000,2011,October
201110,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Freighter,Turbo Prop,Shorts,SD3,30,21,546000,2011,October
201110,Air China,CA,Air China,CA,International,Asia,Combi,Wide Body,Boeing,747,400C,31,19530000,2011,October
201110,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,747,400,11,6590867,2011,October
201110,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,777,300,29,16065826,2011,October
201110,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A340,300,2,837748,2011,October
201110,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,400,25,15750000,2011,October
201110,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,200,1,470000,2011,October
201110,"Air Transport International, LLC.",,"Air Transport International, LLC.",,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-8,-,20,5262000,2011,October
201110,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,737,700,128,16384000,2011,October
201110,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,400,102,12342000,2011,October
201110,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,400,13,1573000,2011,October
201110,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,700,64,8268800,2011,October
201110,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,800,110,15840000,2011,October
201110,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,800,3,432000,2011,October
201110,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,900,52,7607600,2011,October
201110,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,900,45,6583500,2011,October
201110,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,300ER,31,17174000,2011,October
201110,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,737,-,607,87408000,2011,October
201110,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,757,-,192,38016000,2011,October
201110,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,200,107,28890000,2011,October
201110,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,300,31,9610000,2011,October
201110,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,SP,1,130000,2011,October
201110,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B-99,-,4,43600,2011,October
201110,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,C-99,-,16,180800,2011,October
201110,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Fairchild,SA-227,-,25,350000,2011,October
201110,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,400F,8,5328000,2011,October
201110,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,31,14260000,2011,October
201110,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,400,62,39060000,2011,October
201110,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,400,62,39060000,2011,October
201110,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,400F,5,3330000,2011,October
201110,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,400,28,17640000,2011,October
201110,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,400F,19,12654000,2011,October
201110,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,800,170,24871000,2011,October
201110,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,-,379,75042000,2011,October
201110,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,300,2,448000,2011,October
201110,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300,36,10620000,2011,October
201110,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300ER,33,10560000,2011,October
201110,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Passenger,Wide Body,Boeing,767,300ER,23,7360000,2011,October
201110,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,114,26,3494400,2011,October
201110,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,85,12087000,2011,October
201110,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-90,-,57,8094000,2011,October
201110,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,747,400,7,4410000,2011,October
201110,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,747,400F,10,6520000,2011,October
201110,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,777,300ER,31,17174000,2011,October
201110,Emirates ,EK,Emirates ,EK,International,Middle East,Passenger,Wide Body,Boeing,777,300ER,31,17173969,2011,October
201110,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A300,60,2,612900,2011,October
201110,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,20,20,5358000,2011,October
201110,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A318,-,13,1644500,2011,October
201110,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,97,13046500,2011,October
201110,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,34,4834732,2011,October
201110,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,190,31,2938800,2011,October
201110,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,300,17,5015000,2011,October
201110,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,300ER,12,3840000,2011,October
201110,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Passenger,Turbo Prop,DeHavilland,DH8,400,83,5125250,2011,October
201110,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,777,200ER,31,14353000,2011,October
201110,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,329,46783800,2011,October
201110,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Combi,Wide Body,Boeing,747,400,2,1257440,2011,October
201110,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,747,400,27,16975440,2011,October
201110,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,McDonnell Douglas,MD-11,-,2,878156,2011,October
201110,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,400ERF,5,3265000,2011,October
201110,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,400F,32,20864000,2011,October
201110,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,200,31,14260000,2011,October
201110,LAN Peru,LP,LAN Peru,LP,International,South America,Passenger,Wide Body,Boeing,767,300,13,4160000,2011,October
201110,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,747,430,2,1260000,2011,October
201110,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,600,31,17701000,2011,October
201110,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A380,800,29,24998000,2011,October
201110,Mesa Airlines,YV,US Airways,US ,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,58,4263000,2011,October
201110,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,400F,23,14996000,2011,October
201110,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,400,24,15120000,2011,October
201110,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,300,6,2513244,2011,October
201110,Servisair,,Servisair,,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,-,1,128000,2011,October
201110,Servisair,,Servisair,,International,Europe,Passenger,Regional Jet,,SSR-100,-,1,90389,2011,October
201110,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,300ER,62,34348000,2011,October
201110,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,2B19,1377,64719000,2011,October
201110,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CL600,2B19,62,2914000,2011,October
201110,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,745,49915000,2011,October
201110,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,153,10251000,2011,October
201110,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,154,10318000,2011,October
201110,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,221,16597100,2011,October
201110,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Turbo Prop,Embraer,EMB,120,1927,49716600,2011,October
201110,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,300,353,40242000,2011,October
201110,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,500,39,4290000,2011,October
201110,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,700,855,109440000,2011,October
201110,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,700,15,1938000,2011,October
201110,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,800,14,2046400,2011,October
201110,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Airbus,A340,300,31,12985218,2011,October
201110,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,-,9,1237500,2011,October
201110,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,35,4977000,2011,October
201110,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Boeing,737,300,4,456000,2011,October
201110,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A319,132,33,4544100,2011,October
201110,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A320,231,238,33819800,2011,October
201110,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A320,231B,6,852600,2011,October
201110,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,219,37558500,2011,October
201110,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,700,4,512000,2011,October
201110,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,800,332,48523300,2011,October
201110,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,900,16,2356800,2011,October
201110,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,900ER,72,11325600,2011,October
201110,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,200,2,396000,2011,October
201110,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,300,109,24416000,2011,October
201110,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,400,5,1750000,2011,October
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,747,422,2,1260000,2011,October
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,747,422,150,94500000,2011,October
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,422,32,20160000,2011,October
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,422,33,20790000,2011,October
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,-,1299,257202000,2011,October
