Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS,Year,Month
200512,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,689334,312.6819024,2005,December
200512,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,69570,31.556952,2005,December
200512,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,891396,404.3372256,2005,December
200512,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,9281,4.2098616,2005,December
200512,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,6096,2.7651456,2005,December
200512,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,4604,2.0883744,2005,December
200512,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,21613,9.8036568,2005,December
200512,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,2154251,977.1682536,2005,December
200512,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Mail,Freighter,95724,43.4204064,2005,December
200512,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,1141550,517.80708,2005,December
200512,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,369545,167.625612,2005,December
200512,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Cargo,Passenger,91288,41.4082368,2005,December
200512,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Passenger,55,0.024948,2005,December
200512,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Passenger,418772,189.9549792,2005,December
200512,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Cargo,Passenger,1219054,552.9628944,2005,December
200512,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Mail,Passenger,125875,57.0969,2005,December
200512,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Cargo,Passenger,268653,121.8610008,2005,December
200512,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Mail,Passenger,79535,36.077076,2005,December
200512,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,775293,351.6729048,2005,December
200512,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,47555,21.570948,2005,December
200512,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,44660,20.257776,2005,December
200512,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,46937,21.2906232,2005,December
200512,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,960949,435.8864664,2005,December
200512,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,39456,17.8972416,2005,December
200512,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,331018,150.1497648,2005,December
200512,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,30082,13.6451952,2005,December
200512,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,444,0.2013984,2005,December
200512,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,1731,0.7851816,2005,December
200512,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,35,0.015876,2005,December
200512,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,66374,30.1072464,2005,December
200512,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,23988,10.8809568,2005,December
200512,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,22322,10.1252592,2005,December
200512,TACA,TA,TACA,TA,International,Central America,Deplaned,Cargo,Passenger,39539,17.9348904,2005,December
200512,TACA,TA,TACA,TA,International,Central America,Enplaned,Cargo,Passenger,2472,1.1212992,2005,December
200512,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Deplaned,Cargo,Freighter,522826,237.1538736,2005,December
200512,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Enplaned,Cargo,Freighter,461269,209.2316184,2005,December
200512,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Cargo,Passenger,124615,56.525364,2005,December
200512,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Express,Passenger,6553,2.9724408,2005,December
200512,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Mail,Passenger,229788,104.2318368,2005,December
200512,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Cargo,Passenger,258835,117.407556,2005,December
200512,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Express,Passenger,5586,2.5338096,2005,December
200512,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Mail,Passenger,336018,152.4177648,2005,December
200512,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,263375,119.4669,2005,December
200512,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,273264,123.9525504,2005,December
200512,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,358020,162.397872,2005,December
200512,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,706665,320.543244,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,243191,110.3114376,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,1906664,864.8627904,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,2331646,1057.634626,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,219025,99.34974,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,2635109,1195.285442,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,4089190,1854.856584,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Cargo,Passenger,4716166,2139.252898,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,747508,339.0696288,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Cargo,Passenger,1341707,608.5982952,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,1111262,504.0684432,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,1602,0.7266672,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,644718,292.4440848,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,19683,8.9282088,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,64177,29.1106872,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,249441,113.1464376,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Cargo,Passenger,15,0.006804,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,807,0.3660552,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,13185,5.980716,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,10344,4.6920384,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,76021,34.4831256,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Cargo,Passenger,3798,1.7227728,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,1130589,512.8351704,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,836192,379.2966912,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Cargo,Passenger,386,0.1750896,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,511881,232.1892216,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,1206555,547.293348,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,25594,11.6094384,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,4014,1.8207504,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,1882,0.8536752,2005,December
200512,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,16587,7.5238632,2005,December
200512,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,500821,227.1724056,2005,December
200512,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Express,Passenger,2618,1.1875248,2005,December
200512,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Mail,Passenger,10137,4.5981432,2005,December
200512,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,647262,293.5980432,2005,December
200601,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,1220572,553.6514592,2006,January
200601,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,1078373,489.1499928,2006,January
200601,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Cargo,Passenger,25600,11.61216,2006,January
200601,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Mail,Passenger,79664,36.1355904,2006,January
200601,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Cargo,Passenger,31785,14.417676,2006,January
200601,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Mail,Passenger,237205,107.596188,2006,January
200601,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Cargo,Passenger,19666,8.9204976,2006,January
200601,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Express,Passenger,2859,1.2968424,2006,January
200601,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Mail,Passenger,46427,21.0592872,2006,January
200601,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Cargo,Passenger,67138,30.4537968,2006,January
200601,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Express,Passenger,24615,11.165364,2006,January
200601,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Mail,Passenger,68484,31.0643424,2006,January
200601,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,625814,283.8692304,2006,January
200601,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,67150,30.45924,2006,January
200601,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,294724,133.6868064,2006,January
200601,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,536763,243.4756968,2006,January
200601,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,35409,16.0615224,2006,January
200601,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,252743,114.6442248,2006,January
200601,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,108808,49.3553088,2006,January
200601,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,376277,170.6792472,2006,January
200601,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,26572,12.0530592,2006,January
200601,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,259684,117.7926624,2006,January
200601,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,25721,11.6670456,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,123138,55.8553968,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,1934,0.8772624,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,173726,78.8021136,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,4136,1.8760896,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,97,0.0439992,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Cargo,Passenger,43139,19.5678504,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Mail,Passenger,49662,22.5266832,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,82631,37.4814216,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,9003,4.0837608,2006,January
200601,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Mail,Passenger,26,0.0117936,2006,January
200601,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,685122,310.7713392,2006,January
200601,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,99165,44.981244,2006,January
200601,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,285254,129.3912144,2006,January
200601,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,213241,96.7261176,2006,January
200601,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,2259250,1024.7958,2006,January
200601,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,705349,319.9463064,2006,January
200601,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,1840406,834.8081616,2006,January
200601,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,1329216,602.9323776,2006,January
200601,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,1,0.0004536,2006,January
200601,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,3,0.0013608,2006,January
200601,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,831742,377.2781712,2006,January
200601,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,602954,273.4999344,2006,January
200601,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,583092,264.4905312,2006,January
200601,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,422700,191.73672,2006,January
200601,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Deplaned,Cargo,Freighter,1601204,726.3061344,2006,January
200601,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Enplaned,Cargo,Freighter,1528645,693.393372,2006,January
200601,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,1068060,484.472016,2006,January
200601,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,36373,16.4987928,2006,January
200601,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,965455,437.930388,2006,January
200601,Cargolux Airlines ,CV,Cargolux Airlines ,CV,International,Europe,Deplaned,Cargo,Freighter,584356,265.0638816,2006,January
200601,Cargolux Airlines ,CV,Cargolux Airlines ,CV,International,Europe,Enplaned,Cargo,Freighter,701611,318.2507496,2006,January
200601,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,614249,278.6233464,2006,January
200601,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,177386,80.4622896,2006,January
200601,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,144471,65.5320456,2006,January
200601,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,1087874,493.4596464,2006,January
200601,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,40942,18.5712912,2006,January
200601,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,4557,2.0670552,2006,January
200601,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,2119123,961.2341928,2006,January
200601,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,93991,42.6343176,2006,January
200601,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1191522,540.4743792,2006,January
200601,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,41817,18.9681912,2006,January
200601,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Cargo,Freighter,481176,218.2614336,2006,January
200601,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Mail,Freighter,17231,7.8159816,2006,January
