CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,RUT,RUTLAND PARK,WEST,BUILT-OUT,1950s,2013,,2224,971,116,1516,0,738,0,0,310,40,0,95,492,0,33,0,0,0,1,0,0,0,0,87,1,90,8,0,0,0,32,16,66,1,0,0,0,39,9,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,0,0,0,0,488,460,1184,4,0,0,0,296,252,711,11,2,1,1,298,330,144,156,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681040.514,4322.9625
Residential,1,SAN,SANDSTONE VALLEY,NORTH,BUILT-OUT,1980s/1990s,2013,,6212,2122,325,4320,0,1847,0,0,1681,44,0,0,385,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,14,3,0,1,0,44,22,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,309,810,7,0,0,0,1667,1515,5262,13,0,1,0,262,685,436,619,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800387.386,5467.204272
Residential,1,LKB,LAKE BONAVISTA,SOUTH,BUILT-OUT,1960s/1970s,2013,,10537,4105,463,7759,0,3548,0,0,3271,0,0,831,0,0,0,1,0,0,1,0,1,0,17,779,485,1135,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,214,0,0,0,0,0,0,0,0,0,0,1,3222,3063,9188,44,3,1,3,792,1556,615,960,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5205642.872,9330.232123
Residential,1,EYA,ELBOYA,CENTRE,BUILT-OUT,1950s,2013,,1790,776,113,1080,0,420,0,0,476,10,0,249,20,0,20,0,0,0,0,0,1,0,5,233,12,444,11,0,0,0,18,0,31,1,0,1,0,10,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,19,0,34,1,0,0,0,451,407,1258,12,13,0,1,193,258,116,153,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721242.7014,3891.75802
Residential,1,VAR,VARSITY,NORTHWEST,BUILT-OUT,1960s/1970s,2013,,12265,5666,515,7637,0,3256,0,0,2606,170,1,1889,932,0,67,0,0,1,0,0,0,0,9,1718,379,2900,45,117,0,0,59,6,112,4,0,4,0,168,69,435,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,892,531,1765,38,2,0,0,2546,2271,7049,55,5,0,1,1623,2061,694,930,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6848980.947,11791.02441
Residential,1,RIC,RICHMOND,CENTRE,BUILT-OUT,1950s,2013,,4361,2271,311,2519,0,1239,0,0,1097,491,18,330,126,0,209,0,0,0,0,0,0,0,0,315,74,450,15,0,0,1,172,9,236,30,0,6,2,427,331,1018,30,32,0,0,0,0,0,0,0,0,0,17,3,28,1,0,0,0,0,0,0,0,0,0,0,115,64,228,7,4,0,2,1020,758,2401,47,25,3,0,720,753,315,258,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793961.89,6460.147677
Residential,1,STA,ST. ANDREWS HEIGHTS,CENTRE,BUILT-OUT,1950s,2013,,1602,647,74,867,0,365,0,0,405,0,0,108,132,0,0,0,0,0,1,1,0,0,0,107,1,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,206,0,0,0,0,131,53,236,1,0,0,0,371,311,996,24,10,0,2,165,247,77,117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160432.864,4933.975283
Industrial,2,EFI,EASTFIELD,EAST,N/A,EMPLOYMENT,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126948.719,4650.079379
Industrial,2,OSH,OGDEN SHOPS,EAST,N/A,EMPLOYMENT,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219730.176,7725.447014
Industrial,2,FHI,FOOTHILLS,EAST,N/A,EMPLOYMENT,2013,,326,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7644882.106,13205.81038
Residential,1,WIN,WINSTON HEIGHTS/MOUNTVIEW,CENTRE,BUILT-OUT,1950s,2013,,3858,1896,184,2195,0,1026,0,0,862,296,0,127,176,178,252,0,2,1,1,0,1,0,0,123,1,139,4,0,0,0,177,7,245,45,1,29,0,283,167,689,6,7,0,0,170,144,284,8,0,0,0,0,0,0,0,0,0,0,4,0,292,1,0,0,0,175,131,380,1,0,0,1,814,576,1829,33,10,4,5,646,675,226,178,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3013962.838,8242.932475
Residential,1,EDG,EDGEMONT,NORTHWEST,BUILT-OUT,1980s/1990s,2013,,15972,5422,660,10472,0,4576,0,0,4403,255,0,291,453,0,19,0,0,0,1,0,0,0,0,282,84,541,9,0,0,0,16,2,27,2,0,1,1,250,159,643,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132,0,0,0,1,442,303,1034,9,0,1,0,4340,4028,13595,56,2,5,1,578,1773,1137,1642,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6619606.271,11499.70716
Residual Sub Area,4,03V,03V,NORTHEAST,N/A,OTHER,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141387.877,7752.600857
Residual Sub Area,4,13D,13D,SOUTH,N/A,UNDEVELOPED,2013,Y,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956610.891,8048.265782
Residential,1,MAC,MACEWAN GLEN,NORTH,BUILT-OUT,1980s/1990s,2013,,5088,1784,345,3548,0,1528,0,0,1516,66,0,0,185,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,36,0,0,0,0,65,43,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,106,417,6,0,0,0,1501,1379,4465,15,0,0,0,221,588,388,503,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418085.765,5013.413205
Residential,1,NHV,NORTH HAVEN,NORTH,BUILT-OUT,1960s/1970s,2013,,2367,991,132,1642,0,675,0,0,604,205,0,72,86,0,24,0,0,0,0,0,0,0,0,66,16,78,6,0,0,0,22,1,35,1,0,1,0,200,102,493,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,209,4,0,0,0,597,556,1552,6,1,0,0,221,395,143,190,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845599.2944,4110.692091
Residential,1,SHS,SHAWNEE SLOPES,SOUTH,BUILT-OUT,1980s/1990s,2013,,1586,866,45,1282,0,607,0,0,404,96,0,318,48,0,0,0,0,0,0,0,0,0,0,132,102,200,14,172,0,0,0,0,0,0,0,0,0,94,90,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,31,60,7,0,0,1,401,384,1153,2,0,0,0,146,297,101,110,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241445.259,5757.032139
Industrial,2,SGL,STONEGATE LANDING,NORTHEAST,N/A,EMPLOYMENT,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5435208.172,10127.2393
Residential,1,REN,RENFREW,CENTRE,BUILT-OUT,INNER CITY,2013,,5936,3223,395,3090,0,1609,0,0,1472,194,0,671,462,0,417,0,4,1,1,1,0,0,6,638,276,944,27,0,0,20,341,17,504,35,0,21,1,175,93,419,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,44,0,0,0,0,447,294,891,9,6,0,2,1396,929,3134,54,20,0,7,1193,1119,378,290,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658624.385,7948.222415
Residential,1,RAM,RAMSAY,CENTRE,BUILT-OUT,INNER CITY,2013,,2074,1121,90,987,0,499,0,0,743,85,0,54,50,0,181,0,6,2,0,0,0,0,0,49,0,55,5,0,0,1,152,7,230,23,0,5,0,76,26,179,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,15,0,0,0,1,49,0,142,0,0,0,3,697,464,1453,33,9,1,8,377,423,124,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984254.9631,4684.264602
Residential,1,WND,WINDSOR PARK,CENTRE,BUILT-OUT,1950s,2013,,4121,2443,157,2024,0,902,0,0,345,328,48,1528,87,0,101,0,0,4,0,0,2,0,8,1477,448,2143,43,0,0,0,95,5,155,4,0,2,0,300,139,729,12,15,1,0,0,0,0,0,0,0,0,44,4,114,0,4,4,0,6,2,48,0,0,0,1,84,61,144,2,0,0,1,330,243,788,4,8,2,6,1135,836,210,139,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276633.191,5332.159834
Residential,1,HIL,HILLHURST,CENTRE,BUILT-OUT,INNER CITY,2013,,6357,3573,361,3530,0,1213,0,0,1016,260,99,1938,87,0,160,1,8,1,1,0,2,0,1,1606,270,2686,33,95,203,0,137,4,197,12,0,11,0,241,193,638,8,11,0,0,0,0,0,0,0,0,0,98,3,127,1,0,0,0,12,2,226,1,0,0,0,80,35,155,4,3,0,8,948,706,2328,37,22,1,13,1224,1191,320,369,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068839.411,6746.132468
Residential,1,MCT,MCKENZIE TOWNE,SOUTHEAST,DEVELOPING,BUILDING OUT,2013,,17059,7005,1960,10115,0,5337,0,0,3650,639,0,1495,1132,0,8,0,0,79,2,0,0,0,4,1381,913,2377,54,55,1,0,8,3,15,0,0,0,0,624,503,1489,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,5,380,9,1,0,11,1003,730,1938,41,77,0,2,3589,3183,10860,42,17,0,81,1586,2309,1191,1457,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4824444.335,10052.14902
Industrial,2,MLI,MAYLAND,NORTHEAST,N/A,EMPLOYMENT,2013,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227207.222,5751.141735
Residential,1,SHN,SHAWNESSY,SOUTH,BUILT-OUT,1980s/1990s,2013,,9475,3298,537,5453,0,2681,0,0,2682,66,0,257,254,0,37,0,0,0,1,0,1,0,0,250,152,449,7,0,0,0,33,5,58,1,0,3,0,65,65,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,104,0,0,0,0,250,173,543,3,0,1,0,2662,2286,8204,16,1,3,2,494,1096,641,875,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657528.654,9865.915819
Residential,1,THO,THORNCLIFFE,NORTH,BUILT-OUT,1950s,2013,,8788,3856,547,5269,0,2174,0,0,2051,375,0,332,815,0,282,0,0,1,0,0,0,0,1,317,24,474,7,0,7,0,195,11,326,23,0,64,0,362,162,931,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,795,320,2129,20,0,0,2,1994,1657,4928,45,3,7,1,965,1329,662,625,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3269188.173,8229.109117
Residential,1,RAN,RANCHLANDS,NORTHWEST,BUILT-OUT,1960s/1970s,2013,,7775,3056,630,4354,0,1991,0,0,1469,271,0,285,958,0,73,0,0,0,0,0,0,0,1,276,34,601,8,0,0,0,66,11,116,4,0,3,0,268,181,667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,943,468,2349,13,0,1,1,1450,1297,4042,18,0,0,0,623,1058,606,635,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347533.571,6574.459376
Residential,1,HAW,HAWKWOOD,NORTHWEST,BUILT-OUT,1980s/1990s,2013,,9801,3330,453,6431,0,3045,0,0,3067,0,0,138,119,0,6,0,0,0,0,0,0,0,0,138,133,170,0,0,0,0,5,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,98,251,2,0,0,0,3032,2813,9371,35,0,0,0,347,1101,697,1013,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206005.353,7381.826685
Residential,1,HIW,HIGHWOOD,CENTRE,BUILT-OUT,1950s,2013,,2214,992,140,1399,0,596,0,0,736,71,3,19,16,0,145,0,0,2,0,0,0,0,0,19,0,36,0,0,0,0,112,3,185,23,0,10,0,68,33,160,3,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,2,0,6,0,0,0,0,16,14,34,0,0,0,4,714,545,1791,12,4,2,2,228,367,165,154,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948736.8868,4070.92919
Residential,1,SVO,SILVERADO,SOUTH,DEVELOPING,BUILDING OUT,2013,,5929,2196,757,3232,0,1749,0,0,1693,120,2,96,282,0,2,1,0,0,0,0,0,0,0,0,0,0,0,96,0,0,2,0,4,0,0,0,0,118,111,354,2,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,1,1,2,0,0,0,2,230,205,494,2,48,0,6,1621,1431,5070,25,41,0,1,222,566,504,610,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111701.454,9627.475057
Residential,1,SDC,SUNDANCE,SOUTH,BUILT-OUT,1980s/1990s,2013,,10378,3406,467,7113,0,3033,0,0,3065,74,0,100,152,0,15,0,0,0,0,0,0,0,1,95,95,116,4,0,0,0,13,2,21,1,0,1,0,71,60,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,54,364,3,0,0,0,3036,2822,9728,28,0,1,0,346,1014,643,1221,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020218.152,9073.967172
Residential,1,KIL,KILLARNEY/GLENGARRY,CENTRE,BUILT-OUT,1950s,2013,,6870,3730,455,4127,0,1778,0,0,1397,665,44,544,607,0,468,0,0,1,0,0,4,0,6,525,154,764,13,0,0,1,371,39,599,61,4,31,2,567,361,1361,48,46,2,0,0,0,0,0,0,0,0,42,8,71,2,0,0,0,5,1,62,0,0,0,0,562,342,1141,36,9,0,4,1285,873,2872,74,29,5,5,1243,1251,486,344,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843507.063,5571.076849
Residential,1,SSW,SCARBORO/ SUNALTA WEST,CENTRE,BUILT-OUT,1950s,2013,,407,165,31,274,0,137,0,0,162,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,137,403,5,0,1,0,31,57,31,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352694.644,2630.183011
Residential,1,MAH,MAHOGANY,SOUTHEAST,DEVELOPING,BUILDING OUT,2013,,1913,828,334,1118,0,579,0,0,751,75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,46,118,5,20,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,565,533,1793,43,112,0,0,34,190,153,200,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384491.306,10099.50264
Residential,1,CAN,CANYON MEADOWS,SOUTH,BUILT-OUT,1960s/1970s,2013,,7822,3202,389,5113,0,2517,0,0,1957,154,0,333,711,0,47,0,0,0,0,0,0,0,1,329,184,617,3,0,0,0,43,6,69,3,0,1,0,154,72,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,486,1377,23,0,0,1,1930,1769,5353,26,0,0,0,669,1256,542,606,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056442.491,8266.354842
Residential,1,DOV,DOVER,EAST,BUILT-OUT,1960s/1970s,2013,,10519,4732,592,6524,0,2910,0,0,2077,790,0,1010,549,1,305,0,0,0,0,0,0,0,1,970,385,1420,39,0,0,0,241,20,392,43,0,21,0,767,417,2150,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,371,1284,18,0,0,1,2050,1717,5273,23,0,3,0,1431,1598,712,680,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152108.965,9281.342673
Residential,1,FAI,FAIRVIEW,SOUTH,BUILT-OUT,1950s,2013,,3770,1612,243,2356,0,1034,0,0,1256,0,0,313,0,0,43,0,0,0,0,0,0,0,1,311,0,749,0,0,1,0,39,2,61,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,1032,2960,16,0,6,0,427,576,275,272,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320718.257,5103.264691
Residential,1,PAT,PATTERSON,WEST,BUILT-OUT,1980s/1990s,2013,,4269,2010,194,2705,0,1497,0,0,549,169,0,668,624,0,0,0,0,0,0,0,0,0,4,645,310,1086,19,0,0,0,0,0,0,0,0,0,0,169,146,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,524,1149,7,0,0,0,543,517,1691,6,0,0,0,687,723,251,287,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047412.81,7842.8262
Residential,1,MAN,MANCHESTER,CENTRE,BUILT-OUT,EMPLOYMENT,2013,,640,560,17,324,0,30,0,0,28,4,0,519,0,0,5,0,1,1,1,0,1,0,1,295,26,395,111,112,0,0,5,0,6,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,187,0,0,0,0,0,0,0,0,0,0,7,20,4,37,1,0,0,4,235,67,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474122.0909,4015.646603
Residential,1,WBN,WOODBINE,SOUTH,BUILT-OUT,1980s/1990s,2013,,9174,3372,479,6613,0,2974,0,0,2931,82,0,0,342,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,23,3,0,0,0,81,57,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,242,767,6,0,0,0,2900,2673,8172,29,0,2,0,427,1288,686,846,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180369.359,9477.642533
Residential,1,RED,RED CARPET,EAST,BUILT-OUT,1960s/1970s,2013,,1583,916,48,1125,0,687,0,0,0,0,0,400,0,516,0,0,0,0,0,0,0,0,0,388,262,624,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,425,959,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,328,104,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556460.8395,3605.669526
Residential,1,CHR,CHRISTIE PARK,WEST,BUILT-OUT,1980s/1990s,2013,,2209,728,93,1411,0,663,0,0,476,94,0,0,156,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,90,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,221,0,0,0,0,150,121,281,6,0,0,0,472,452,1549,4,0,0,2,113,273,111,191,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813862.1842,4741.083643
Residential,1,COL,COLLINGWOOD,NORTHWEST,BUILT-OUT,1950s,2013,,2245,982,106,1541,0,706,0,0,731,96,0,120,5,0,28,0,0,2,0,0,0,0,0,107,12,146,13,0,0,0,23,1,39,4,0,1,0,94,56,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,10,0,0,0,0,710,636,1853,19,2,0,2,242,364,139,181,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558978.726,5580.250597
