Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,MAX ANS DELAY,ABANDONED
4/6/2014,ccc_priority_script,50,49,0:00:15,,1
4/6/2014,ccc_tax_script,23,13,0:07:23,,10
4/6/2014,ccc_help_script,2,2,0:00:09,,0
4/6/2014,ccc_311_calgary_combined,5643,4130,0:04:27,,1513
5/6/2014,ccc_priority_script,25,25,0:00:24,,0
5/6/2014,ccc_help_script,3,3,0:00:22,,0
5/6/2014,ccc_311_calgary_combined,4714,4043,0:02:10,,671
6/6/2014,ccc_priority_script,37,35,0:00:08,,2
6/6/2014,ccc_help_script,1,1,0:00:04,,0
6/6/2014,ccc_311_calgary_combined,4378,4029,0:01:21,,349
7/6/2014,ccc_priority_script,24,22,0:00:10,,2
7/6/2014,ccc_311_calgary_combined,1643,1602,0:00:20,,41
8/6/2014,ccc_priority_script,36,34,0:00:09,,2
8/6/2014,ccc_311_calgary_combined,1471,1424,0:00:17,,47
9/6/2014,ccc_priority_script,39,34,0:00:13,,5
9/6/2014,ccc_311_calgary_combined,5554,4183,0:04:48,,1371
10/6/2014,ccc_priority_script,47,47,0:00:23,,0
10/6/2014,ccc_help_script,9,9,0:00:11,,0
10/6/2014,ccc_311_calgary_combined,5137,3772,0:05:13,,1365
11/6/2014,ccc_priority_script,47,46,0:00:15,,1
11/6/2014,ccc_help_script,4,3,0:00:20,,1
11/6/2014,ccc_311_calgary_combined,5107,4171,0:03:04,,936
12/6/2014,ccc_priority_script,48,44,0:00:14,,4
12/6/2014,ccc_help_script,3,3,0:00:05,,0
12/6/2014,ccc_311_calgary_combined,4671,4032,0:02:03,,639
13/06/2014,ccc_priority_script,28,28,0:00:09,,0
13/06/2014,ccc_help_script,3,3,0:00:08,,0
13/06/2014,ccc_311_calgary_combined,3881,3766,0:00:28,,115
14/06/2014,ccc_priority_script,38,37,0:00:10,,1
14/06/2014,ccc_help_script,2,2,0:00:37,,0
14/06/2014,ccc_311_calgary_combined,1547,1444,0:00:44,,103
15/06/2014,ccc_priority_script,30,29,0:00:19,,1
15/06/2014,ccc_311_calgary_combined,1108,1052,0:00:42,,56
16/06/2014,ccc_priority_script,35,35,0:00:18,,0
16/06/2014,ccc_tax_script,21,17,0:03:59,,4
16/06/2014,ccc_help_script,3,3,0:00:09,,0
16/06/2014,ccc_311_calgary_combined,5371,4311,0:03:14,,1060
17/06/2014,ccc_priority_script,38,36,0:00:11,,2
17/06/2014,ccc_tax_script,22,17,0:01:46,,5
17/06/2014,ccc_help_script,1,1,0:00:06,,0
17/06/2014,ccc_311_calgary_combined,4850,4167,0:01:54,,683
18/06/2014,ccc_priority_script,39,36,0:00:25,,3
18/06/2014,ccc_tax_script,12,11,0:02:03,,1
18/06/2014,ccc_help_script,3,3,0:00:09,,0
18/06/2014,ccc_311_calgary_combined,4455,3960,0:01:38,,495
19/06/2014,ccc_priority_script,44,40,0:00:35,,4
19/06/2014,ccc_tax_script,14,12,0:01:46,,2
19/06/2014,ccc_help_script,2,2,0:00:10,,0
19/06/2014,ccc_311_calgary_combined,4902,4072,0:02:25,,830
20/06/2014,ccc_priority_script,55,52,0:00:17,,3
20/06/2014,ccc_tax_script,22,21,0:01:26,,1
20/06/2014,ccc_help_script,4,4,0:00:06,,0
20/06/2014,ccc_311_calgary_combined,4488,3860,0:01:59,,628
21/06/2014,ccc_priority_script,35,35,0:00:11,,0
21/06/2014,ccc_311_calgary_combined,1676,1579,0:00:33,,97
22/06/2014,ccc_priority_script,45,43,0:00:24,,2
22/06/2014,ccc_311_calgary_combined,1632,1493,0:01:00,,139
23/06/2014,ccc_priority_script,45,43,0:00:15,,2
23/06/2014,ccc_tax_script,28,21,0:05:13,,7
23/06/2014,ccc_help_script,1,1,0:00:07,,0
23/06/2014,ccc_311_calgary_combined,5981,4422,0:04:41,,1559
24/06/2014,ccc_priority_script,42,34,0:00:21,,8
24/06/2014,ccc_tax_script,43,20,0:09:38,,23
24/06/2014,ccc_help_script,2,2,0:00:19,,0
24/06/2014,ccc_311_calgary_combined,5866,3634,0:06:39,,2232
25/06/2014,ccc_priority_script,43,43,0:00:19,,0
25/06/2014,ccc_tax_script,23,17,0:02:55,,6
25/06/2014,ccc_help_script,3,3,0:00:08,,0
25/06/2014,ccc_311_calgary_combined,5309,4340,0:02:55,,969
26/06/2014,ccc_priority_script,42,39,0:00:19,,3
26/06/2014,ccc_tax_script,21,20,0:02:58,,1
26/06/2014,ccc_help_script,5,5,0:00:14,,0
26/06/2014,ccc_311_calgary_combined,5199,4178,0:03:06,,1021
27/06/2014,ccc_priority_script,37,37,0:00:17,,0
27/06/2014,ccc_tax_script,29,23,0:03:43,,6
27/06/2014,ccc_help_script,3,2,0:00:09,,1
27/06/2014,ccc_311_calgary_combined,5167,4271,0:02:51,,896
28/06/2014,ccc_priority_script,30,29,0:00:08,,1
28/06/2014,ccc_help_script,1,1,0:00:02,,0
28/06/2014,ccc_311_calgary_combined,1653,1590,0:00:19,,63
29/06/2014,ccc_priority_script,25,24,0:00:09,,1
29/06/2014,ccc_help_script,1,1,0:00:05,,0
29/06/2014,ccc_311_calgary_combined,1464,1430,0:00:15,,34
30/06/2014,ccc_priority_script,25,24,0:00:15,,1
30/06/2014,ccc_tax_script,25,22,0:03:00,,3
30/06/2014,ccc_311_calgary_combined,6510,5326,0:03:04,,1184
1/7/2014,ccc_priority_script,35,34,0:00:09,,1
1/7/2014,ccc_tax_script,3,3,0:00:05,,0
1/7/2014,ccc_help_script,6,6,0:00:04,,0
1/7/2014,ccc_311_calgary_combined,2520,2383,0:00:29,,137
2/7/2014,ccc_priority_script,34,34,0:00:12,,0
2/7/2014,ccc_tax_script,14,13,0:01:47,,1
2/7/2014,ccc_help_script,3,3,0:00:10,,0
2/7/2014,ccc_311_calgary_combined,5326,4622,0:02:00,,704
3/7/2014,ccc_priority_script,42,41,0:00:16,,1
3/7/2014,ccc_tax_script,28,20,0:01:37,,8
3/7/2014,ccc_help_script,5,5,0:00:15,,0
3/7/2014,ccc_311_calgary_combined,4870,4189,0:01:58,,681
4/7/2014,ccc_priority_script,38,38,0:00:25,,0
4/7/2014,ccc_tax_script,24,21,0:00:47,,3
4/7/2014,ccc_help_script,3,3,0:00:04,,0
4/7/2014,ccc_311_calgary_combined,4077,3677,0:01:09,,400
5/7/2014,ccc_priority_script,41,40,0:00:41,,1
5/7/2014,ccc_311_calgary_combined,1726,1445,0:01:59,,281
6/7/2014,ccc_priority_script,29,27,0:00:43,,2
6/7/2014,ccc_311_calgary_combined,1389,1170,0:01:43,,219
7/7/2014,ccc_priority_script,35,34,0:00:14,,1
7/7/2014,ccc_tax_script,15,11,0:05:44,,4
7/7/2014,ccc_help_script,1,1,0:00:03,,0
7/7/2014,ccc_311_calgary_combined,5020,3960,0:03:33,,1060
8/7/2014,ccc_priority_script,49,49,0:00:19,,0
8/7/2014,ccc_tax_script,28,18,0:01:35,,10
8/7/2014,ccc_help_script,4,2,0:00:10,,2
8/7/2014,ccc_311_calgary_combined,4456,3826,0:02:11,,630
9/7/2014,ccc_priority_script,46,45,0:00:14,,1
9/7/2014,ccc_tax_script,16,12,0:04:24,,4
9/7/2014,ccc_help_script,3,2,0:00:31,,1
9/7/2014,ccc_311_calgary_combined,4427,3457,0:03:30,,970
10/7/2014,ccc_priority_script,61,57,0:00:17,,4
10/7/2014,ccc_tax_script,14,11,0:06:45,,3
10/7/2014,ccc_help_script,4,3,0:00:27,,1
10/7/2014,ccc_311_calgary_combined,4690,3179,0:06:01,,1511
11/7/2014,ccc_priority_script,52,44,0:00:15,,8
11/7/2014,ccc_tax_script,17,15,0:02:28,,2
11/7/2014,ccc_help_script,3,3,0:00:11,,0
11/7/2014,ccc_311_calgary_combined,3836,3285,0:02:00,,551
12/7/2014,ccc_priority_script,40,35,0:00:14,,5
12/7/2014,ccc_tax_script,1,1,0:01:37,,0
12/7/2014,ccc_help_script,1,1,0:00:13,,0
12/7/2014,ccc_311_calgary_combined,1608,1465,0:00:50,,143
13/07/2014,ccc_priority_script,27,27,0:00:08,,0
13/07/2014,ccc_help_script,1,1,0:00:06,,0
13/07/2014,ccc_311_calgary_combined,1337,1239,0:00:27,,98
14/07/2014,ccc_priority_script,53,46,0:00:20,,7
14/07/2014,ccc_tax_script,21,14,0:03:44,,7
14/07/2014,ccc_help_script,5,3,0:00:11,,2
14/07/2014,ccc_311_calgary_combined,4570,3600,0:03:51,,970
15/07/2014,ccc_priority_script,51,50,0:00:20,,1
15/07/2014,ccc_tax_script,24,12,0:08:17,,12
15/07/2014,ccc_help_script,5,5,0:00:13,,0
15/07/2014,ccc_311_calgary_combined,4541,3177,0:05:27,,1364
16/07/2014,ccc_priority_script,66,45,0:00:17,,21
16/07/2014,ccc_tax_script,17,11,0:06:19,,6
16/07/2014,ccc_help_script,6,6,0:00:13,,0
16/07/2014,ccc_311_calgary_combined,4469,3293,0:04:45,,1176
17/07/2014,ccc_priority_script,63,59,0:00:16,,4
17/07/2014,ccc_tax_script,17,14,0:02:03,,3
17/07/2014,ccc_help_script,5,5,0:00:12,,0
17/07/2014,ccc_311_calgary_combined,4259,3704,0:01:48,,555
18/07/2014,ccc_priority_script,35,33,0:00:21,,2
18/07/2014,ccc_tax_script,13,12,0:01:24,,1
18/07/2014,ccc_help_script,3,3,0:00:06,,0
18/07/2014,ccc_311_calgary_combined,3861,3493,0:01:28,,368
19/07/2014,ccc_priority_script,33,31,0:00:07,,2
19/07/2014,ccc_tax_script,1,0,0:00:00,,1
19/07/2014,ccc_help_script,1,1,0:00:10,,0
19/07/2014,ccc_311_calgary_combined,1517,1490,0:00:14,,27
20/07/2014,ccc_priority_script,31,30,0:00:07,,1
20/07/2014,ccc_311_calgary_combined,1225,1195,0:00:12,,30
21/07/2014,ccc_priority_script,43,41,0:00:13,,2
21/07/2014,ccc_tax_script,16,14,0:02:11,,2
21/07/2014,ccc_help_script,7,7,0:00:07,,0
21/07/2014,ccc_311_calgary_combined,4421,3787,0:02:21,,634
22/07/2014,ccc_priority_script,28,27,0:00:16,,1
22/07/2014,ccc_tax_script,22,19,0:02:51,,3
22/07/2014,ccc_help_script,4,4,0:00:26,,0
22/07/2014,ccc_311_calgary_combined,4228,3490,0:02:54,,738
23/07/2014,ccc_priority_script,39,39,0:00:24,,0
23/07/2014,ccc_tax_script,24,17,0:03:56,,7
23/07/2014,ccc_help_script,8,8,0:00:13,,0
23/07/2014,ccc_311_calgary_combined,4303,3630,0:02:40,,673
24/07/2014,ccc_priority_script,48,48,0:00:18,,0
24/07/2014,ccc_tax_script,21,16,0:03:17,,5
24/07/2014,ccc_help_script,10,9,0:00:13,,1
24/07/2014,ccc_311_calgary_combined,4464,3515,0:03:30,,949
25/07/2014,ccc_priority_script,26,25,0:00:14,,1
25/07/2014,ccc_tax_script,18,16,0:01:32,,2
25/07/2014,ccc_help_script,4,4,0:00:17,,0
25/07/2014,ccc_311_calgary_combined,3705,3354,0:01:27,,351
26/07/2014,ccc_priority_script,25,25,0:00:07,,0
26/07/2014,ccc_tax_script,3,2,0:01:51,,1
26/07/2014,ccc_311_calgary_combined,1495,1401,0:00:36,,94
27/07/2014,ccc_priority_script,19,18,0:00:10,,1
27/07/2014,ccc_tax_script,1,1,0:00:02,,0
27/07/2014,ccc_311_calgary_combined,1352,1281,0:00:35,,71
28/07/2014,ccc_priority_script,47,45,0:00:14,,2
28/07/2014,ccc_tax_script,19,17,0:02:15,,2
28/07/2014,ccc_311_calgary_combined,4369,3924,0:01:46,,445
29/07/2014,ccc_priority_script,41,38,0:00:16,,3
29/07/2014,ccc_tax_script,33,30,0:02:39,,3
29/07/2014,ccc_help_script,3,3,0:00:06,,0
29/07/2014,ccc_311_calgary_combined,4269,3684,0:02:03,,585
30/07/2014,ccc_priority_script,60,56,0:00:17,,4
30/07/2014,ccc_tax_script,27,18,0:05:01,,9
30/07/2014,ccc_help_script,5,4,0:00:19,,1
30/07/2014,ccc_311_calgary_combined,4441,3323,0:04:11,,1118
31/07/2014,ccc_priority_script,31,30,0:00:16,,1
31/07/2014,ccc_tax_script,12,8,0:02:04,,4
31/07/2014,ccc_help_script,8,8,0:00:15,,0
31/07/2014,ccc_311_calgary_combined,3866,3530,0:01:24,,336
1/8/2014,ccc_priority_script,44,41,0:00:12,,3
1/8/2014,ccc_tax_script,10,9,0:01:04,,1
1/8/2014,ccc_help_script,4,4,0:00:21,,0
1/8/2014,ccc_311_calgary_combined,3704,3386,0:01:17,,318
2/8/2014,ccc_priority_script,16,16,0:00:05,,0
2/8/2014,ccc_tax_script,1,1,0:00:08,,0
2/8/2014,ccc_311_calgary_combined,1380,1337,0:00:19,,43
3/8/2014,ccc_priority_script,28,25,0:00:08,,3
3/8/2014,ccc_help_script,1,1,0:00:08,,0
3/8/2014,ccc_311_calgary_combined,1302,1235,0:00:22,,67
4/8/2014,ccc_priority_script,32,29,0:00:12,,3
4/8/2014,ccc_help_script,2,2,0:00:08,,0
4/8/2014,ccc_311_calgary_combined,1537,1490,0:00:21,,47
5/8/2014,ccc_priority_script,39,37,0:00:17,,2
5/8/2014,ccc_tax_script,25,13,0:08:38,,12
5/8/2014,ccc_help_script,4,4,0:00:13,,0
5/8/2014,ccc_311_calgary_combined,4995,3436,0:06:18,,1559
6/8/2014,ccc_priority_script,30,30,0:00:23,,0
6/8/2014,ccc_tax_script,11,9,0:08:02,,2
6/8/2014,ccc_help_script,5,5,0:00:18,,0
6/8/2014,ccc_311_calgary_combined,4398,3667,0:02:49,,731
7/8/2014,ccc_priority_script,37,34,0:00:15,,3
7/8/2014,ccc_tax_script,13,13,0:02:22,,0
7/8/2014,ccc_help_script,2,2,0:00:05,,0
7/8/2014,ccc_311_calgary_combined,3947,3473,0:01:53,,474
8/8/2014,ccc_priority_script,70,57,0:00:16,,13
8/8/2014,ccc_tax_script,14,14,0:00:26,,0
8/8/2014,ccc_help_script,1,1,0:00:46,,0
8/8/2014,ccc_311_calgary_combined,3764,3628,0:00:30,,136
9/8/2014,ccc_priority_script,28,28,0:00:18,,0
9/8/2014,ccc_311_calgary_combined,1439,1356,0:00:34,,83
10/8/2014,ccc_priority_script,28,28,0:00:50,,0
10/8/2014,ccc_311_calgary_combined,1193,1154,0:00:26,,39
11/8/2014,ccc_priority_script,34,31,0:00:11,,3
11/8/2014,ccc_tax_script,10,9,0:04:31,,1
11/8/2014,ccc_help_script,4,4,0:00:08,,0
11/8/2014,ccc_311_calgary_combined,4442,3750,0:02:18,,692
12/8/2014,ccc_priority_script,50,44,0:00:14,,6
12/8/2014,ccc_tax_script,11,6,0:01:35,,5
12/8/2014,ccc_help_script,3,1,0:00:02,,2
12/8/2014,ccc_311_calgary_combined,4166,3685,0:01:51,,481
13/08/2014,ccc_priority_script,48,47,0:00:12,,1
13/08/2014,ccc_tax_script,18,15,0:04:29,,3
13/08/2014,ccc_help_script,6,5,0:00:19,,1
13/08/2014,ccc_311_calgary_combined,3990,3296,0:02:41,,694
14/08/2014,ccc_priority_script,47,42,0:00:15,,5
14/08/2014,ccc_tax_script,17,15,0:03:45,,2
14/08/2014,ccc_help_script,2,2,0:00:22,,0
14/08/2014,ccc_311_calgary_combined,3966,3124,0:03:29,,842
15/08/2014,ccc_priority_script,55,38,0:00:14,,17
15/08/2014,ccc_tax_script,9,8,0:01:34,,1
15/08/2014,ccc_help_script,5,4,0:00:09,,1
15/08/2014,ccc_311_calgary_combined,3513,3171,0:01:13,,342
16/08/2014,ccc_priority_script,31,29,0:00:14,,2
16/08/2014,ccc_help_script,1,1,0:00:05,,0
16/08/2014,ccc_311_calgary_combined,1178,1134,0:00:20,,44
17/08/2014,ccc_priority_script,22,22,0:00:07,,0
17/08/2014,ccc_311_calgary_combined,1025,991,0:00:18,,34
18/08/2014,ccc_priority_script,23,23,0:00:15,,0
18/08/2014,ccc_tax_script,17,14,0:03:57,,3
18/08/2014,ccc_311_calgary_combined,4222,3369,0:03:27,,853
19/08/2014,ccc_priority_script,41,36,0:00:16,,5
19/08/2014,ccc_tax_script,12,9,0:03:18,,3
19/08/2014,ccc_help_script,1,1,0:00:43,,0
19/08/2014,ccc_311_calgary_combined,4167,2931,0:04:44,,1236
20/08/2014,ccc_priority_script,35,35,0:00:11,,0
20/08/2014,ccc_tax_script,12,9,0:05:06,,3
20/08/2014,ccc_help_script,3,3,0:00:11,,0
20/08/2014,ccc_311_calgary_combined,3882,3195,0:03:02,,687
21/08/2014,ccc_priority_script,27,25,0:00:11,,2
21/08/2014,ccc_tax_script,11,7,0:01:41,,4
21/08/2014,ccc_help_script,11,11,0:00:09,,0
21/08/2014,ccc_311_calgary_combined,3513,3205,0:01:21,,308
22/08/2014,ccc_priority_script,24,22,0:00:16,,2
22/08/2014,ccc_tax_script,25,21,0:01:21,,4
22/08/2014,ccc_help_script,5,5,0:00:04,,0
22/08/2014,ccc_311_calgary_combined,3173,2937,0:01:06,,236
23/08/2014,ccc_priority_script,25,25,0:00:07,,0
23/08/2014,ccc_311_calgary_combined,1266,1245,0:00:14,,21
24/08/2014,ccc_priority_script,23,23,0:00:13,,0
24/08/2014,ccc_311_calgary_combined,1045,1023,0:00:18,,22
25/08/2014,ccc_priority_script,27,26,0:00:12,,1
25/08/2014,ccc_tax_script,10,8,0:02:36,,2
25/08/2014,ccc_311_calgary_combined,4100,3651,0:01:43,,449
26/08/2014,ccc_priority_script,36,34,0:00:17,,2
26/08/2014,ccc_tax_script,18,15,0:02:56,,3
26/08/2014,ccc_help_script,3,3,0:00:05,,0
26/08/2014,ccc_311_calgary_combined,4109,3374,0:02:54,,735
27/08/2014,ccc_priority_script,39,39,0:00:19,,0
27/08/2014,ccc_tax_script,23,14,0:05:43,,9
27/08/2014,ccc_help_script,7,7,0:00:23,,0
27/08/2014,ccc_311_calgary_combined,4609,3186,0:05:55,,1423
28/08/2014,ccc_priority_script,26,24,0:00:14,,2
28/08/2014,ccc_tax_script,21,13,0:04:23,,8
28/08/2014,ccc_help_script,4,4,0:00:09,,0
28/08/2014,ccc_311_calgary_combined,4315,3355,0:04:31,,960
29/08/2014,ccc_priority_script,34,33,0:00:15,,1
29/08/2014,ccc_tax_script,10,7,0:00:42,,3
29/08/2014,ccc_help_script,1,1,0:00:09,,0
29/08/2014,ccc_311_calgary_combined,3737,3406,0:01:28,,331
30/08/2014,ccc_priority_script,24,20,0:00:30,,4
30/08/2014,ccc_help_script,1,1,0:00:02,,0
30/08/2014,ccc_311_calgary_combined,1339,1218,0:01:12,,121
31/08/2014,ccc_priority_script,38,36,0:00:18,,2
31/08/2014,ccc_help_script,1,1,0:00:02,,0
31/08/2014,ccc_311_calgary_combined,1119,1025,0:01:07,,94
1/9/2014,ccc_priority_script,30,30,0:00:09,,0
1/9/2014,ccc_help_script,3,3,0:00:05,,0
1/9/2014,ccc_311_calgary_combined,1346,1287,0:00:35,,59
2/9/2014,ccc_priority_script,28,28,0:00:13,,0
2/9/2014,ccc_tax_script,17,14,0:04:06,,3
2/9/2014,ccc_help_script,3,3,0:00:19,,0
2/9/2014,ccc_311_calgary_combined,4601,3859,0:02:55,,742
3/9/2014,ccc_priority_script,29,28,0:00:10,,1
3/9/2014,ccc_tax_script,17,15,0:02:15,,2
3/9/2014,ccc_help_script,3,3,0:00:02,,0
3/9/2014,ccc_311_calgary_combined,4102,3859,0:01:04,,243
4/9/2014,ccc_priority_script,42,42,0:00:16,,0
4/9/2014,ccc_tax_script,11,9,0:04:07,,2
4/9/2014,ccc_help_script,5,5,0:00:22,,0
4/9/2014,ccc_311_calgary_combined,5148,3789,0:03:30,,1359
5/9/2014,ccc_priority_script,33,31,0:00:21,,2
5/9/2014,ccc_tax_script,19,18,0:01:13,,1
5/9/2014,ccc_help_script,8,8,0:00:10,,0
5/9/2014,ccc_311_calgary_combined,3838,3431,0:01:45,,407
6/9/2014,ccc_priority_script,29,28,0:00:14,,1
6/9/2014,ccc_help_script,3,3,0:00:03,,0
6/9/2014,ccc_311_calgary_combined,1416,1357,0:00:24,,59
7/9/2014,ccc_priority_script,31,28,0:00:14,,3
7/9/2014,ccc_311_calgary_combined,1215,1144,0:00:42,,71
8/9/2014,ccc_priority_script,90,82,0:00:25,,8
8/9/2014,ccc_tax_script,18,11,0:02:25,,7
8/9/2014,ccc_help_script,3,3,0:00:33,,0
8/9/2014,ccc_311_calgary_combined,5748,3896,0:05:39,,1852
9/9/2014,ccc_priority_script,67,66,0:00:13,,1
9/9/2014,ccc_tax_script,18,12,0:06:08,,6
9/9/2014,ccc_help_script,13,12,0:00:07,,1
9/9/2014,ccc_311_calgary_combined,5866,4130,0:06:26,,1736
10/9/2014,ccc_priority_script,161,158,0:00:20,,3
10/9/2014,ccc_tax_script,10,4,0:21:30,,6
10/9/2014,ccc_help_script,38,37,0:00:14,,1
10/9/2014,ccc_311_calgary_combined,12320,4585,0:19:42,,7735
11/9/2014,ccc_priority_script,54,52,0:05:20,,2
11/9/2014,ccc_tax_script,24,13,0:05:20,,11
11/9/2014,ccc_help_script,46,46,0:00:11,,0
11/9/2014,ccc_311_calgary_combined,5764,3778,0:06:07,,1986
12/9/2014,ccc_priority_script,49,47,0:00:16,,2
12/9/2014,ccc_tax_script,19,13,0:05:47,,6
12/9/2014,ccc_help_script,52,51,0:00:15,,1
12/9/2014,ccc_311_calgary_combined,4737,3269,0:05:16,,1468
13/09/2014,ccc_priority_script,30,28,0:00:32,,2
13/09/2014,ccc_tax_script,1,0,0:00:00,,1
13/09/2014,ccc_help_script,25,25,0:00:30,,0
13/09/2014,ccc_311_calgary_combined,2683,1586,0:09:24,,1097
14/09/2014,ccc_priority_script,27,25,0:00:28,,2
14/09/2014,ccc_help_script,21,21,0:00:26,,0
14/09/2014,ccc_311_calgary_combined,1955,1563,0:02:15,,392
15/09/2014,ccc_priority_script,34,32,0:00:15,,2
15/09/2014,ccc_tax_script,25,16,0:13:11,,9
15/09/2014,ccc_help_script,6,5,0:00:46,,1
15/09/2014,ccc_311_calgary_combined,5682,3500,0:09:11,,2182
16/09/2014,ccc_priority_script,50,49,0:00:19,,1
16/09/2014,ccc_tax_script,18,11,0:08:59,,7
16/09/2014,ccc_help_script,6,6,0:00:16,,0
16/09/2014,ccc_311_calgary_combined,5140,3230,0:08:03,,1910
17/09/2014,ccc_priority_script,58,52,0:00:18,,6
17/09/2014,ccc_tax_script,23,12,0:08:29,,11
17/09/2014,ccc_help_script,5,5,0:00:22,,0
17/09/2014,ccc_311_calgary_combined,4812,3313,0:06:17,,1499
18/09/2014,ccc_priority_script,43,42,0:00:23,,1
18/09/2014,ccc_tax_script,19,14,0:05:13,,5
18/09/2014,ccc_help_script,7,6,0:00:10,,1
18/09/2014,ccc_311_calgary_combined,4318,3098,0:05:19,,1220
19/09/2014,ccc_priority_script,32,31,0:00:09,,1
19/09/2014,ccc_tax_script,16,11,0:01:16,,5
19/09/2014,ccc_help_script,5,5,0:00:10,,0
19/09/2014,ccc_311_calgary_combined,3662,3362,0:00:58,,300
20/09/2014,ccc_priority_script,32,30,0:00:23,,2
20/09/2014,ccc_help_script,3,3,0:00:25,,0
20/09/2014,ccc_311_calgary_combined,1647,1446,0:01:18,,201
21/09/2014,ccc_priority_script,35,29,0:00:15,,6
21/09/2014,ccc_311_calgary_combined,1342,1219,0:00:59,,123
22/09/2014,ccc_priority_script,44,43,0:00:21,,1
22/09/2014,ccc_tax_script,28,15,0:10:48,,13
22/09/2014,ccc_help_script,5,4,0:00:16,,1
22/09/2014,ccc_311_calgary_combined,4810,2948,0:09:02,,1862
23/09/2014,ccc_priority_script,36,36,0:00:16,,0
23/09/2014,ccc_tax_script,22,12,0:04:03,,10
23/09/2014,ccc_help_script,7,7,0:00:17,,0
23/09/2014,ccc_311_calgary_combined,4189,3027,0:05:10,,1162
24/09/2014,ccc_priority_script,41,41,0:00:14,,0
24/09/2014,ccc_tax_script,17,13,0:20:30,,4
24/09/2014,ccc_help_script,6,4,0:00:11,,2
24/09/2014,ccc_311_calgary_combined,4086,3332,0:02:42,,754
25/09/2014,ccc_priority_script,30,30,0:00:09,,0
25/09/2014,ccc_tax_script,21,16,0:05:38,,5
25/09/2014,ccc_help_script,4,3,0:00:19,,1
25/09/2014,ccc_311_calgary_combined,4595,3267,0:05:01,,1328
26/09/2014,ccc_priority_script,27,27,0:00:18,,0
26/09/2014,ccc_tax_script,15,12,0:03:32,,3
26/09/2014,ccc_311_calgary_combined,3530,2911,0:02:47,,619
27/09/2014,ccc_priority_script,23,23,0:00:22,,0
27/09/2014,ccc_help_script,2,2,0:00:37,,0
27/09/2014,ccc_311_calgary_combined,1358,1284,0:00:40,,74
28/09/2014,ccc_priority_script,11,11,0:00:09,,0
28/09/2014,ccc_311_calgary_combined,1158,1123,0:00:19,,35
29/09/2014,ccc_priority_script,32,28,0:00:20,,4
29/09/2014,ccc_tax_script,23,15,0:06:30,,8
29/09/2014,ccc_help_script,5,5,0:00:13,,0
29/09/2014,ccc_311_calgary_combined,4576,3259,0:05:57,,1317
30/09/2014,ccc_priority_script,46,42,0:00:27,,4
30/09/2014,ccc_tax_script,15,14,0:02:04,,1
30/09/2014,ccc_help_script,3,3,0:00:09,,0
30/09/2014,ccc_311_calgary_combined,3772,3236,0:02:06,,536
1/10/2014,ccc_priority_script,37,36,0:00:20,,1
1/10/2014,ccc_tax_script,18,8,0:02:50,,10
1/10/2014,ccc_help_script,4,3,0:00:23,,1
1/10/2014,ccc_311_calgary_combined,4139,3312,0:03:13,,827
2/10/2014,ccc_priority_script,37,36,0:00:10,,1
2/10/2014,ccc_tax_script,29,26,0:00:37,,3
2/10/2014,ccc_help_script,1,1,0:00:02,,0
2/10/2014,ccc_311_calgary_combined,3504,3302,0:00:50,,202
3/10/2014,ccc_priority_script,25,23,0:00:10,,2
3/10/2014,ccc_tax_script,15,13,0:01:10,,2
3/10/2014,ccc_help_script,8,8,0:00:06,,0
3/10/2014,ccc_311_calgary_combined,3182,2998,0:00:51,,184
4/10/2014,ccc_priority_script,13,13,0:00:04,,0
4/10/2014,ccc_help_script,1,1,0:00:01,,0
4/10/2014,ccc_311_calgary_combined,1347,1288,0:00:22,,59
5/10/2014,ccc_priority_script,16,16,0:00:16,,0
5/10/2014,ccc_311_calgary_combined,1096,1069,0:00:17,,27
6/10/2014,ccc_priority_script,33,33,0:00:18,,0
6/10/2014,ccc_tax_script,15,11,0:04:53,,4
6/10/2014,ccc_help_script,3,3,0:00:06,,0
6/10/2014,ccc_311_calgary_combined,3978,3294,0:02:54,,684
7/10/2014,ccc_priority_script,46,43,0:00:24,,3
7/10/2014,ccc_tax_script,14,10,0:04:41,,4
7/10/2014,ccc_help_script,3,3,0:00:15,,0
7/10/2014,ccc_311_calgary_combined,3928,2948,0:04:36,,980
8/10/2014,ccc_priority_script,43,41,0:00:15,,2
8/10/2014,ccc_tax_script,16,13,0:04:27,,3
8/10/2014,ccc_help_script,8,8,0:00:22,,0
8/10/2014,ccc_311_calgary_combined,3791,2963,0:03:28,,828
9/10/2014,ccc_priority_script,33,33,0:00:12,,0
9/10/2014,ccc_tax_script,10,10,0:00:53,,0
9/10/2014,ccc_help_script,6,6,0:00:17,,0
9/10/2014,ccc_311_calgary_combined,3574,3304,0:01:03,,270
10/10/2014,ccc_priority_script,31,28,0:00:10,,3
10/10/2014,ccc_tax_script,8,8,0:01:01,,0
10/10/2014,ccc_help_script,2,2,0:00:43,,0
10/10/2014,ccc_311_calgary_combined,3206,2979,0:00:57,,227
11/10/2014,ccc_priority_script,36,35,0:00:31,,1
11/10/2014,ccc_tax_script,1,1,0:04:01,,0
11/10/2014,ccc_311_calgary_combined,1251,1180,0:00:35,,71
12/10/2014,ccc_priority_script,27,26,0:00:16,,1
12/10/2014,ccc_help_script,2,2,0:00:16,,0
