id,uri,title,geometry,lastUpdated,mensajes,icon,destinos,description
"901","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=901","MARTINEZ SORIA","676224.4047456881 4614676.709606453",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 7 minutos</li><li>L1: MAGO DE OZ: 19 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"902","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=902","MARIA MONTESSORI","676309.1797003234 4614744.204294549",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 9 minutos</li><li>L1: AVENIDA ACADEMIA: 21 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"801","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=801","ROSALIA DE CASTRO","675988.783229088 4615110.342647784",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 6 minutos</li><li>L1: MAGO DE OZ: 17 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"802","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=802","LEON FELIPE","676044.4866764981 4615213.820949723",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 11 minutos</li><li>L1: AVENIDA ACADEMIA: 23 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"701","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=701","CLARA CAMPOAMOR","675701.507723877 4615479.310676299",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 4 minutos</li><li>L1: MAGO DE OZ: 16 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"702","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=702","PABLO NERUDA","675855.4037446419 4615459.1842482155",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 1 minutos</li><li>L1: AVENIDA ACADEMIA: 12 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"601","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=601","LEGAZ LACAMBRA","675674.8922699583 4616037.378122924",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 3 minutos</li><li>L1: MAGO DE OZ: 14 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"602","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=602","ADOLFO AZNAR","675806.4255928576 4616039.207798202",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 3 minutos</li><li>L1: AVENIDA ACADEMIA: 13 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"501","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=501","MARGARITA XIRGU","675670.4197303851 4616338.461355089",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 2 minutos</li><li>L1: MAGO DE OZ: 13 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"502","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=502","GARCIA ABRIL","675801.7497560311 4616327.076708899",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 4 minutos</li><li>L1: AVENIDA ACADEMIA: 14 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"401","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=401","CAMPUS RIO EBRO","675738.4913377151 4616993.858727253",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 0 minutos</li><li>L1: MAGO DE OZ: 11 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"402","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=402","CAMPUS RIO EBRO","675748.0463086211 4616994.2653217595",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 5 minutos</li><li>L1: AVENIDA ACADEMIA: 16 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"301","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=301","JUSLIBOL","676159.1298411051 4617386.442209669",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 10 minutos</li><li>L1: MAGO DE OZ: 22 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"302","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=302","JUSLIBOL","676159.5364356118 4617375.667455243",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 7 minutos</li><li>L1: AVENIDA ACADEMIA: 18 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"201","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=201","PARQUE GOYA","676652.3289776649 4617391.727938242",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 8 minutos</li><li>L1: MAGO DE OZ: 20 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"202","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=202","PARQUE GOYA","676652.1387115002 4617378.692394347",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: AVENIDA ACADEMIA: 8 minutos</li><li>L1: AVENIDA ACADEMIA: 19 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"101","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=101","AVENIDA DE LA ACADEMIA","677308.8038038784 4617448.865318325",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Destinos:<ul><li>L1: MAGO DE OZ: 7 minutos</li><li>L1: MAGO DE OZ: 19 minutos</li></ul></li><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
"102","http://www.zaragoza.es/ciudad/viapublica/movilidad/detalle_Tranvia?oid=102","AVENIDA DE LA ACADEMIA","677310.932867209 4617448.81315921",2016-10-23T15:41:03Z,""DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H","DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H"","http://www.zaragoza.es/contenidos/iconos/tranvia.png","","<ul><li>Mensajes:<ul><li>DOMINGO 23/10, REFUERZO CIRCULACION 12 MIN ENTRE 11:30 Y 17:30 H</li><li>DOMINGO 23/10, REFUERZO CIRCULACION 10 MIN ENTRE 17:30 Y 23:00 H</li></ul></li></ul><p>Actualizado: 15:41</p>"
