CLASS,CLASS_CODE,COMM_CODE,NAME,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,WBN,WOODBINE,2004,,10232,3362,575,6939,0,3008,2930,82,0,0,342,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,17,0,0,0,0,79,61,211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,206,633,51,0,0,0,2903,2740,9371,27,0,0,0,275,920,745,1252,89,5147,5085,207,804,589,440,426,705,1159,571,175,71,210,734,542,376,447,873,1174,458,181,90,417,1538,1131,816,873,1578,2333,1029,356,161,3180369.35888000000,9477.64253257000
Residential,1,LKB,LAKE BONAVISTA,2004,,10527,3605,534,7551,0,3339,3274,0,0,330,0,0,0,0,0,0,1,0,0,0,0,255,244,374,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122,0,0,0,0,0,0,0,0,0,0,1,3232,3095,10031,41,0,0,1,391,1174,604,1220,99,5260,5267,188,843,541,343,282,660,989,738,461,215,180,785,466,311,304,777,1003,723,470,248,368,1628,1007,654,586,1437,1992,1461,931,463,5205642.87181000000,9330.23212265000
Residential,1,QLD,QUEENSLAND,2004,,5252,1872,355,3471,0,1531,1184,206,0,60,391,0,31,0,0,0,0,0,0,0,0,56,51,89,3,0,1,0,24,3,45,6,0,1,0,202,135,520,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,278,894,10,0,0,0,1169,1064,3704,15,0,0,0,271,596,381,509,75,2617,2635,123,419,239,224,367,452,411,247,101,34,140,385,224,185,381,494,412,237,114,63,263,804,463,409,748,946,823,484,215,97,1556437.32061000000,4982.20926864000
Major Park,3,FPK,FISH CREEK PARK,2004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14927306.79440000000,52596.26892050000
Residential,1,DRG,DEER RIDGE,2004,,4383,1491,336,2916,0,1058,856,140,0,0,494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,71,400,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,0,0,0,0,461,179,1229,33,0,0,0,848,808,2656,8,0,0,1,166,426,368,443,42,2167,2216,135,411,189,172,270,358,356,147,65,64,129,352,145,174,303,410,360,145,74,124,264,763,334,346,573,768,716,292,139,188,1417417.80384000000,4899.15995013000
Residential,1,MCT,MCKENZIE TOWNE,2004,,6936,3352,911,4780,0,2577,2159,79,72,540,485,0,1,0,0,14,2,0,0,0,0,247,209,418,19,274,0,0,1,1,6,0,0,0,2,42,39,88,32,1,2,0,0,0,0,0,0,0,3,60,48,94,9,0,0,0,11,0,271,3,0,2,2,446,420,831,13,24,0,29,1901,1860,5228,45,183,1,16,519,1116,552,481,40,3342,3594,365,310,118,209,1158,557,333,151,65,76,406,317,106,256,1206,536,323,166,86,192,771,627,224,465,2364,1093,656,317,151,268,4842734.35233000000,10064.22825420000
Residential,1,CHK,CHINOOK PARK,2004,,1710,587,92,1245,0,477,490,0,0,96,0,0,0,0,0,0,1,0,0,0,1,88,11,191,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139,0,0,0,0,0,0,0,0,0,0,0,481,466,1380,9,0,0,1,81,221,87,172,9,793,917,32,130,60,48,48,112,148,74,61,80,32,128,67,52,51,127,149,68,90,153,64,258,127,100,99,239,297,142,151,233,582629.87993000000,3251.15551628000
Residential,1,ACA,ACADIA,2004,,10515,5012,558,7806,0,2929,2284,132,0,2026,384,140,39,0,0,4,1,0,2,0,11,1821,405,3070,194,0,0,0,36,7,59,3,0,0,0,130,90,316,2,0,0,0,129,121,246,11,0,0,0,0,0,0,0,0,0,0,5,0,181,2,0,0,0,365,273,905,19,0,0,2,2250,2033,5738,32,0,0,7,1490,1857,702,623,64,5258,5257,221,463,280,433,912,964,727,489,483,286,219,458,262,390,773,896,660,564,593,442,440,921,542,823,1685,1860,1387,1053,1076,728,3906037.02688000000,9130.98122863000
Residential,1,HAY,HAYSBORO,2004,,5908,2905,292,4453,0,1986,1814,0,0,1058,9,0,24,0,0,0,0,0,0,0,31,939,336,1339,87,0,1,0,22,2,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,22,0,0,0,0,1786,1639,4521,28,0,0,0,970,1006,354,395,31,2906,3002,107,293,168,196,409,502,476,270,258,227,122,242,168,180,394,458,464,321,342,311,229,535,336,376,803,960,940,591,600,538,2667756.60674000000,6542.85979724000
Industrial,2,SHI,SHEPARD INDUSTRIAL,2004,,292,153,11,246,0,142,3,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,141,286,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,51,63,20,12,1,168,124,6,11,9,11,8,28,35,25,21,14,2,14,1,2,14,18,24,24,16,9,8,25,10,13,22,46,59,49,37,23,4644249.97469000000,10687.20851130000
Industrial,2,ESH,EAST SHEPARD INDUSTRIAL,2004,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17363798.74320000000,17760.78399920000
Residential,1,DIA,DIAMOND COVE,2004,,833,271,47,634,0,267,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,267,833,0,0,0,0,17,90,63,94,7,401,432,19,39,35,34,19,52,120,61,15,7,17,52,53,34,27,54,136,32,18,9,36,91,88,68,46,106,256,93,33,16,488866.18230000000,5267.26710343000
Residential,1,WOO,WOODLANDS,2004,,6615,2403,432,4321,0,1750,1531,142,0,163,557,0,8,0,0,1,0,1,0,0,0,71,0,134,92,0,0,0,8,0,15,0,0,0,0,140,119,336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63,0,0,0,0,534,209,1233,23,0,0,0,1518,1421,4834,13,0,0,2,293,753,473,689,65,3382,3233,196,518,357,291,328,456,623,363,168,82,134,461,310,262,341,511,642,338,149,85,330,979,667,553,669,967,1265,701,317,167,2800205.42496000000,8321.65029847000
Residential,1,CAN,CANYON MEADOWS,2004,,7982,3169,420,5527,0,2499,1954,153,0,333,711,0,18,0,0,0,0,0,0,0,0,242,108,429,91,0,0,0,15,1,27,3,0,0,0,143,78,393,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,470,1334,39,0,0,0,1936,1842,5799,17,1,0,0,541,1114,565,711,77,3973,4009,164,485,354,315,455,643,702,503,258,94,151,453,351,295,488,668,716,524,244,119,315,938,705,610,943,1311,1418,1027,502,213,3056442.49067000000,8266.35484227000
Residential,1,BDO,BONAVISTA DOWNS,2004,,1021,369,63,741,0,325,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,325,1019,6,0,0,0,43,134,79,102,5,553,468,27,80,34,36,82,98,96,57,28,15,17,53,36,24,70,85,90,48,32,13,44,133,70,60,152,183,186,105,60,28,537815.50458700000,3363.76931243000
Residential,1,DRN,DEER RUN,2004,,5984,2103,288,4179,0,1674,1561,118,0,216,206,0,2,0,0,0,0,0,0,0,0,194,0,310,22,0,0,0,2,0,3,0,0,0,0,115,85,333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,93,380,11,0,0,0,1553,1496,4958,8,0,0,0,292,645,390,683,49,2996,2988,104,428,333,255,331,467,648,307,84,39,105,421,340,240,307,543,638,274,78,42,209,849,673,495,638,1010,1286,581,162,81,1868534.52923000000,10643.09358730000
Industrial,2,GPI,GREAT PLAINS,2004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347897.66629000000,8593.49375121000
Residual Sub Area,4,12D,12D,2004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690385.62081000000,5305.75894178000
Residential,1,CHA,CHAPARRAL,2004,,6500,2216,896,3914,0,2017,1843,217,0,80,76,0,0,0,0,0,0,0,0,0,0,74,63,133,6,0,0,0,0,0,0,0,0,0,0,216,211,427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,67,135,1,0,0,10,1714,1676,5805,27,92,0,0,190,596,413,820,60,3256,3244,374,619,198,111,513,718,377,198,110,38,326,584,192,93,653,710,333,205,107,41,700,1203,390,204,1166,1428,710,403,217,79,3694150.79651000000,8294.72521350000
Residential,1,BRT,BRITANNIA,2004,,725,313,35,495,0,231,255,0,0,58,0,0,0,0,0,0,0,0,0,0,1,39,9,57,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,222,668,18,5,0,0,57,96,33,80,5,349,376,13,36,41,24,15,44,70,43,30,33,16,62,34,12,19,49,87,25,36,36,29,98,75,36,34,93,157,68,66,69,503168.22942400000,3216.46845035000
Residual Sub Area,4,09D,09D,2004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404271.64457200000,3450.24631625000
Industrial,2,FHI,FOOTHILLS,2004,Y,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7644882.10572000000,13205.81037860000
Residual Sub Area,4,09H,09H,2004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569745.64637800000,3296.69383648000
Residential,1,EAG,EAGLE RIDGE,2004,,384,110,25,304,0,96,98,0,0,11,0,0,0,0,0,0,1,0,0,0,0,11,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108,0,0,0,0,0,0,0,0,0,0,0,92,86,260,6,0,0,1,15,46,13,27,3,161,223,5,22,9,3,6,9,29,27,25,26,10,11,9,13,5,17,36,27,24,71,15,33,18,16,11,26,65,54,49,97,371978.39397200000,3865.86172439000
Residential,1,KEL,KELVIN GROVE,2004,,2227,903,85,1704,0,487,354,16,0,504,27,0,0,0,0,0,2,0,0,0,0,492,111,721,12,0,0,0,0,0,0,0,0,0,0,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,319,0,0,0,0,25,17,38,2,0,0,0,350,343,1124,4,0,0,2,363,274,68,167,13,981,1246,31,109,76,72,110,144,149,77,80,133,36,134,65,59,88,147,158,89,112,358,67,243,141,131,198,291,307,166,192,491,756671.79470100000,3462.89951455000
Industrial,2,GBP,GLENDEER BUSINESS PARK,2004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263720.83672100000,2325.65660336000
Residential,1,FAI,FAIRVIEW,2004,,3679,1589,221,2631,0,1132,1255,0,0,313,0,0,21,0,0,0,0,0,0,0,0,285,0,585,28,0,0,0,13,0,19,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,1132,3075,6,0,0,0,363,630,281,247,26,1871,1808,73,178,98,139,306,390,268,149,176,94,101,200,84,122,276,293,230,164,233,105,174,378,182,261,582,683,498,313,409,199,1320718.25706000000,5103.26469074000
Residential,1,RIV,RIVERBEND,2004,,10488,3462,840,6785,0,3280,3264,42,0,0,150,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,9,0,0,1,0,42,38,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,146,259,0,0,0,1,3246,3095,10150,17,0,0,0,362,1023,720,1240,98,5243,5245,283,1018,388,282,537,1201,1007,320,135,72,321,932,371,278,548,1365,851,335,140,104,604,1950,759,560,1085,2566,1858,655,275,176,4069658.64161000000,9217.02360167000
Residential,1,SHN,SHAWNESSY,2004,,9553,3274,766,6147,0,2945,2680,62,0,257,260,0,13,0,0,0,1,0,1,0,0,252,202,400,5,0,0,0,11,1,20,2,0,0,0,52,52,104,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,1,0,0,1,244,191,513,4,10,1,1,2645,2499,8452,33,0,1,2,453,945,619,1071,117,4769,4784,302,855,407,306,585,961,766,330,170,87,277,752,388,281,648,1047,707,337,205,142,579,1607,795,587,1233,2008,1473,667,375,229,3657528.65429000000,9865.91581925000
Residential,1,SDC,SUNDANCE,2004,,11512,3396,633,7363,0,3117,3066,74,0,101,152,0,3,0,0,0,0,0,0,0,2,92,92,112,7,0,0,0,3,1,5,0,0,0,0,73,65,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,67,348,11,0,0,0,3038,2892,10873,28,0,0,0,244,688,636,1600,178,5803,5709,204,1236,754,462,329,929,1246,441,127,75,240,1087,673,373,337,1235,1130,341,143,150,444,2323,1427,835,666,2164,2376,782,270,225,4020218.15248000000,9073.96717161000
Residential,1,EVE,EVERGREEN,2004,,5252,2486,469,3232,0,1685,1996,89,0,196,203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,8,45,37,97,1,35,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,119,95,224,9,72,0,51,1592,1553,4928,38,315,0,0,162,616,356,563,61,2598,2654,192,384,198,162,466,458,415,211,90,22,182,385,195,198,508,492,409,180,80,25,374,769,393,360,974,950,824,391,170,47,4644586.81181000000,12145.84173050000
Residential,1,MCK,MCKENZIE LAKE,2004,,14951,4639,1551,9240,0,4293,4234,25,1,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,61,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,357,215,850,22,0,0,0,4185,4053,14037,49,0,0,0,359,1143,921,1959,186,7539,7412,593,1564,700,390,791,1625,1274,431,135,36,540,1537,620,358,932,1757,1123,368,124,53,1133,3101,1320,748,1723,3382,2397,799,259,89,5091780.73918000000,11233.10345730000
Residential,1,NEB,NEW BRIGHTON,2004,,743,350,127,513,0,257,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,265,257,743,1,76,0,0,16,114,65,63,7,382,361,62,36,11,13,138,75,27,14,5,1,50,37,10,17,132,71,21,21,2,0,112,73,21,30,270,146,48,35,7,1,2873836.63949000000,6839.33366136000
Residential,1,PKL,PARKLAND,2004,,4097,1448,220,3084,0,1386,1354,10,0,70,14,0,0,0,0,0,0,0,0,0,0,66,59,105,4,0,0,0,0,0,0,0,0,0,0,9,8,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,13,4,0,0,0,1343,1311,3961,11,0,0,0,129,562,262,451,24,2081,2016,79,285,187,140,123,284,396,383,146,58,79,253,159,125,125,326,418,348,124,59,158,538,346,265,248,610,814,731,270,117,1800348.22627000000,6892.01052526000
Residential,1,SHS,SHAWNEE SLOPES,2004,,1651,622,54,1231,0,601,402,96,0,88,36,0,0,0,0,0,0,0,0,0,0,85,81,137,3,0,0,0,0,0,0,0,0,0,0,94,94,165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,57,1,0,0,0,399,394,1292,3,0,0,0,97,260,83,155,18,804,847,15,105,73,51,28,76,181,129,96,50,18,113,79,36,37,110,175,120,112,47,33,218,152,87,65,186,356,249,208,97,1241445.25858000000,5757.03213858000
Residential,1,CPF,COPPERFIELD,2004,,1060,593,158,760,0,404,510,0,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,77,0,20,409,399,1048,16,65,0,0,50,192,90,79,4,536,524,66,41,14,49,215,100,35,12,3,1,74,45,16,64,205,78,29,11,1,1,140,86,30,113,420,178,64,23,4,2,4416676.84975000000,10013.24534520000
Residual Sub Area,4,12C,12C,2004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001600.05118000000,6194.54651889000
Residual Sub Area,4,13B,13B,2004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219966.72679000000,2223.78971625000
Residential,1,MID,MIDNAPORE,2004,,7232,2648,437,4951,0,1863,1347,445,0,435,412,0,5,0,0,1,2,0,1,0,0,400,105,635,35,0,0,0,5,0,12,0,0,0,0,438,380,1178,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,267,0,0,0,1,397,170,947,14,0,0,0,1324,1207,4193,21,1,1,4,516,833,446,696,77,3535,3697,174,544,315,287,408,543,616,325,148,175,170,474,325,263,378,629,646,300,184,328,344,1018,640,550,786,1172,1262,625,332,503,2890843.44439000000,8212.69482914000
Residual Sub Area,4,13A,13A,2004,Y,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654018.80904000000,6517.67453019000
Residual Sub Area,4,13C,13C,2004,Y,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660840.68894000000,6523.82257808000
Residual Sub Area,4,13D,13D,2004,,15,8,0,10,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,1,0,0,0,0,6,1,0,0,9,6,0,0,2,0,0,3,2,1,0,1,0,0,0,0,0,3,1,1,0,1,0,0,2,0,0,6,3,2,0,2,3956289.78037000000,8043.69152765000
Residential,1,MLR,MILLRISE,2004,,6362,2300,470,4044,0,2062,1706,106,0,215,272,0,0,0,0,1,0,0,0,0,0,204,192,288,9,0,2,0,0,0,0,0,0,0,0,104,97,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,269,178,614,2,0,1,0,1681,1595,5271,24,0,1,1,388,689,441,681,60,3078,3284,166,484,281,197,419,622,501,212,112,84,193,493,238,184,476,676,495,231,159,139,359,977,519,381,895,1298,996,443,271,223,1782149.66740000000,5910.48263865000
Residual Sub Area,4,12E,12E,2004,Y,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5123631.70076000000,9509.54104120000
