CLASS,CLASS_CODE,COMM_CODE,NAME,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,OBJECTID,SHAPE_AREA,SHAPE_LEN
Residential,1,HAW,HAWKWOOD,2003,,10879,3326,640,0,3139,3068,0,0,138,119,0,1,0,0,0,0,0,0,0,0,136,135,180,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,112,231,0,0,0,0,3039,2892,10467,29,0,0,0,267,770,687,1436,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3206005.35296000000,7381.82668527000
Residential,1,SAD,SADDLE RIDGE,2003,,3030,1062,412,0,900,1056,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,946,898,3020,30,70,0,0,76,305,221,285,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3959178.86503000000,8133.64570916000
Industrial,2,DBC,DEERFOOT BUSINESS CENTRE,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1952597.58700000000,7806.68940348000
Residential,1,SCE,SCENIC ACRES,2003,,9594,2919,656,0,2823,2667,194,0,0,43,0,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,190,188,371,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,208,0,0,0,0,41,38,73,2,0,0,1,2651,2597,8938,14,1,0,14,208,798,520,1254,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4344000.76807000000,10809.68356140000
Residential,1,RAN,RANCHLANDS,2003,,7926,2965,567,0,2114,1470,269,0,229,958,0,39,0,0,0,0,0,0,0,2,215,1,420,12,0,0,0,33,2,50,6,0,0,0,266,181,723,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,557,2176,33,0,0,1,1454,1373,4557,14,0,1,0,515,920,628,763,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2347533.57104000000,6574.45937641000
Residential,1,HUN,HUNTINGTON HILLS,2003,,14124,5487,979,0,3534,2961,551,4,528,1213,127,103,0,0,0,0,0,0,0,0,507,201,794,21,0,0,0,82,11,158,14,0,7,0,525,215,1559,26,0,0,0,126,119,244,1,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,1149,320,2839,64,0,0,0,2928,2668,8517,33,0,0,0,1001,1929,1057,1165,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4766220.14485000000,10144.08272470000
Residential,1,MRT,MARTINDALE,2003,,10850,3471,1488,0,3016,3254,52,0,0,148,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,27,4,0,2,0,52,43,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,142,296,0,0,0,6,3089,2827,10329,60,99,0,0,297,884,735,1121,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2716744.34905000000,6713.93364052000
Residential,1,SIL,SILVER SPRINGS,2003,,9641,3508,583,0,2960,2534,208,1,240,514,0,10,0,0,1,0,0,0,0,1,220,0,388,19,0,0,0,10,2,23,0,0,0,0,203,138,514,5,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,2,0,0,0,0,500,411,999,14,0,0,0,2524,2408,7713,10,0,0,1,568,1165,635,1007,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4978414.22181000000,10061.28688680000
Industrial,2,WES,WESTWINDS,2003,Y,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1950608.01970000000,6713.54908030000
Residual Sub Area,4,05B,05B,2003,,17,4,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1022480.53860000000,4503.73339724000
Residential,1,COR,CORAL SPRINGS,2003,,6141,1475,520,0,1418,1437,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,75,3,0,0,0,1425,1391,6063,12,0,0,0,43,176,249,735,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1626240.79469000000,5257.08734666000
Residential,1,FAL,FALCONRIDGE,2003,,10423,3324,1061,0,2060,1858,544,0,212,597,0,113,0,0,0,0,0,0,0,1,131,5,293,80,0,0,0,98,8,245,14,0,1,0,533,282,1759,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,308,1757,30,0,0,2,1808,1457,6369,48,0,0,0,317,790,710,1040,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2156335.70086000000,6000.05384741000
Residential,1,CAS,CASTLERIDGE,2003,,6244,1861,555,0,1329,1457,226,0,120,0,0,58,0,0,0,0,0,0,0,0,117,0,186,3,0,0,0,50,3,114,8,0,0,0,220,137,720,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,1189,5224,25,0,0,0,194,400,370,658,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1212142.08070000000,4570.77495815000
Residential,1,NHU,NORTH HAVEN UPPER,2003,,676,245,37,0,234,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,234,676,2,0,0,0,28,100,39,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,269104.30616700000,2418.67369893000
Industrial,2,SKE,SKYLINE EAST,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,554908.42752800000,3438.30333461000
Residential,1,GRV,GREENVIEW,2003,,2094,1104,108,0,395,206,30,0,511,309,0,48,0,0,0,0,0,0,0,3,475,65,766,33,0,0,0,45,1,85,3,0,0,0,28,6,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,154,675,21,0,0,0,201,169,497,5,0,0,0,382,394,150,106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,453727.28490400000,3866.51701485000
Residential,1,EYA,ELBOYA,2003,,1705,775,117,0,441,483,8,0,244,20,0,19,0,0,0,0,0,1,0,15,213,7,360,16,0,0,0,19,1,31,0,0,0,0,7,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,39,0,0,0,2,471,431,1260,9,1,0,1,195,286,113,125,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,721242.70142800000,3891.75801962000
Residential,1,BRT,BRITANNIA,2003,,777,314,32,0,250,256,0,0,58,0,0,0,0,0,0,0,0,0,0,0,57,11,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,239,705,10,4,0,0,75,101,35,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,503168.22942400000,3216.46845035000
Residual Sub Area,4,09D,09D,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,404271.64457200000,3450.24631625000
Industrial,2,FHI,FOOTHILLS,2003,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,7644882.10572000000,13205.81037860000
Residential,1,NGM,NORTH GLENMORE PARK,2003,,2494,1004,172,0,766,808,99,0,46,0,0,49,0,1,1,0,0,0,0,0,42,0,66,4,0,0,0,42,1,63,4,0,3,0,93,36,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,796,729,2109,11,1,0,2,193,382,167,210,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,1155904.76728000000,4868.37385704000
Residential,1,CFL,CFB - LINCOLN PARK PMQ,2003,,630,297,73,0,0,237,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,154,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,161,0,476,72,0,0,0,17,59,60,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,339343.84139300000,2728.18757685000
Residential,1,OGD,OGDEN,2003,,9108,3974,555,0,2393,2317,464,0,271,638,0,280,0,1,0,1,0,2,0,0,243,0,413,28,0,0,0,227,22,390,44,1,8,0,452,246,1257,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,124,1,0,0,1,540,256,1290,97,0,0,1,2139,1868,5634,174,3,0,4,804,1321,734,675,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4096375.00112000000,8861.37359585000
Industrial,2,OSH,OGDEN SHOPS,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2219730.17561000000,7725.44701369000
Residential,1,BEL,BEL-AIRE,2003,,495,159,28,0,154,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,154,495,1,1,0,0,13,56,19,61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,336947.10596900000,2577.34239500000
Residential,1,MEA,MEADOWLARK PARK,2003,,673,295,33,0,247,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,247,671,11,0,0,0,67,126,41,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,644955.89247400000,3167.79929272000
Industrial,2,FVI,FAIRVIEW INDUSTRIAL,2003,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1279220.63737000000,7842.92162444000
Residual Sub Area,4,03I,03I,2003,,21,5,4,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7967099.56493000000,11400.68111670000
Residual Sub Area,4,03H,03H,2003,,20,8,2,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,20,0,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2656660.47502000000,6516.94210477000
Residual Sub Area,4,03D,03D,2003,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2514302.30526000000,6874.64371581000
Residual Sub Area,4,02B,02B,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2655613.23601000000,6527.84570333000
Residual Sub Area,4,02C,02C,2003,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1505413.52302000000,6034.34288335000
Residential,1,VAR,VARSITY,2003,,12205,5312,497,0,3497,2607,168,0,1610,893,0,32,0,0,1,0,0,1,0,20,1482,411,2452,105,3,0,0,32,1,58,0,0,0,0,164,92,415,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,863,577,1730,29,0,0,0,2583,2416,7548,24,0,0,2,1361,1984,712,986,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6848980.94680000000,11791.02440860000
Industrial,2,SKW,SKYLINE WEST,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,825984.78430600000,4686.71479355000
Residential,1,BRE,BRENTWOOD,2003,,6265,2544,314,0,1778,1980,0,83,206,240,0,34,0,0,1,0,0,0,0,2,203,6,298,1,0,0,0,26,3,51,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,7,142,1,0,0,0,0,0,0,1,0,0,1,187,0,410,52,0,0,0,1955,1762,5364,25,0,0,1,518,900,440,549,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2890587.61578000000,8008.90123734000
Residual Sub Area,4,01B,01B,2003,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1976907.33369000000,6132.17319733000
Residential,1,NHV,NORTH HAVEN,2003,,2425,962,133,0,682,606,204,0,50,86,0,16,0,0,0,0,0,0,0,0,49,0,51,1,0,0,0,13,3,28,3,0,0,0,193,106,486,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,226,8,0,0,0,601,573,1634,5,0,0,0,179,346,176,219,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,845599.29442900000,4110.69209099000
Residential,1,BOW,BOWNESS,2003,,11675,5186,761,0,2722,2415,805,52,686,844,1,366,0,4,10,1,0,2,0,6,658,106,963,22,0,0,1,330,32,622,32,0,3,0,775,360,2088,28,0,2,0,1,0,3,0,0,0,0,50,6,88,2,0,0,0,14,2,246,2,0,1,0,793,206,1802,51,0,0,2,2370,2010,5863,40,2,1,17,1444,1858,828,768,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5609292.86588000000,14421.00515140000
Industrial,2,HOR,HORIZON,2003,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2314773.72725000000,6538.68081688000
Residential,1,HIW,HIGHWOOD,2003,,2214,958,171,0,676,745,63,3,19,16,0,112,0,0,0,0,0,0,0,0,18,0,45,1,0,0,1,98,8,159,13,0,0,1,60,26,178,2,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,16,15,40,0,0,0,2,726,626,1789,17,0,0,0,229,350,154,174,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,948736.88682900000,4070.92919031000
Industrial,2,MCI,McCALL,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2389001.40287000000,6756.47594457000
Industrial,2,PEG,PEGASUS,2003,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,255287.40369100000,2294.82562096000
Residual Sub Area,4,05C,05C,2003,Y,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2058622.66404000000,7767.88095508000
Residential,1,TEM,TEMPLE,2003,,11537,3537,943,0,2686,2300,611,0,118,426,0,81,0,0,1,0,0,0,0,1,106,0,197,11,0,0,0,70,10,144,8,0,3,0,598,382,1895,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,420,271,1241,6,0,0,0,2267,2023,8057,33,0,0,1,326,895,729,1233,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2624812.82014000000,6496.64397910000
Residential,1,WHI,WHITEHORN,2003,,12040,3543,950,0,2702,2546,663,0,1,117,0,214,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,167,20,413,29,0,18,0,649,442,2188,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,1,0,0,0,114,56,284,3,0,0,0,2500,2184,9101,44,0,2,2,267,863,692,1231,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2645928.27622000000,6504.84347827000
Residential,1,GRE,GREENWOOD/GREENBRIAR,2003,,996,500,57,0,450,1,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476,449,995,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,143,215,69,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1161083.69885000000,4768.21495514000
Industrial,2,NAW,NORTH AIRWAYS,2003,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1209898.42603000000,5098.83875306000
