OBJECTID;CODIGO;CENTRO;DIRECCION;DISTRITO;TX_DISTRIT;ARCOS;CAPACIDAD;MODELO;TITULAR;ESTADO;OBSERVACIO;FOTO;FECHA_FOTO;FUENTE_FOT;FUENTE;ID_INFORMO;ID_OBRAS;CODIGO_GEN;ELIMINADO;enplanos
721;PBI_17021;"Instalaciones Deportivas ""El Espinillo II""";Consenso, 3-5;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17021.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;641;1;0;1
722;PBI_17022;"Parque ""El Espinillo""";Av. Orovilla, 35;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;642;1;0;1
723;PBI_17023;"Estaciæn ""Villaverde Bajo""";Barrio de la Estaciæn;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17023.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;643;1;0;1
724;PBI_17024;"Estaciæn ""Villaverde Bajo""";Campos Ibﬂ±ez;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17024.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;644;1;0;1
725;PBI_17025;"Piscina ""El Espinillo""";Carretera Villaverde de Vallecas;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17025.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;645;1;0;1
726;PBI_17026;"Parque ""Plaza de Chozas y Canales""";Clara Schumann;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17026.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;646;1;0;1
884;PBI_07054;"Escuela de Idiomas ""Jes∑s Maestro""";Av. Islas Filipinas;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;241;1;0;1
885;PBI_07062;"Colegio ""Jes∑s Maestro""";Juan Vigæn, 8;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07062.jpg;04/10/2010;Central de Movilidad;DG PLANIFICACION;0;243;1;0;1
886;PBI_07061;"IES ""Joaqu›n Turina""";Guzmﬂn el Bueno, 92;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07061.jpg;04/10/2010;Central de Movilidad;DG PLANIFICACION;0;244;1;0;1
887;PBI_07060;Colegio Fem S.l.;La Loma, 24;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07060.jpg;06/10/2010;Central de Movilidad;DG PLANIFICACION;0;245;1;0;1
888;PBI_07059;"Clinicas, Universidad ""San Pablo Ceu""";Juliﬂn Romea;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07059;24/01/2011;Central de Movilidad;DG PLANIFICACION;0;246;1;0;1
889;PBI_07058;Nuevos Ministerios;Plaza de San Juan de la Cruz;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07058.jpg;02/01/2011;Central de Movilidad;DG PLANIFICACION;0;251;1;0;1
890;PBI_07057;Maudes;Maudes, 17;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07057.jpg;24/01/2011;Central de Movilidad;DG PLANIFICACION;0;260;1;0;1
891;PBI_07056;Arapiles;Arapiles, 12;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07056.jpg;25/10/2010;Central de Movilidad;DG PLANIFICACION;0;264;1;0;1
892;PBI_07055;"Plaza ""Conde Valle Suchil""";Plaza del Conde Valle Suchil;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07055.jpg;25/10/2010;Central de Movilidad;DG PLANIFICACION;0;265;1;0;1
893;PBI_07039;"colegio ""D›az Balaguer""";Fernando el Catælico, 77;07;CHAMBERI;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_07039.jpg;22/09/2010;Central de Movilidad;DG PLANIFICACION;0;270;1;0;1
894;PBI_07053;"Colegio ""Blanca de Castilla""";Paseo de Eduardo dato, 2;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07053.jpg;24/01/2011;Central de Movilidad;DG PLANIFICACION;0;278;1;0;1
895;PBI_08053;"centro municipal de deporte ""La Vaguada""";Parque La Vaguada;08;FUENCARRAL-EL PARDO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_08053.jpg;31/01/2011;Central de Movilidad;DG PLANIFICACION;0;297;1;0;1
896;PBI_08052;"Colegio ""Nuestra Sra. de la Vega""";Chantada;08;FUENCARRAL-EL PARDO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_08052.jpg;12/02/2011;Central de Movilidad;DG PLANIFICACION;0;301;1;0;1
897;PBI_08051;"Colegio P∑blico ""Guatemala""";Celanova, 2;08;FUENCARRAL-EL PARDO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_08051.jpg;12/02/2011;Central de Movilidad;DG PLANIFICACION;0;302;1;0;1
898;PBI_08050;"Escuela de M∑sica ""El Espinillo""";Generosidad, 28;08;FUENCARRAL-EL PARDO;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;313;1;-2;1
899;PBI_09063;"Centro Cultural ""Juan Gris""";Francos Rodr›guez, 100;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_09063.jpg;08/01/2011;Central de Movilidad;DG PLANIFICACION;0;329;1;0;1
900;PBI_09053;"IES ""Ortega y Gasset""";Santa Fe, 4;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_09053.jpg;18/09/2010;Central de Movilidad;DG PLANIFICACION;0;339;1;0;1
901;PBI_09052;"Colegio ""Sagrados Corazones""";Pasep Pintor Rosales, 62;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_09052.jpg;19/01/2011;Central de Movilidad;DG PLANIFICACION;0;345;1;0;1
902;PBI_09051;"CEIP ""Rosa Luxemburgo""";Bardegueral, 16;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_09051.jpg;13/02/2011;Central de Movilidad;DG PLANIFICACION;0;348;1;0;1
903;PBI_09050;"Estaciæn ""Aravaca""";Rosas de Aravaca;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_09050.jpg;13/02/2011;Central de Movilidad;DG PLANIFICACION;0;354;1;10;1
904;PBI_10032;"Polideportivo ""Gallur""";Gallur, 2;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10032.jpg;04/01/2011;Central de Movilidad;DG PLANIFICACION;0;376;1;0;1
905;PBI_10014;"JMD ""Latina""";Av. General Fanjul, 2;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10014.jpg;29/01/2011;Central de Movilidad;DG PLANIFICACION;0;391;1;0;1
906;PBI_11038;"Plaza ""Fernﬂndez Ladreda""";Plaza de Fernﬂndez Ladreda;11;CARABANCHEL;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;405;1;-2;1
907;PBI_11037;"Colegio ""Santa Cruz""";Plaza de la Parroquia, 16;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11037.jpg;18/10/2010;Central de Movilidad;DG PLANIFICACION;0;419;1;0;1
908;PBI_11036;"Colegio ""Santa Rita""";Eugenia de Montijo, 53;11;CARABANCHEL;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_11036.jpg;18/10/2010;Central de Movilidad;DG PLANIFICACION;0;420;1;0;1
909;PBI_11030;"Parque ""Eugenia de Montijo""";Eugenia de Montijo - Av. de los Poblados;11;CARABANCHEL;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;430;1;-2;1
910;PBI_11034;"Plaza ""Las Palmeras""";General Ricardos - Nuestra Se±ora de la Luz;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11034.jpg;25/10/2010;Central de Movilidad;DG PLANIFICACION;0;436;1;0;1
911;PBI_12025;"Polideportivo ""San Ferm›n""";Estafeta, 2;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12025.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;445;1;0;1
912;PBI_12017;"Colegio ""Rep∑blica de Venezuela""";Cerecinos, 8;12;USERA;3,00000000000;6;1;AYUNTAMIENTO MADRID;;;PBI_12017.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;452;1;0;1
913;PBI_13035;"Metro ""Artilleros""";Pico de Artilleros, 171 - Camino de Vinateros, 121;13;PUENTE DE VALLECAS;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;468;1;-2;1
914;PBI_13034;Zona verde;Miguel Hernﬂndez - Pablo Neruda;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13034.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;486;1;0;1
915;PBI_19022;Escuela de M∑sica;Bulevar Indalecio Prieto;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19022.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;739;1;0;1
916;PBI_19023;"Metro ""Valdebernardo""";Bulevar de Indalecio Prieto, 1;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;Registro duplicado;;;;DG PLANIFICACION;0;740;1;-2;-1
917;PBI_19026;"Pistas de tenis ""Valdebernardo""";Tren de Arganda y Indalecio Prieto;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19026.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;744;1;0;1
918;PBI_19029;"Centro Deportivo Municipal ""Valdebernardo""";Ladera de los Almendros, 2;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19029.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;745;1;0;1
919;PBI_19032;"CEIP ""Valdebernardo""";Tren de Arganda y Ladera de los Almendros;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19032.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;746;1;10;1
920;PBI_20052;"Colegio ""Francisco Quevedo""";Arcos de Jalæn;20;SAN BLAS;3,00000000000;6;1;AYUNTAMIENTO MADRID;;;PBI_20052.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;762;1;0;1
921;PBI_20051;"Centro Cultural ""Antonio Machado""";San Romﬂn del Valle;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20051.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;763;1;0;1
922;PBI_20042;"Colegio P∑blico ""Fundaciæn Goyeneche""";Arcos de Jalæn;20;SAN BLAS;3,00000000000;6;1;AYUNTAMIENTO MADRID;;;PBI_20042.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;764;1;0;1
923;PBI_20049;V›a ciclista;Av. 25 de Septiembre, 3;20;SAN BLAS;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;766;1;0;1
924;PBI_20047;Junto pista atletismo;Alcala, 533;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20047.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;768;1;0;1
925;PBI_20046;Centro de Salud;Bolta±a, 5;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20046.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;786;1;0;1
926;PBI_20045;"Colegio ""Juan Vald⁄s""";Av. Canillejas;20;SAN BLAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_20045.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;791;1;0;1
927;PBI_21026;Instalaciæn deportiva;Galeæn, 34;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21026.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION;0;800;1;0;1
928;PBI_21021;CEIP ÙCiudad de Guadalajaraˆ;Bergant›n, 13;21;BARAJAS;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;801;1;-2;1
929;PBI_13016;"Plaza del ""Cine""";Viridiana, Fantas›a Y Tristana;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13016.jpg;28/08/2010;Central de Movilidad;DG PLANIFICACION;0;495;1;0;1
930;PBI_14027;"Centro Cultural ""El Torito""";Av. Moratalaz, 130;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14027.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;520;1;0;1
931;PBI_14032;"IES ""Mariana Pineda""";Av. Doctor Garc›a Tapia, 29;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14032.jpg;13/01/2011;Central de Movilidad;DG PLANIFICACION;0;525;1;0;1
932;PBI_14033;"Escuela Educaciæn Infantil ""Arce""";Alcalde Garrido Juaristi;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14033.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;527;1;0;1
933;PBI_14034;"CEIP ""Francisco de Luis""";Corregidor Rodrigo Rodr›guez, 5;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14034.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;532;1;0;1
934;PBI_14035;"IES ""Rey Pastor""";Corregidor Jos⁄ de Pasamonte, 17;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;2;Falta la se±al;PBI_14035.jpg;13/01/2011;Central de Movilidad;DG PLANIFICACION;0;535;1;0;1
935;PBI_14036;"CEIP ""Fontarræn""";Arroyo Fontarræn, 24;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14036.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;543;1;0;1
936;PBI_14037;"Instalaciæn Deportiva Bﬂsica ""Moratalaz""";Encomienda de Palacios - Arroyo Fontarræn;14;MORATALAZ;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;546;1;0;1
937;PBI_15031;"Parque ""Calero"" (auditorio)";Virgen del Sagrario - Jose del Hierro;15;CIUDAD LINEAL;7,00000000000;14;1;AYUNTAMIENTO MADRID;;;PBI_15031.jpg;31/08/2010;Central de Movilidad;DG PLANIFICACION;0;561;1;0;1
938;PBI_15039;"Colegio ""Obispo Perello""";Virgen del Sagrario, 22;15;CIUDAD LINEAL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_15039.jpg;31/08/2010;Central de Movilidad;DG PLANIFICACION;0;565;1;0;1
939;PBI_15037;Santa felicidad;Santa felicidad, 9;15;CIUDAD LINEAL;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 3 arcos;PBI_15037.jpg;11/08/2010;Central de Movilidad;DG PLANIFICACION;0;567;1;0;1
940;PBI_15036;"CEIP ""Gustavo Adolfo Becquer""";Santa Genoveva, 9;15;CIUDAD LINEAL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_15036.jpg;11/08/2010;Central de Movilidad;DG PLANIFICACION;0;568;1;0;1
941;PBI_15032;"Polideportivo ""Pueblo Nuevo""";Francisco Rioja, 16;15;CIUDAD LINEAL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_15032.jpg;11/08/2010;Central de Movilidad;DG PLANIFICACION;0;575;1;0;1
942;PBI_16047;"Campo de Futbol ""Villarrosa""";Camino del Cumbal;16;HORTALEZA;3,00000000000;6;1;AYUNTAMIENTO MADRID;1;Falta 1 arco;PBI_16047.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;585;1;0;1
943;PBI_16038;"IES ""Gabriel Garc›a Marquez""";Nevado del Ruiz, 1;16;HORTALEZA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_16038.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;587;1;0;1
944;PBI_16045;"IES ""Rosa Chacel""";Abizanda, s/n;16;HORTALEZA;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_16045.jpg;22/09/2010;Central de Movilidad;DG PLANIFICACION;0;593;1;0;1
945;PBI_16054;"Parque ""Villarosa""";Aconcagua - Pedro±eras;16;HORTALEZA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_16054.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;597;1;0;1
946;PBI_16043;"IES ""Conde de Orgﬂz""";Nﬂpoles, 56;16;HORTALEZA;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan los 5 arcos;PBI_16043.jpg;22/09/2010;Central de Movilidad;DG PLANIFICACION;0;601;1;-2;-1
947;PBI_16042;"Zona verde ""Læpez de Hoyos - Montearagæn""";Læpez de Hoyos, 329 - Montearagæn, 5;16;HORTALEZA;0,00000000000;0;1;AYUNTAMIENTO MADRID;12;Faltan los 5 arcos y la se±al tirada;PBI_16042.jpg;22/09/2010;Central de Movilidad;DG PLANIFICACION;0;607;1;-2;-1
948;PBI_16041;Parque;Somont›n, 26;16;HORTALEZA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_16041.jpg;22/09/2010;Central de Movilidad;DG PLANIFICACION;0;623;1;0;1
949;PBI_16040;Zona verde;San Pedro de Carde±a, 4;16;HORTALEZA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_16040.jpg;22/09/2010;Central de Movilidad;DG PLANIFICACION;0;624;1;0;1
950;PBI_17035;"Parque ""Dehesa de Boyal""";Gran V›a de Villaverde;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17035.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;647;1;0;1
951;PBI_17034;"CEIP ""Azor›n""";Godella, 57;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17034.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;658;1;0;1
952;PBI_17029;"Metro ""Villaverde Alto""";Villa de Tobalina, 17;17;VILLAVERDE;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_17029.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION;0;672;1;0;1
953;PBI_18035;"Colegio ""Liceo Versalles""";Puerto de Somosierra, 9;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18035.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;687;1;0;1
954;PBI_18036;"Biblioteca Municipal ""Gerardo Diego""";Monte Aya, 12;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18036.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;688;1;0;1
955;PBI_18037;"Centro Cultural ""Francisco Fatou""";Manuel V⁄lez, 10;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18037.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;692;1;0;1
956;PBI_18038;Tienda de bicis;Sierra Gador Frente, 42;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18038.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;695;1;0;1
957;PBI_18040;"Centro Juvenil ""El Aleph""";Av. Mediterrﬂneo y Zazuar, 4;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18040.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;704;1;0;1
958;PBI_18039;"Colegio P∑blico ""Blas de Otero""";Puentelarra, 34;18;VILLA DE VALLECAS;4,00000000000;8;1;AYUNTAMIENTO MADRID;1;Falta 1 arco;PBI_18039.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;709;1;0;1
959;PBI_18020;"Centro Juvenil ""Cerro de Vacas""";Real de Arganda y Sierra de Torcal;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18020.jpg;29/08/2010;Central de Movilidad;DG PLANIFICACION;0;714;1;0;1
960;PBI_19031;"Colegio ""La Presentaciæn de Nuestra Se±ora""";Lardero, 2-4;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19031.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;720;1;0;1
961;PBI_19030;"IES ""Joaqu›n Rodrigo""";Casalarreina, 28;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19030.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;722;1;0;1
962;PBI_19033;"Estaciæn ""Vicﬂlvaro""";San Cipriano;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;Duplicada;;;;DG PLANIFICACION;0;726;1;-2;-1
963;PBI_19028;"Parque ""Duque de Ahumand""";Mercurio, 20;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19028.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;728;1;0;1
964;PBI_19027;"JMD ""Vicﬂlvaro""";Av. Real, 4;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 3 arcos;PBI_19027.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;729;1;0;1
965;PBI_19024;"Centro juvenil ""MadridOnRails""";Lago Titicaca, 10;19;VICALVARO;4,00000000000;8;1;AYUNTAMIENTO MADRID;1;Faltan 3 arcos;PBI_19024.jpg;07/09/2010;Central de Movilidad;DG PLANIFICACION;0;731;1;0;1
966;PBI_19018;"Centro Cultural ""El Madro±o""";Villardondiego, 36;19;VICALVARO;0,00000000000;0;1;AYUNTAMIENTO MADRID;;;;;;DG PLANIFICACION;0;732;1;0;1
967;PBI_21024;Castillo Alameda de Osuna;Joaqu›n Ibarra, 2;21;BARAJAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_21024.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION;0;806;1;0;1
968;PBI_21033;"Biblioteca P∑blica Municipal ""Gloria Fuertes""";Av. Logro±o, 179;21;BARAJAS;10,00000000000;10;5;AYUNTAMIENTO MADRID;;;PBI_21033.jpg;;Pedalibre;DG PLANIFICACION;0;811;1;-2;-1
969;PBI_16039;"Parque ""Juan Pablo II""";Av. las Piceas;16;HORTALEZA;6,00000000000;6;8;;;;PBI_16039.jpg;03/09/2010;Central de Movilidad;DG PLANIFICACION _ 2;0;816;1;0;1
970;PBI_05050;"Centro Deportivo Municipal ""Pradillo""";Pradillo, 43;05;CHAMARTIN;21,00000000000;21;8;;;;PBI_05050.jpg;02/01/2011;Central de Movilidad;DG PLANIFICACION _ 2;0;818;1;10;1
971;PBI_07052;Ministerio de Fomento;Plaza de San Juan de la Cruz;07;CHAMBERI;0,00000000000;0;0;;;;;;;DG PLANIFICACION _ 2;0;820;1;-2;1
972;PBI_07051;Ministerio de Fomento;Paseo de la Castellana, 67;07;CHAMBERI;6,00000000000;6;8;;;;PBI_07051.jpg;;Pedalibre;DG PLANIFICACION _ 2;0;821;1;2;1
973;PBI_20044;"Centro Cultural ""Antonio Machado""";San Romﬂn del Valle;20;SAN BLAS;5,00000000000;5;6;;;;PBI_20044.jpg;;Pedalibre;DG PLANIFICACION _ 2;0;822;1;-2;-1
974;PBI_07050;"ETSI ""Minas""";Rios Rosas, 21;07;CHAMBERI;0,00000000000;0;3;;;;PBI_07050.jpg;24/01/2011;Central de Movilidad;DG PLANIFICACION _ 2;0;826;1;0;1
975;PBI_09049;Zoolægico;Casa de Campo;09;MONCLOA-ARAVACA;0,00000000000;0;0;;;;;;;DG PLANIFICACION _ 2;0;830;1;-2;1
976;PBI_11032;"Intercambiador ""Plaza de la Elipa""";Plaza de la Elipa;11;CARABANCHEL;15,00000000000;15;8;;;;PBI_11032.jpg;12/09/2010;Central de Movilidad;DG PLANIFICACION _ 2;0;832;1;0;1
977;PBI_05049;Engel & Volkers;Pr›ncipe de Vergara, 280;05;CHAMARTIN;3,00000000000;3;8;PARTICULAR;;;PBI_05049.jpg;;Pedalibre;DG PLANIFICACION _ 2;0;836;1;2;1
978;PBI_02045;Planetario;Antracita;02;ARGANZUELA;30,00000000000;30;5;;;;PBI_02045.jpg;;Pedalibre;DG PLANIFICACION _ 2;0;837;1;2;1
979;PBI_11031;"IES ""Puerta Bonita""";Padre Amigæ, 5;11;CARABANCHEL;6,00000000000;6;7;;;;PBI_11031.jpg;18/10/2010;Central de Movilidad;DG PLANIFICACION _ 2;0;844;1;0;1
980;PBI_15033;"JMD ""Ciudad Lineal""";Hermanos Garc›a Noblejas;15;CIUDAD LINEAL;5,00000000000;5;6;;;;PBI_15033.jpg;;Pedalibre;DG PLANIFICACION _ 2;0;846;1;-2;-1
981;PBI_07049;"Instalaciones Deportivas ""Canal Isabel II""";Av. Filipinas y Bravo Murillo;07;CHAMBERI;0,00000000000;0;0;;;;;;;DG PLANIFICACION _ 2;0;851;1;-2;1
982;PBI_02046;Ciclos Delicias;Paseo Delicias, 65;02;ARGANZUELA;3,00000000000;6;8;;;Sustituido por el actual;PBI_02046.jpg;;Pedalibre;DG PLANIFICACION _ 2;0;853;1;-2;-1
983;PBI_15034;"Parque ""Calero""";Jos⁄ del Hierro;15;CIUDAD LINEAL;10,00000000000;10;5;AYUNTAMIENTO MADRID;;;PBI_15034.jpg;31/08/2010;Central de Movilidad;DG PLANIFICACION _ 2;0;855;1;10;1
984;PBI_15035;"Polideportivo ""Concepciæn Arenal""";Virgen del Portillo;15;CIUDAD LINEAL;11,00000000000;11;8;;;;PBI_15035.jpg;;Pedalibre;DG PLANIFICACION _ 2;0;856;1;0;1
985;PBI_06044;Hospital de Jornaleros;Dulcinea;06;TETUAN;9,00000000000;18;2;;1;2 arcos doblados;PBI_06044.jpg;08/01/2011;Central de Movilidad;DG PLANIFICACION _ 2;0;858;1;0;1
986;PBI_20043;"Centro Comercial ""Las Rosas""";Av. Guadalajara, 2;20;SAN BLAS;12,00000000000;12;8;;;;PBI_20043.jpg;04/09/2010;Central de Movilidad;DG PLANIFICACION _ 2;0;860;1;0;1
1127;PBI_19034;"Centro Deportivo ""Vicﬂlvaro""";Paseo Polideportivo, s/n (lateral derecho);19;VICALVARO;6,00000000000;6;8;;;;PBI_19034.jpg;07/09/2010;Central de Movilidad;CENTRAL DE MOVILIDAD;0;0;1;0;1
1128;PBI_19035;"Centro Deportivo ""Vicﬂlvaro""";Paseo Polideportivo, s/n (lateral izquierdo);19;VICALVARO;6,00000000000;6;8;;;;PBI_19035.jpg;07/09/2010;Central de Movilidad;CENTRAL DE MOVILIDAD;0;0;1;0;1
1129;PBI_19036;"Universidad ""Rey Juan Carlos""";San Cipriano;19;VICALVARO;8,00000000000;16;1;;;;PBI_19036.jpg;07/09/2010;Central de Movilidad;CENTRAL DE MOVILIDAD;0;0;1;0;1
