FID,RED,TRAMO,SECTOR,PGOU,ET_ID,SHAPE_Leng,CreationDate,Creator,EditDate,Editor
703, ,0, , ,306,9.415413,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
704, ,0, , ,623,8.228001,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
705, ,0, , ,307,2.780288,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
706, ,0, , ,624,156.322385,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
707,PRINCIPAL,3, , ,308,162.689253,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
708,COMPLEMENTARIA,13,SUR, ,625,247.507169,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
709, ,0, , ,309,2.507987,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
710,COMPLEMENTARIA,13,SUR, ,626,218.582021,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
711,PRINCIPAL,3, , ,310,10.14002,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
712,COMPLEMENTARIA,13,SUR, ,627,669.127672,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
713,COMPLEMENTARIA,2,OESTE, ,311,95.805868,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
714,PRINCIPAL,3, , ,628,188.913157,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
715,COMPLEMENTARIA,2,OESTE, ,312,100.629849,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
716,PRINCIPAL,3, , ,629,11.901681,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
717,PRINCIPAL,3, , ,630,116.779193,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
718,COMPLEMENTARIA,2,OESTE, ,313,14.384019,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
719,COMPLEMENTARIA,2,OESTE, ,314,2.529822,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
720,PRINCIPAL,3, , ,631,5.10392,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
721,COMPLEMENTARIA,2,OESTE, ,315,14.603082,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
722,PRINCIPAL,3, , ,632,72.949983,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
723,COMPLEMENTARIA,2,OESTE, ,316,103.987727,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
724,PRINCIPAL,3, , ,633,5.403702,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
725,COMPLEMENTARIA,2,OESTE, ,317,5.393515,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
726,PRINCIPAL,3, , ,634,560.466568,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
727,COMPLEMENTARIA,2,OESTE, ,318,9.265528,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
728,COMPLEMENTARIA,2,OESTE, ,319,11.923926,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
729,PRINCIPAL,3, , ,635,68.358816,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
730,COMPLEMENTARIA,2,OESTE, ,320,220.823564,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
731,PRINCIPAL,3, , ,636,93.597103,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
732,COMPLEMENTARIA,2,OESTE, ,321,8.2,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
733,PRINCIPAL,3, , ,637,713.917725,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
734,COMPLEMENTARIA,2,OESTE, ,322,17.691241,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
735, ,0, , ,638,20.709901,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
736,COMPLEMENTARIA,2,OESTE, ,323,8.004998,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
737, ,0, , ,639,6.552099,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
738,COMPLEMENTARIA,2,OESTE, ,324,5.53263,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
739, ,0, , ,640,3.981206,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
740,COMPLEMENTARIA,2,OESTE, ,325,343.614636,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
741,SECUNDARIA,5, , ,641,217.698618,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
742,PRINCIPAL,3, , ,642,2.302173,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
743,COMPLEMENTARIA,2,OESTE, ,326,9.296236,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
744,SECUNDARIA,13, , ,643,2004.176463,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
745,COMPLEMENTARIA,2,OESTE, ,327,29.856576,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
746, ,0, , ,328,8.649277,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
747,PRINCIPAL,6, , ,644,826.301971,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
748, ,0, , ,329,8.551023,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
749,COMPLEMENTARIA,33,ESTE, ,645,57.404652,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
750, ,0, , ,330,3.471311,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
751,SECUNDARIA,12, , ,646,2.4,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
752, ,0, , ,331,889.865745,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
753,COMPLEMENTARIA,9,OESTE, ,647,233.45445,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
754,COMPLEMENTARIA,8,OESTE, ,648,272.091941,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
755, ,0, , ,332,127.856744,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
756, ,0, , ,333,645.527079,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
757,PRINCIPAL,5, , ,649,749.586301,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
758, ,0, , ,334,539.327796,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
759, ,0, , ,335,3229.805398,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
760,PRINCIPAL,8, , ,650,117.524685,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
761,AISLADOS,999, , ,651,1599.314161,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
762, ,0, , ,336,198.598608,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
763, ,0, , ,337,761.703131,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
764,PRINCIPAL,2, , ,652,108.805934,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
765,PRINCIPAL,1, , ,338,246.851312,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
766,PRINCIPAL,2, , ,653,86.594705,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
767,PRINCIPAL,3, , ,654,163.489716,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
768,PRINCIPAL,4, , ,655,111.790674,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
769,PRINCIPAL,3, , ,656,6.175219,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
770,PRINCIPAL,3, , ,657,0.4,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
771,PRINCIPAL,3, , ,658,16.659002,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
772,PRINCIPAL,1, , ,659,2.34094,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
773,PRINCIPAL,1, , ,660,107.266426,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
774,PRINCIPAL,4, , ,661,352.926395,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
775,PRINCIPAL,4, , ,662,410.725932,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
776,PRINCIPAL,1, , ,663,295.88973,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
777,PRINCIPAL,7, , ,664,409.945449,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
778,PRINCIPAL,4, , ,665,378.66383,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
779,PRINCIPAL,8, , ,666,51.694707,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
780,PRINCIPAL,8, , ,667,59.953139,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
781,PRINCIPAL,1, , ,668,306.696243,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
782,PRINCIPAL,1, , ,669,79.076945,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
783,PRINCIPAL,6, , ,670,144.748578,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
784,PRINCIPAL,6, , ,671,120.113088,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
785,SECUNDARIA,3, , ,672,353.091523,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
786,SECUNDARIA,12, , ,673,288.91063,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
787,SECUNDARIA,10, , ,674,250.938686,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
788,SECUNDARIA,10, , ,675,399.857394,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
789,SECUNDARIA,18,PASARELA, ,676,69.350087,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
790,SECUNDARIA,17,JARDIN AMERICANO, ,677,617.907593,2014-10-04T21:28:16.304Z,Ayto.Sevilla,2014-10-04T21:28:16.304Z,Ayto.Sevilla
