CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,MOR,MONTEREY PARK,NORTHEAST,BUILT-OUT,2000s,2011,,10460,3148,765,0,5325,2617,0,0,2474,23,0,156,138,301,54,1,0,0,1,0,0,0,0,149,105,294,7,0,0,0,42,6,111,6,0,6,0,23,22,68,0,0,0,0,291,286,508,8,2,0,0,0,0,0,0,0,0,0,2,0,110,0,0,0,0,134,68,337,4,0,0,0,2434,2130,9032,39,0,1,2,334,804,578,1024,335,5156,5304,265,725,393,390,654,719,872,552,358,228,294,695,369,333,678,827,832,592,401,283,559,1420,762,723,1332,1546,1704,1144,759,511,3445033.13897000000,8682.36597248000
Residential,1,SAD,SADDLE RIDGE,NORTHEAST,DEVELOPING,2000s,2011,,13388,3532,1799,0,6341,2841,0,0,3124,99,0,63,179,0,67,0,0,0,0,0,0,0,0,57,11,140,6,0,0,0,56,8,148,4,3,4,0,97,76,309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,92,422,9,0,0,2,2990,2654,12369,68,62,2,0,175,569,593,1462,571,6695,6693,665,1239,425,377,1187,1370,750,426,205,51,660,1249,383,382,1408,1251,632,444,230,54,1325,2488,808,759,2595,2621,1382,870,435,105,5525636.97495000000,10066.14243260000
Residual Sub Area,4,03V,03V,NORTHEAST,N/A,OTHER,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141387.87691000000,7752.60085673000
Residential,1,RSN,REDSTONE,NORTHEAST,DEVELOPING,BUILDING OUT,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876767.39014000000,5572.70666299000
Residential,1,RAN,RANCHLANDS,NORTHWEST,BUILT-OUT,1960s/1970s,2011,,7529,3050,610,0,4209,2009,0,0,1469,271,0,285,958,0,67,0,0,0,0,0,0,0,2,246,46,493,37,0,0,0,57,7,97,4,0,6,0,263,182,632,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,932,489,2281,24,0,1,1,1443,1285,4026,25,0,0,0,619,1044,595,624,59,3695,3834,255,424,249,350,666,544,508,449,160,90,246,425,228,304,715,566,567,481,205,97,501,849,477,654,1381,1110,1075,930,365,187,2347533.57104000000,6574.45937641000
Residential,1,MCT,MCKENZIE TOWNE,SOUTHEAST,DEVELOPING,BUILDING OUT,2011,,15395,6368,1988,0,9159,5027,0,0,3558,563,0,1306,861,0,7,0,0,71,2,0,0,0,9,1099,779,1896,46,152,0,0,4,0,8,0,0,3,4,529,447,1254,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,350,8,0,2,1,833,645,1604,26,0,1,13,3460,3155,10283,61,23,1,73,1302,2189,1101,1292,103,7580,7815,819,977,250,364,2025,1658,754,407,169,157,832,930,262,418,2079,1520,743,496,239,296,1651,1907,512,782,4104,3178,1497,903,408,453,4824444.33495000000,10052.14901810000
Residential,1,COA,COACH HILL,WEST,BUILT-OUT,1980s/1990s,2011,,3194,1480,189,0,1743,1231,0,0,633,104,0,237,506,0,0,0,0,0,0,0,0,0,1,202,167,299,34,0,0,0,0,0,0,0,0,0,0,103,92,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,373,972,17,0,0,0,623,599,1719,10,0,0,0,429,535,214,222,17,1552,1642,84,147,98,95,214,220,246,245,122,81,67,140,86,98,245,256,274,250,145,81,151,287,184,193,459,476,520,495,267,162,1076091.99187000000,4831.20981807000
Residential,1,WSP,WEST SPRINGS,WEST,DEVELOPING,BUILDING OUT,2011,,7849,2731,1152,0,3898,2354,0,0,2069,182,0,0,479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,171,160,354,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,323,870,21,39,0,3,1967,1871,6624,42,56,1,0,324,677,491,984,82,3858,3991,438,752,198,126,431,991,546,249,93,34,435,705,202,138,561,1060,512,252,96,30,873,1457,400,264,992,2051,1058,501,189,64,4071173.00651000000,8272.16076155000
Industrial,2,SFH,SOUTH FOOTHILLS,SOUTHEAST,N/A,EMPLOYMENT,2011,Y,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638979.56582000000,7849.61487840000
Residual Sub Area,4,01C,01C,WEST,N/A,UNDEVELOPED,2011,,45,5,0,0,28,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,3,0,0,0,1,22,23,0,0,9,8,2,1,1,1,0,0,0,0,17,4,0,0,0,2,0,0,0,0,26,12,2,1,1,3,0,0,1991173.35954000000,7349.02714856000
Industrial,2,SKE,SKYLINE EAST,NORTHEAST,N/A,EMPLOYMENT,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554908.42752800000,3438.30333461000
Residential,1,HOU,HOUNSFIELD HEIGHTS/BRIAR HILL,CENTRE,BUILT-OUT,1950s,2011,,2927,1110,122,0,1130,771,0,0,677,0,0,369,33,0,28,0,0,0,2,0,1,0,1,347,216,543,21,0,0,0,21,0,33,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,568,0,0,0,0,32,31,54,1,0,0,1,618,524,1729,38,20,0,3,316,354,133,205,13,1361,1566,52,131,84,94,139,155,208,167,102,229,44,126,58,66,128,162,207,167,108,500,96,257,142,160,267,317,415,334,210,729,1178022.00319000000,4704.71261117000
Residential,1,COL,COLLINGWOOD,NORTHWEST,BUILT-OUT,1950s,2011,,2231,977,113,0,1148,698,0,0,731,96,0,121,5,0,22,0,0,2,0,0,0,0,0,97,11,156,24,0,0,0,13,2,21,5,0,4,0,88,55,191,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,14,0,0,0,0,707,629,1847,21,2,1,2,211,361,136,193,11,1134,1097,34,111,85,111,139,124,196,153,77,104,63,93,59,72,116,137,210,138,92,117,97,204,144,183,255,261,406,291,169,221,1558978.72551000000,5580.25059678000
Residential,1,SPH,SPRINGBANK HILL,WEST,DEVELOPING,BUILDING OUT,2011,,8388,3045,907,0,4284,2449,0,0,2270,174,0,513,85,0,2,0,0,0,0,1,0,0,1,491,249,809,19,0,2,0,2,0,6,0,0,0,1,154,148,272,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,82,61,177,3,0,0,6,2131,1991,7122,52,72,9,1,468,791,547,965,90,4141,4247,366,714,301,208,455,867,696,330,151,53,327,648,275,243,569,970,667,299,180,69,693,1362,576,451,1024,1837,1363,629,331,122,6344592.17495000000,10406.29546070000
Residential,1,KIN,KINGSLAND,SOUTH,BUILT-OUT,1950s,2011,,4418,2378,224,0,2572,791,0,0,664,192,0,1258,189,0,74,0,0,0,0,0,1,0,4,1182,112,1873,72,0,0,0,61,0,103,6,0,7,1,181,38,460,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,184,108,426,5,0,0,0,641,533,1555,21,0,2,1,931,785,310,203,21,2277,2141,94,146,93,190,542,382,392,236,102,100,93,152,87,191,475,323,330,204,113,173,187,298,180,381,1017,705,722,440,215,273,1327745.98662000000,4886.85232711000
Industrial,2,GBP,GLENDEER BUSINESS PARK,SOUTH,N/A,EMPLOYMENT,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263720.83672100000,2325.65660336000
Industrial,2,MLI,MAYLAND,NORTHEAST,N/A,EMPLOYMENT,2011,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227207.22151000000,5751.14173476000
Residential,1,CAS,CASTLERIDGE,NORTHEAST,BUILT-OUT,1980s/1990s,2011,,6098,1968,584,0,2972,1167,0,0,1459,226,0,120,0,0,163,0,0,0,0,0,0,0,0,115,0,209,5,0,0,0,128,7,302,16,0,19,0,220,128,738,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,1032,4849,70,1,1,0,262,438,379,578,193,3086,3012,225,494,192,248,503,542,477,265,106,34,224,459,229,235,536,484,417,261,111,56,449,953,421,483,1039,1026,894,526,217,90,1212142.08070000000,4570.77495815000
Residential,1,SOC,SOUTH CALGARY,CENTRE,BUILT-OUT,INNER CITY,2011,,3642,2239,217,0,2515,935,0,0,650,229,102,801,299,0,141,1,15,0,0,1,0,0,1,708,265,1098,39,39,14,1,94,3,145,18,0,28,0,205,149,465,10,14,0,0,0,0,0,0,0,0,0,87,12,139,11,4,4,0,12,3,57,1,0,4,0,258,110,446,23,6,12,6,588,393,1292,47,7,2,17,862,731,206,141,12,1913,1729,102,89,54,188,602,358,271,183,45,21,74,86,62,168,580,269,254,147,57,32,176,175,116,356,1182,627,525,330,102,53,885510.67427700000,4859.69803270000
Residential,1,BDO,BONAVISTA DOWNS,SOUTH,BUILT-OUT,1960s/1970s,2011,,947,370,61,0,578,314,0,0,368,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,364,314,942,4,0,0,1,49,163,77,73,4,498,449,25,52,27,24,73,87,88,75,36,11,26,41,25,24,55,80,87,65,34,12,51,93,52,48,128,167,175,140,70,23,537815.50458900000,3363.76931243000
Residential,1,EAG,EAGLE RIDGE,SOUTH,BUILT-OUT,1960s/1970s,2011,,443,110,9,0,85,94,0,0,97,0,0,11,0,0,0,0,0,0,2,0,0,0,0,10,10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,0,0,0,0,0,0,0,0,0,0,85,84,229,12,0,0,2,19,45,7,22,4,222,221,2,16,8,8,12,19,40,23,38,56,5,15,7,11,14,15,31,33,45,45,7,31,15,19,26,34,71,56,83,101,371978.39397200000,3865.86172439000
Residential,1,AUB,AUBURN BAY,SOUTHEAST,DEVELOPING,BUILDING OUT,2011,,5769,2278,1039,0,3301,1718,0,0,1843,182,1,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,149,123,340,5,22,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,133,108,220,11,107,0,20,1644,1486,5208,35,143,1,0,219,562,452,635,59,2949,2820,459,431,94,142,805,670,229,96,20,3,439,369,103,138,844,598,204,98,21,6,898,800,197,280,1649,1268,433,194,41,9,4523299.13920000000,8406.73030503000
Residential,1,SVO,SILVERADO,SOUTH,DEVELOPING,BUILDING OUT,2011,,4337,1691,562,0,2595,1308,0,0,1475,120,1,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,119,110,344,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,92,75,191,2,0,0,21,1291,1123,3798,19,142,2,0,159,526,372,401,46,2169,2168,238,256,132,133,616,424,235,99,28,8,236,272,110,137,629,412,231,91,37,13,474,528,242,270,1245,836,466,190,65,21,5111701.45367000000,9627.47505659000
Residential,1,CAM,CAMBRIAN HEIGHTS,CENTRE,BUILT-OUT,1950s,2011,,2039,928,148,0,1078,538,0,0,607,135,36,16,56,0,77,0,0,1,0,0,0,0,0,15,0,17,1,0,0,0,53,0,80,9,0,15,0,117,31,272,13,0,5,0,0,0,0,0,0,0,0,34,0,52,2,0,0,0,0,0,0,1,0,0,0,55,0,151,1,0,0,0,580,507,1467,26,0,1,1,204,337,141,164,8,1028,1011,71,104,44,67,155,162,185,108,54,78,46,101,66,68,141,144,188,96,68,93,117,205,110,135,296,306,373,204,122,171,864001.18381800000,5162.65214973000
Residential,1,MPK,MARLBOROUGH PARK,NORTHEAST,BUILT-OUT,1960s/1970s,2011,,8278,3035,668,0,4391,2114,0,0,2058,76,0,58,630,0,213,0,0,0,0,0,0,0,0,57,40,75,1,0,0,0,153,14,296,44,0,16,0,68,30,161,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,399,1634,26,0,0,1,1992,1631,6112,62,0,3,0,497,959,547,686,185,4245,4033,269,505,282,303,649,646,736,478,282,95,249,543,286,269,613,587,632,462,264,128,518,1048,568,572,1262,1233,1368,940,546,223,2487253.59045000000,6281.98092578000
Residential,1,RED,RED CARPET,EAST,BUILT-OUT,1960s/1970s,2011,,1630,917,68,0,908,694,0,0,0,0,0,400,0,517,0,0,0,0,0,0,0,0,0,387,282,632,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,412,998,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,347,100,54,8,841,789,31,43,25,35,127,140,188,130,82,40,27,51,25,44,112,125,154,119,89,43,58,94,50,79,239,265,342,249,171,83,556460.83952400000,3605.66952617000
Residential,1,SHN,SHAWNESSY,SOUTH,BUILT-OUT,1980s/1990s,2011,,9315,3296,573,0,5302,2740,0,0,2682,66,0,257,254,0,35,0,0,0,1,0,1,0,0,234,155,393,20,0,3,0,28,3,49,1,0,6,0,66,66,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,76,0,0,0,0,248,177,539,5,0,1,0,2654,2339,8141,28,0,0,2,519,1049,644,867,153,4735,4580,232,612,390,378,654,705,891,528,207,138,214,515,374,317,537,749,886,524,249,215,446,1127,764,695,1191,1454,1777,1052,456,353,3657528.65429000000,9865.91581925000
Residential,1,TEM,TEMPLE,NORTHEAST,BUILT-OUT,1960s/1970s,2011,,10580,3637,962,0,5461,2473,0,0,2303,610,0,118,426,0,178,0,0,1,0,1,0,0,0,103,0,210,15,0,0,1,137,12,291,15,0,25,0,590,355,1697,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,404,249,1125,20,1,1,1,2219,1856,7255,75,0,8,2,471,1073,709,931,270,5351,5229,410,676,379,438,775,846,811,669,254,93,368,680,355,385,850,799,784,642,241,125,778,1356,734,823,1625,1645,1595,1311,495,218,2624812.82014000000,6496.64397910000
Residential,1,SOW,SOUTHWOOD,SOUTH,BUILT-OUT,1960s/1970s,2011,,5965,2654,403,0,3376,1554,0,0,1375,290,32,334,520,0,101,1,0,1,0,0,0,0,1,309,110,560,22,0,2,0,64,4,109,8,0,29,0,267,97,672,23,0,0,0,0,0,0,0,0,0,0,31,15,45,1,0,0,0,2,0,6,0,0,0,0,492,176,1196,28,0,0,0,1340,1152,3377,32,1,2,2,631,976,426,430,42,3031,2934,153,282,152,271,555,504,493,278,190,153,175,246,131,230,482,471,465,283,240,211,328,528,283,501,1037,975,958,561,430,364,2661115.80570000000,6583.13454500000
Residential,1,BRA,BRAESIDE,SOUTH,BUILT-OUT,1960s/1970s,2011,,5978,2545,372,0,3393,1953,0,0,1401,76,0,160,900,0,8,0,0,0,0,0,0,0,0,139,99,214,21,0,0,0,7,1,13,0,0,1,0,71,54,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,879,537,1840,20,0,0,0,1382,1262,3772,18,0,1,0,590,949,456,448,35,2964,3014,140,322,207,222,402,473,488,371,234,105,145,275,175,182,409,505,541,382,254,146,285,597,382,404,811,978,1029,753,488,251,1960856.58504000000,5660.81639240000
Industrial,2,GTI,GOLDEN TRIANGLE,EAST,N/A,EMPLOYMENT,2011,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510543.87053900000,3196.11473765000
Industrial,2,EFI,EASTFIELD,EAST,N/A,EMPLOYMENT,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126948.71938000000,4650.07937943000
Industrial,2,BUR,BURNS INDUSTRIAL,CENTRE,N/A,EMPLOYMENT,2011,,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,10,1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,2898941.24736000000,9626.05486622000
Industrial,2,MER,MERIDIAN,NORTHEAST,N/A,EMPLOYMENT,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382365.49136000000,5945.49283239000
Industrial,2,VAF,VALLEYFIELD,EAST,N/A,EMPLOYMENT,2011,Y,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200377.91087000000,5091.86262209000
Industrial,2,STD,STARFIELD,EAST,N/A,EMPLOYMENT,2011,Y,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348196.75676000000,8621.75046141000
Residential,1,SHW,SHERWOOD,NORTH,DEVELOPING,2000s,2011,,2109,681,216,0,1127,538,0,0,680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,590,538,2108,36,50,0,0,27,116,129,274,45,1106,1003,85,170,114,66,159,228,186,72,21,5,84,153,75,64,163,224,149,62,21,8,169,323,189,130,322,452,335,134,42,13,2392984.80260000000,6450.11277828000
Residential,1,CIT,CITADEL,NORTHWEST,BUILT-OUT,1980s/1990s,2011,,10171,3479,852,0,5611,3062,0,0,2821,0,0,224,431,0,3,0,0,0,0,0,0,0,0,220,157,380,4,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,364,958,8,0,0,3,2785,2540,8827,32,0,1,0,481,996,695,1138,121,4944,5227,317,816,362,320,649,911,882,417,194,76,333,823,373,327,705,1010,913,452,191,100,650,1639,735,647,1354,1921,1795,869,385,176,2735627.51686000000,7856.59952813000
Residential,1,NHV,NORTH HAVEN,NORTH,BUILT-OUT,1960s/1970s,2011,,2282,987,136,0,1142,663,0,0,605,204,0,70,86,0,22,0,0,0,0,0,0,0,2,49,2,52,4,15,0,0,15,2,26,5,0,2,0,193,106,469,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,198,3,0,0,0,594,553,1537,10,1,0,0,201,380,180,155,18,1106,1176,55,111,64,84,149,125,185,136,112,85,54,104,59,73,157,138,214,127,147,103,109,215,123,157,306,263,399,263,259,188,845599.29442900000,4110.69209099000
Residential,1,ARB,ARBOUR LAKE,NORTHWEST,BUILT-OUT,1980s/1990s,2011,,10762,3905,645,0,5063,3374,0,0,2666,174,0,683,61,308,12,0,0,0,1,0,0,0,0,656,522,1072,27,0,0,0,10,3,19,1,0,1,0,169,162,313,5,0,0,0,289,286,480,19,0,0,0,0,0,0,0,0,0,0,1,0,118,0,0,0,0,57,34,164,4,0,0,0,2608,2367,8596,58,0,0,1,675,1241,626,1117,131,5209,5553,243,758,451,318,539,789,922,532,337,320,241,787,418,303,551,952,883,568,408,442,484,1545,869,621,1090,1741,1805,1100,745,762,4378159.39860000000,8677.88623344000
Residential,1,APP,APPLEWOOD PARK,EAST,BUILT-OUT,2000s,2011,,6404,2073,566,0,3584,1398,0,0,1369,20,0,485,132,0,67,0,0,0,0,0,0,0,0,447,149,796,38,0,0,0,50,3,113,10,0,7,0,20,14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,54,434,11,0,0,0,1349,1178,4995,18,1,1,0,307,498,387,595,200,3260,3144,210,477,251,271,495,556,590,263,118,29,230,447,223,242,510,565,512,249,107,59,440,924,474,513,1005,1121,1102,512,225,88,1562996.92405000000,5625.05870297000
Residual Sub Area,4,05C,05C,NORTHEAST,N/A,OTHER,2011,,14,6,0,0,9,2,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,2,1,2,1,0,9,5,0,0,1,1,1,2,2,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,3,3,3,3,0,0,1877716.73173000000,7600.69980220000
