CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,SOV,SOUTHVIEW,EAST,BUILT-OUT,2000s,2014,,1815,926,111,0,0,430,0,0,585,25,46,110,54,0,105,0,0,0,1,0,0,0,0,10,0,20,4,0,96,2,81,2,148,15,0,7,0,23,5,66,2,0,0,0,0,0,0,0,0,0,0,44,1,53,2,0,0,0,1,0,57,0,0,0,0,54,0,126,0,0,0,2,565,422,1345,17,1,0,1,220,304,135,106,13,934,881,34,61,32,49,155,160,160,136,81,66,64,59,31,62,147,118,104,123,81,92,98,120,63,111,302,278,264,259,162,158,1591747.658,5836.833363
Residential,1,CFC,CFB - CURRIE,WEST,BUILT-OUT,2000s,2014,,414,181,67,0,0,146,0,0,108,0,0,0,67,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,57,129,0,7,0,1,91,88,276,5,11,0,1,39,44,24,44,4,216,198,30,29,10,10,21,56,41,17,2,0,23,28,13,3,29,52,32,14,3,1,53,57,23,13,50,108,73,31,5,1,1094641.124,5088.959878
Residential,1,LMR,LOWER MOUNT ROYAL,CENTRE,BUILT-OUT,2000s,2014,,3319,2414,86,0,0,665,0,0,53,18,0,2209,101,0,31,0,0,0,1,0,1,0,2,2023,550,2825,77,107,0,0,28,1,48,2,0,1,0,17,17,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,108,0,0,0,0,101,78,191,0,0,0,2,45,19,104,4,1,1,2,1412,662,96,42,4,1725,1594,42,22,25,95,649,399,189,139,71,94,33,20,16,161,678,333,147,107,68,31,75,42,41,256,1327,732,336,246,139,125,282657.3177,2856.123902
Residential,1,DRN,DEER RUN,SOUTH,BUILT-OUT,2000s,2014,,5335,2113,376,0,0,1630,0,0,1562,117,0,216,206,0,12,0,0,0,0,0,0,0,0,203,0,317,13,0,0,0,11,2,20,1,0,0,0,116,85,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197,84,392,8,0,0,0,1550,1459,4276,12,0,0,0,373,844,391,430,39,2684,2651,141,265,163,205,371,368,386,500,235,50,178,235,151,178,355,344,443,512,202,53,319,500,314,383,726,712,829,1012,437,103,1868209.549,10643.2633
Residential,1,BYV,BAYVIEW,SOUTH,BUILT-OUT,2000s,2014,,669,248,42,0,0,235,0,0,212,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,57,1,0,0,0,208,200,612,3,1,0,0,34,100,41,59,9,334,335,19,51,16,24,7,35,47,56,38,41,7,41,33,12,10,40,53,47,47,45,26,92,49,36,17,75,100,103,85,86,423974.8002,4299.265601
Residential,1,HIL,HILLHURST,CENTRE,BUILT-OUT,2000s,2014,,6497,3584,447,0,0,1214,0,0,1010,265,99,1940,94,0,163,1,8,1,1,0,2,0,0,1615,251,2814,33,87,205,2,143,11,221,9,2,7,0,253,199,675,8,2,2,0,0,0,0,0,0,0,1,97,3,121,1,0,0,1,11,2,197,1,0,0,0,88,42,186,2,4,0,6,934,706,2283,33,27,10,13,1164,1261,313,385,18,3170,3327,170,237,284,481,663,477,356,332,128,42,212,240,265,518,730,487,363,310,130,72,382,477,549,999,1393,964,719,642,258,114,2068839.21,6746.1304
Residential,1,SCE,SCENIC ACRES,NORTHWEST,BUILT-OUT,2000s,2014,,8595,2923,393,0,0,2776,0,0,2667,162,0,0,75,0,5,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,5,1,8,0,0,0,0,160,158,269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,203,0,0,1,0,73,69,144,2,0,0,1,2647,2548,7971,17,0,2,14,307,1024,590,896,81,4340,4255,154,497,350,431,365,395,708,834,352,254,149,425,321,337,332,442,842,783,347,277,303,922,671,768,697,837,1550,1617,699,531,4344000.768,10809.68356
Residential,1,GDL,GLENDALE,WEST,BUILT-OUT,2000s,2014,,2739,1112,179,0,0,855,0,0,959,0,0,108,24,0,21,0,0,0,0,0,0,0,0,106,0,170,2,0,0,0,14,2,24,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,38,2,0,1,2,927,833,2507,25,5,0,0,250,363,185,244,26,1405,1334,78,153,95,108,180,195,218,220,84,74,73,162,64,74,149,205,224,198,76,109,151,315,159,182,329,400,442,418,160,183,1363685.724,5283.959352
Residential,1,WBN,WOODBINE,SOUTH,BUILT-OUT,2000s,2014,,9162,3371,585,0,0,2987,0,0,2930,82,0,0,342,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,26,2,0,0,0,81,60,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,239,769,6,0,1,0,2889,2686,8168,35,0,6,0,398,1306,723,807,86,4563,4599,214,503,327,334,552,547,673,852,447,114,268,466,294,270,516,622,787,851,389,136,482,969,621,604,1068,1169,1460,1703,836,250,3180406.552,9477.649051
Residential,1,DNW,DOWNTOWN WEST END,CENTRE,BUILT-OUT,2000s,2014,,2287,1627,102,0,0,554,0,0,4,0,0,1620,0,0,0,0,1,0,0,0,2,0,158,1401,554,2265,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,3,731,523,108,41,1,1189,1098,31,24,14,52,366,214,192,168,90,38,62,25,10,79,338,186,153,149,63,33,93,49,24,131,704,400,345,317,153,71,364534.7694,2809.59153
Residential,1,MCT,MCKENZIE TOWNE,SOUTHEAST,DEVELOPING,2000s,2014,,17737,7090,2078,0,0,5575,0,0,3660,639,0,1494,1205,0,11,0,0,79,2,0,0,0,5,1440,942,2486,48,0,1,1,9,0,13,1,0,0,0,630,522,1542,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,3,388,5,1,0,9,1127,870,2219,32,37,0,1,3608,3238,11089,46,5,0,81,1543,2463,1244,1489,148,8732,9005,771,1227,337,368,2072,1895,882,560,282,338,971,1156,318,406,2146,1845,888,657,369,249,1742,2383,655,774,4218,3740,1770,1217,651,587,4824444.335,10052.14902
Residential,1,HID,HIDDEN VALLEY,NORTH,BUILT-OUT,2000s,2014,,11874,3867,932,0,0,3454,0,0,3441,132,0,0,274,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,44,1,0,0,0,130,108,285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,217,590,5,0,0,1,3421,3129,10955,19,0,0,0,415,1076,823,1374,151,5980,5894,350,1026,537,356,722,909,1159,596,241,84,401,855,469,318,721,1057,1133,588,234,118,751,1881,1006,674,1443,1966,2292,1184,475,202,4305260.514,10296.69131
Residential,1,TAR,TARADALE,NORTHEAST,DEVELOPING,2000s,2014,,18681,4916,2188,0,0,3480,0,0,3307,212,0,380,438,0,579,0,0,0,0,0,0,0,1,361,173,1003,18,0,0,0,511,39,1452,22,0,46,0,211,172,778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,325,1342,6,0,0,2,3280,2771,14106,18,2,5,0,283,775,1033,1960,744,9430,9251,854,1751,595,542,1989,1665,1012,604,338,80,967,1554,574,542,2148,1566,850,612,339,99,1821,3305,1169,1084,4137,3231,1862,1216,677,179,2843884.783,6846.378992
Residential,1,RUN,RUNDLE,NORTHEAST,BUILT-OUT,2000s,2014,,11542,3814,1024,0,0,2237,0,0,2226,173,0,0,1111,0,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239,26,544,41,1,21,0,170,118,425,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1081,335,3159,14,14,0,0,2180,1758,7414,39,4,3,1,490,1116,725,994,345,5810,5732,352,669,388,466,960,1087,762,594,389,143,505,648,380,431,942,986,677,620,378,165,857,1317,768,897,1902,2073,1439,1214,767,308,2641185.592,6500.507227
Residential,1,BRI,BRIDLEWOOD,SOUTH,BUILT-OUT,2000s,2014,,12588,4205,1317,0,0,3343,0,0,2864,305,3,792,204,0,37,0,0,0,0,0,0,0,1,785,438,1658,6,0,0,0,34,4,71,1,0,2,1,301,264,755,3,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,194,149,548,10,0,0,1,2821,2485,9545,40,1,1,0,592,1159,861,1294,232,6162,6426,474,1025,380,351,1065,1355,810,420,213,69,566,1024,373,340,1209,1315,801,451,283,64,1040,2049,753,691,2274,2670,1611,871,496,133,3236845.594,7128.470922
Residential,1,QLD,QUEENSLAND,SOUTH,BUILT-OUT,2000s,2014,,4984,1905,360,0,0,1464,0,0,1169,222,0,60,391,0,63,0,0,0,0,0,0,0,0,60,50,116,0,0,0,0,55,5,124,4,1,3,0,220,141,575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,256,922,8,0,0,0,1162,1012,3247,7,0,0,0,340,687,385,418,50,2481,2503,153,244,157,176,416,388,403,302,171,71,162,258,148,186,390,360,383,342,187,87,315,502,305,362,806,748,786,644,358,158,1556378.377,4982.197345
Residential,1,WOO,WOODLANDS,SOUTH,BUILT-OUT,2000s,2014,,6237,2409,434,0,0,1746,0,0,1531,121,0,163,579,0,14,0,0,0,0,1,0,0,1,146,0,316,16,0,0,0,13,3,21,1,0,0,0,118,90,305,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,0,0,0,0,561,251,1295,18,0,0,0,1515,1402,4239,16,0,0,1,358,943,520,478,55,3079,3158,171,413,222,200,390,377,464,473,260,109,188,335,186,195,395,454,508,505,273,119,359,748,408,395,785,831,972,978,533,228,2800205.818,8321.723619
Residential,1,OAK,OAKRIDGE,SOUTH,BUILT-OUT,2000s,2014,,5650,2290,333,0,0,1973,0,0,1706,144,0,35,402,0,3,0,0,0,0,0,0,0,0,34,29,53,1,0,0,0,3,0,3,0,0,0,0,133,87,255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,386,270,770,15,0,0,1,1675,1587,4569,30,0,0,0,419,920,373,485,34,2772,2878,126,290,167,225,264,312,398,457,382,151,142,286,169,174,281,351,441,494,399,141,268,576,336,399,545,663,839,951,781,292,2419705.085,6362.792836
Residential,1,MAF,MAYFAIR,CENTRE,BUILT-OUT,2000s,2014,,473,156,24,0,0,149,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,149,473,2,1,0,0,16,51,26,53,7,222,251,6,40,17,15,6,20,38,49,11,20,8,48,20,20,11,30,32,47,9,26,14,88,37,35,17,50,70,96,20,46,305022.3862,2369.508504
Residential,1,SOW,SOUTHWOOD,SOUTH,BUILT-OUT,2000s,2014,,6357,2661,491,0,0,1488,0,0,1374,288,33,334,520,0,110,1,0,1,0,0,0,0,0,302,94,564,8,0,24,0,85,1,139,8,0,17,0,281,87,751,7,0,0,0,0,0,0,0,0,0,0,33,3,51,0,0,0,0,1,0,2,1,0,0,0,509,152,1294,7,0,4,1,1349,1151,3556,24,0,0,2,571,983,487,457,62,3184,3173,181,297,170,241,648,528,478,299,174,168,225,292,139,203,629,497,453,300,229,206,406,589,309,444,1277,1025,931,599,403,374,2661115.806,6583.134545
Residential,1,RDL,ROSEDALE,CENTRE,BUILT-OUT,2000s,2014,,1579,633,118,0,0,468,0,0,575,0,0,36,4,0,17,0,0,0,0,1,0,0,0,36,4,47,0,0,0,0,9,1,11,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,4,1,11,0,0,0,3,532,462,1503,21,19,0,1,102,187,140,140,13,767,812,36,91,45,45,71,104,121,155,84,15,71,99,50,53,59,119,141,134,64,22,107,190,95,98,130,223,262,289,148,37,666250.7517,3717.750733
Residential,1,KCA,KINCORA,NORTH,DEVELOPING,2000s,2014,,5398,1808,725,0,0,1535,0,0,1470,87,0,99,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,74,73,173,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,103,239,3,30,0,2,1444,1359,4986,13,10,1,0,106,427,386,618,100,2669,2729,267,447,118,107,429,624,384,186,86,21,305,438,135,130,459,634,327,186,86,29,572,885,253,237,888,1258,711,372,172,50,2270992.648,7019.004604
Residential,1,ARB,ARBOUR LAKE,NORTHWEST,BUILT-OUT,2000s,2014,,10987,3931,587,0,0,3357,0,0,2683,174,0,683,61,307,22,0,0,0,1,0,0,0,0,667,504,1089,16,0,0,0,20,2,30,2,0,0,0,172,157,335,2,0,0,0,298,290,483,9,0,0,0,0,0,0,0,0,0,0,1,0,115,0,0,0,0,59,32,168,2,0,0,0,2658,2372,8767,23,1,1,1,705,1224,703,1097,146,5321,5666,212,707,437,389,554,756,918,629,361,358,270,702,433,339,561,862,968,621,416,494,482,1409,870,728,1115,1618,1886,1250,777,852,4378159.399,8677.886233
Residential,1,APP,APPLEWOOD PARK,EAST,BUILT-OUT,2000s,2014,,6864,2228,594,0,0,1350,0,0,1369,20,0,615,132,0,92,0,0,0,0,0,0,0,0,603,131,1031,12,0,0,0,69,10,170,5,0,18,0,20,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,46,504,2,0,0,1,1349,1151,5093,19,0,0,0,393,543,389,622,224,3485,3379,252,448,275,286,541,555,559,350,158,61,224,414,241,267,542,615,526,322,163,65,476,862,516,553,1083,1170,1085,672,321,126,1580426.88,5663.746873
Residential,1,WGT,WESTGATE,WEST,BUILT-OUT,2000s,2014,,3219,1335,187,0,0,946,0,0,915,53,0,141,187,0,38,0,0,0,0,0,1,0,0,140,54,240,1,0,0,0,32,5,45,5,0,1,0,52,26,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,0,0,0,179,49,428,8,0,0,0,888,812,2339,18,8,1,1,269,519,227,262,15,1554,1665,79,183,76,96,234,279,255,200,83,69,73,175,74,109,223,308,267,221,119,96,152,358,150,205,457,587,522,421,202,165,1150950.803,4551.830992
Residential,1,ERL,ERLTON,CENTRE,BUILT-OUT,2000s,2014,,1210,721,47,0,0,441,0,0,126,44,0,403,101,0,46,0,0,1,0,0,0,0,0,386,263,626,16,0,1,0,36,1,59,6,0,4,0,43,18,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,99,83,182,2,0,0,1,116,76,244,7,2,0,1,283,298,74,25,1,641,569,22,20,10,38,196,113,94,96,34,18,19,13,7,28,164,98,95,90,33,22,41,33,17,66,360,211,189,186,67,40,505378.0322,4099.689273
Residential,1,MRT,MARTINDALE,NORTHEAST,BUILT-OUT,2000s,2014,,14761,4062,1674,0,0,2962,0,0,3540,52,0,0,148,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273,19,777,13,0,35,0,52,32,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,127,356,1,0,0,3,3478,2784,13446,57,0,2,0,316,701,753,1618,562,7527,7234,642,1239,498,497,1386,1353,963,556,309,84,698,1113,461,406,1468,1200,875,569,335,109,1340,2352,959,903,2854,2553,1838,1125,644,193,2688038.558,6584.847403
Residential,1,NOL,NOLAN HILL,NORTH,DEVELOPING,2000s,2014,,550,258,72,0,0,190,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,196,190,550,3,47,0,0,21,79,43,48,5,283,267,30,31,21,12,100,51,26,12,0,0,36,29,8,7,94,52,28,9,3,1,66,60,29,19,194,103,54,21,3,1,2056832.257,5921.74639
Residential,1,COA,COACH HILL,WEST,BUILT-OUT,2000s,2014,,3303,1480,210,0,0,1225,0,0,633,104,0,237,506,0,0,0,0,0,0,0,0,0,1,223,165,346,12,0,1,0,0,0,0,0,0,0,0,103,92,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,368,976,14,0,9,1,624,600,1772,7,0,1,0,401,555,223,236,18,1581,1722,89,157,85,113,223,232,209,247,143,83,94,168,62,92,256,256,256,271,159,108,183,325,147,205,479,488,465,518,302,191,1075398.993,4839.740507
Residential,1,DIA,DIAMOND COVE,SOUTH,BUILT-OUT,2000s,2014,,713,271,29,0,0,263,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,263,713,0,0,0,0,25,135,55,51,5,358,355,15,34,21,19,24,26,50,103,53,13,10,29,18,21,30,27,59,116,24,21,25,63,39,40,54,53,109,219,77,34,488938.0063,5268.839852
Residential,1,THO,THORNCLIFFE,NORTH,BUILT-OUT,2000s,2014,,8838,3851,704,0,0,2167,0,0,2051,375,0,332,815,0,278,0,0,0,0,0,0,0,3,313,20,466,12,0,4,1,204,9,332,37,0,36,1,364,165,960,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,309,2227,20,0,0,3,2002,1664,4853,43,0,3,0,949,1355,695,591,88,4405,4433,257,441,201,295,790,659,644,555,313,250,334,401,202,256,697,685,639,540,334,345,591,842,403,551,1487,1344,1283,1095,647,595,3270199.628,8229.092149
Residential,1,ROC,ROCKY RIDGE,NORTHWEST,DEVELOPING,2000s,2014,,8182,3082,753,0,0,2564,0,0,1781,196,0,490,612,0,2,0,0,0,1,0,0,0,0,470,316,720,17,0,3,0,2,1,4,0,0,0,0,193,169,461,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156,0,0,0,1,593,442,1206,11,4,3,4,1730,1636,5635,20,27,0,1,610,1013,512,758,96,3928,4254,272,573,234,202,559,683,615,372,220,198,322,557,188,228,556,810,611,424,257,301,594,1130,422,430,1115,1493,1226,796,477,499,2805897.973,6955.043358
Residential,1,FHT,FOREST HEIGHTS,EAST,BUILT-OUT,2000s,2014,,6511,2250,490,0,0,1273,0,0,945,460,0,30,577,0,237,0,0,0,1,0,0,0,0,30,0,43,0,0,0,0,189,9,362,31,0,17,1,442,241,1387,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,254,0,0,0,1,563,303,1652,13,0,0,1,924,720,2813,19,0,1,1,391,635,459,518,146,3339,3172,185,388,189,245,559,581,520,313,156,203,239,394,179,201,506,457,420,287,219,270,424,782,368,446,1065,1038,940,600,375,473,1502426.841,5192.344254
Residential,1,COV,COVENTRY HILLS,NORTH,BUILT-OUT,2000s,2014,,16941,5535,1837,0,0,4760,0,0,5086,185,0,0,223,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,94,2,0,2,0,184,129,527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,146,115,327,0,74,1,1,5022,4506,15993,51,8,4,0,450,1631,1162,1878,268,8539,8402,730,1523,545,395,1555,1875,1088,543,216,69,782,1394,429,371,1647,1890,1000,567,248,74,1512,2917,974,766,3202,3765,2088,1110,464,143,4083748.225,9302.414851
Residential,1,DOV,DOVER,EAST,BUILT-OUT,2000s,2014,,11024,4869,756,0,0,2800,0,0,2077,789,0,1148,549,0,306,0,0,0,0,0,0,0,1,1086,347,1587,50,11,0,0,261,14,450,33,0,12,0,779,394,2239,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,537,368,1326,11,0,0,0,2050,1677,5422,27,0,0,0,1502,1628,718,700,165,5728,5296,314,579,257,346,988,901,933,752,444,214,333,511,241,333,845,733,766,768,507,259,647,1090,498,679,1833,1634,1699,1520,951,473,4152108.959,9281.340431
Residential,1,CRE,CRESCENT HEIGHTS,CENTRE,BUILT-OUT,2000s,2014,,6235,3615,400,0,0,1366,0,0,1130,88,11,1984,244,0,150,0,5,2,1,0,0,0,1,1899,450,2890,82,0,2,0,114,4,163,21,0,15,0,72,39,165,4,11,1,0,0,0,0,0,0,0,0,11,1,19,0,0,0,1,7,2,150,0,0,0,2,228,127,419,11,3,0,7,1039,743,2429,68,10,6,8,1521,1276,355,200,18,3005,3230,122,136,72,231,889,593,391,307,151,113,227,126,80,231,883,644,362,310,147,220,349,262,152,462,1772,1237,753,617,298,333,1625196.561,5793.768613
Residential,1,LKB,LAKE BONAVISTA,SOUTH,BUILT-OUT,2000s,2014,,10502,4106,555,0,0,3505,0,0,3272,0,0,831,0,0,0,1,0,0,1,0,1,0,9,806,454,1148,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,201,0,0,0,0,0,0,0,0,0,0,1,3203,3051,9153,59,7,2,3,828,1495,671,935,83,5198,5304,221,600,367,399,437,611,753,807,573,430,222,544,345,359,420,654,778,799,610,573,443,1144,712,758,857,1265,1531,1606,1183,1003,5205641.636,9330.206833
Residential,1,DDG,DOUGLASDALE/GLEN,SOUTHEAST,BUILT-OUT,2000s,2014,,12952,4639,1100,0,0,4030,0,0,3917,144,0,321,251,0,3,0,0,3,0,0,0,0,0,320,53,618,1,0,0,0,3,0,5,0,0,0,0,142,141,227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,2,233,160,471,4,11,1,1,3873,3676,11629,32,9,2,3,483,1883,829,1214,163,6202,6750,325,763,490,401,658,847,1167,864,519,168,639,763,460,330,691,1161,1204,861,480,161,964,1526,950,731,1349,2008,2371,1725,999,329,6437736.909,12995.06812
Residential,1,SOM,SOMERSET,SOUTH,BUILT-OUT,2000s,2014,,8751,3144,658,0,0,2448,0,0,2178,0,0,784,169,0,13,0,0,0,0,0,0,0,0,768,407,1471,13,0,3,0,13,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,120,298,2,0,0,1,2162,1919,6954,15,0,0,0,574,932,627,869,108,4333,4418,257,603,362,255,568,862,746,379,184,117,255,613,270,238,555,906,743,383,249,206,512,1216,632,493,1123,1768,1489,762,433,323,2344430.579,6896.035867
Residential,1,RAN,RANCHLANDS,NORTHWEST,BUILT-OUT,2000s,2014,,7926,3059,750,0,0,1963,0,0,1469,271,0,285,958,0,76,0,0,0,0,0,0,0,1,282,34,610,2,0,0,0,69,8,125,7,0,0,0,268,185,702,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,465,2325,27,0,2,0,1454,1271,4164,15,0,0,0,601,1008,650,656,86,3870,4056,280,433,273,327,758,558,507,420,219,95,337,433,208,311,760,613,560,488,234,112,617,866,481,638,1518,1171,1067,908,453,207,2347533.571,6574.459376
Residential,1,SAN,SANDSTONE VALLEY,NORTH,BUILT-OUT,2000s,2014,,6190,2126,321,0,0,1834,0,0,1680,44,0,0,385,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,31,2,0,2,0,44,24,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,319,806,4,0,0,0,1662,1488,5224,16,2,0,0,260,710,433,600,97,3077,3113,127,301,221,275,384,353,528,532,228,128,119,284,208,248,319,374,604,559,240,158,246,585,429,523,703,727,1132,1091,468,286,1800387.386,5467.204272
Residential,1,WLD,WILDWOOD,WEST,BUILT-OUT,2000s,2014,,2700,1058,159,0,0,913,0,0,1026,17,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,13,3,0,1,0,14,5,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,988,907,2654,28,10,0,1,167,373,185,270,17,1363,1337,68,166,99,105,118,187,224,200,122,74,63,164,76,73,136,198,220,194,118,95,131,330,175,178,254,385,444,394,240,169,2566063.542,8641.188882
Residential,1,MLR,MILLRISE,SOUTH,BUILT-OUT,2000s,2014,,7052,2641,476,0,0,2057,0,0,1705,106,0,533,272,0,23,0,0,1,1,0,0,0,0,511,312,804,22,0,0,0,22,1,45,1,0,0,0,104,84,190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,174,0,0,0,0,268,166,662,4,0,0,0,1693,1494,5177,11,0,1,2,556,838,529,599,77,3406,3646,185,392,213,253,529,502,588,396,176,172,202,371,218,235,492,572,613,441,225,277,387,763,431,488,1021,1074,1201,837,401,449,1782149.667,5910.482639
